Vessel,Start Lat,Start Lon,End Lat,End Lon
NVessel,45.25,-65.05,45.31666667,-64.83333333
NVessel,45.26305,-65.05,45.32445,-64.85
NVessel,45.27611667,-65.05,45.33221667,-64.86666667
NVessel,45.28916667,-65.05,45.34,-64.88333333
