Vessel,Start Lat,Start Lon,End Lat,End Lon
EVessel,45.22458333,-64.69133333,45.26375,-64.55
EVessel,45.23927778,-64.71327778,45.28527778,-64.55
EVessel,45.25397222,-64.73522222,45.30680556,-64.55
EVessel,45.26866667,-64.75716667,45.32833333,-64.55
