Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14934113680136144,11.609643936157228,36450.4609375,49782.594172542595,31.892116325147629,1491.7645188644217,1024.2489977932032
0.44999999999999996,0.44805357841252064,11.752054312451225,36377.910936450586,49490.98984669018,31.699557872791761,1492.0334541662235,1024.0749855305971
0.74999999999999989,0.74679899749472811,11.774257096267203,36317.580515114125,49379.081160011476,31.622107701445625,1492.0227381806126,1024.0121780625436
1.05,1.0455639051400065,11.763951892985201,36210.628520628379,49247.464780218033,31.527244520884892,1491.8785259987731,1023.9417781887153
1.35,1.3443610304400953,11.769720499091919,36015.521853358834,48974.429727101531,31.333554585771836,1491.6718962148568,1023.7917569535949
1.65,1.6432182399358857,11.778264140382966,35674.7396924082,48499.760016184278,30.997143286937259,1491.3043669507438,1023.5305012625674
1.9500000000000002,1.9421686111895231,11.810928003203159,35205.581324741026,47819.46997054456,30.517948755217102,1490.85021896197,1023.1541776054327
2.25,2.2412035072885668,11.797864889800142,34919.072104065184,47447.144295788028,30.252955582133453,1490.493239259072,1022.9523290549764
2.55,2.5402704569303558,11.766457769012826,34860.370409866176,47407.844711174323,30.221922759053854,1490.3518154572075,1022.9352487560766
2.85,2.8393346269714894,11.739056109041851,34877.812392631327,47466.9412969044,30.260877365996283,1490.3078738391282,1022.9717336498325
3.15,3.1383897041788638,11.719542708754974,34889.886011623232,47508.60636848904,30.288281441877828,1490.2775752493476,1022.9978435301616
3.4499999999999997,3.4374362022951939,11.703875637704917,34915.291322205463,47563.493930240315,30.325420717938282,1490.2723014242613,1023.0308178070161
3.75,3.7364732323007952,11.691145518181992,34942.814436496228,47617.502728526983,30.362233007223189,1490.2768687247487,1023.0630137467365
4.05,4.03550200638976,11.683201862986602,34965.475969168758,47658.702339788077,30.390465408016269,1490.2878645049798,1023.0876973290704
4.35,4.3345225805626484,11.668310638305249,34990.091243242889,47711.621607528847,30.426289029205535,1490.2837077151537,1023.1195136073709
4.6499999999999995,4.6335276078405645,11.651391504183634,35070.053285908616,47842.73099413632,30.517251097314329,1490.3384215204458,1023.1944818692182
