Vessel,Transect No.,Target Strength (db/kg),Mean Sa (/m2),Biomass Density (kg/m2),Distance
LB,T01,-35.5,-56.17188323,0.00856666288703628,43.283283728
LB,T02,-35.5,-52.81893483,0.0185398628459459,41.12901857
LJ,T01,-35.5,-59.00261444,0.00446414770865984,47.937110286
LJ,T02,-35.5,-56.78052759,0.00744641507806718,45.60699657
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
