"id","Pressure","Depth","Temperature","Conductivity","Specific_conductance","Salinity","Sound_velocity","Density","ground","plankton_ID","Date","Lat","Lon","Year","Survey","cruise_time","datatype","maximum_depth","stn_id","time","Source",".source_file","JulianDay","JD_bin","n_per_id","depth_bin"
"180379015-117450",0,0,11.3,37436.7467576959,37436.7467577459,33.13,1492.16846716005,1025.1534556025,"German Bank",NA,1979-08-11,43.5,-66.333,1979,"180379015",1825,"BO",0,"117450",303188400,"DFO","herringLarvalSurveyClimateData.csv",223,"LateSummer_Fall",1,NA
"180379015-116342",0,0,10.8,37031.6979203051,37031.6979202527,33.18,1490.47221275107,1025.28032208047,"German Bank",NA,1979-08-11,43.417,-66.25,1979,"180379015",2240,"BO",0,"116342",303188400,"DFO","herringLarvalSurveyClimateData.csv",223,"LateSummer_Fall",1,NA
"180379015-122667",0,0,10.7,36369.7933109496,36369.7933110434,32.61,1489.4295049717,1024.85776449537,"German Bank",NA,1979-08-11,43.667,-66.25,1979,"180379015",104,"BO",0,"122667",303188400,"DFO","herringLarvalSurveyClimateData.csv",223,"LateSummer_Fall",1,NA
"180379015-117402",0,0,10.5,36041.0820300055,36041.0820300309,32.46,1488.53617422708,1024.7760585209,"German Bank",NA,1979-08-11,43.5,-66.167,1979,"180379015",1717,"BO",0,"117402",303188400,"DFO","herringLarvalSurveyClimateData.csv",223,"LateSummer_Fall",1,NA
"180379015-115070",0,0,10.8,37202.1171883546,37202.1171883694,33.35,1490.67750648812,1025.4114921803,"German Bank",NA,1979-08-12,43.333,-66.5,1979,"180379015",334,"BO",0,"115070",303274800,"DFO","herringLarvalSurveyClimateData.csv",224,"LateSummer_Fall",1,NA
"180379015-113755",0,0,10.1,36209.1944976515,36209.194497601,32.99,1487.74501704626,1025.25280163316,"German Bank",NA,1979-08-12,43.25,-66.25,1979,"180379015",542,"BO",0,"113755",303274800,"DFO","herringLarvalSurveyClimateData.csv",224,"LateSummer_Fall",1,NA
"180379015-115058",0,0,10,35734.9039970343,35734.9039969776,32.6,1486.91035557356,1024.96769858638,"German Bank",NA,1979-08-12,43.333,-66.167,1979,"180379015",200,"BO",0,"115058",303274800,"DFO","herringLarvalSurveyClimateData.csv",224,"LateSummer_Fall",1,NA
"180379015-116332",0,0,10.6,35949.8707580843,35949.8707581305,32.28,1488.67505992039,1024.62012403818,"German Bank",NA,1979-08-12,43.417,-66.083,1979,"180379015",140,"BO",0,"116332",303274800,"DFO","herringLarvalSurveyClimateData.csv",224,"LateSummer_Fall",1,NA
"180379016-122206",0,0,13.8,39825.2665005099,39825.2665005817,33.21,1500.71956516885,1024.73599461193,"German Bank",NA,1979-08-21,43.65,-66.533,1979,"180379016",1649,"BO",0,"122206",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",1,NA
"180379016-122207",0,0,12.8,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.65,-66.533,1979,"180379016",1649,"MB",115.5,"122207",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",9,NA
"180379016-122207",7.8,7.73750228412036,11.8,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.65,-66.533,1979,"180379016",1649,"MB",115.5,"122207",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",9,"[5,10)"
"180379016-122207",13.8,13.6892279051628,11.5,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.65,-66.533,1979,"180379016",1649,"MB",115.5,"122207",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",9,"[10,15)"
"180379016-122207",115.5,114.544654274792,10,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.65,-66.533,1979,"180379016",1649,"MB",115.5,"122207",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",9,NA
"180379016-122207",80,79.3451099849061,10.8,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.65,-66.533,1979,"180379016",1649,"MB",115.5,"122207",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",9,NA
"180379016-122207",85.6,84.8981159874014,10.6,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.65,-66.533,1979,"180379016",1649,"MB",115.5,"122207",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",9,NA
"180379016-122207",91.7,90.9467547793241,10.3,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.65,-66.533,1979,"180379016",1649,"MB",115.5,"122207",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",9,NA
"180379016-122207",102,101.159624724769,10.1,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.65,-66.533,1979,"180379016",1649,"MB",115.5,"122207",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",9,NA
"180379016-122207",37.4,37.0976685928072,11.1,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.65,-66.533,1979,"180379016",1649,"MB",115.5,"122207",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",9,NA
"180379016-121034",0,0,13,39113.8530036437,39113.853003614,33.24,1498.10779267859,1024.91891467257,"German Bank",NA,1979-08-21,43.583,-66.417,1979,"180379016",1541,"BO",0,"121034",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",1,NA
"180379016-121035",0,0,13,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.583,-66.417,1979,"180379016",1541,"MB",83.5,"121035",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",7,NA
"180379016-121035",3.1,3.07521521617525,12.7,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.583,-66.417,1979,"180379016",1541,"MB",83.5,"121035",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",7,NA
"180379016-121035",11,10.9118448989058,11.9,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.583,-66.417,1979,"180379016",1541,"MB",83.5,"121035",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",7,"[10,15)"
"180379016-121035",16.8,16.665128694968,11.6,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.583,-66.417,1979,"180379016",1541,"MB",83.5,"121035",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",7,"[15,20)"
"180379016-121035",34.4,34.122378698491,10.9,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.583,-66.417,1979,"180379016",1541,"MB",83.5,"121035",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",7,NA
"180379016-121035",83.5,82.8162678778385,10.5,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.583,-66.417,1979,"180379016",1541,"MB",83.5,"121035",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",7,NA
"180379016-121035",52.8,52.3715476347474,10.6,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.583,-66.417,1979,"180379016",1541,"MB",83.5,"121035",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",7,NA
"180379016-119494",0,0,11.5,37629.5266726645,37629.5266727356,33.14,1492.87693902849,1025.125133532,"German Bank",NA,1979-08-21,43.517,-66.317,1979,"180379016",1421,"BO",0,"119494",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",1,NA
"180379016-119495",79,78.3544465220546,11,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.517,-66.317,1979,"180379016",1421,"MB",79,"119495",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",2,NA
"180379016-119495",0,0,11,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.517,-66.317,1979,"180379016",1421,"MB",79,"119495",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",2,NA
"180379016-123059",0,0,11.5,36883.8885700893,36883.8885700028,32.41,1492.00123487833,1024.56322237433,"German Bank",NA,1979-08-21,43.692,-66.3,1979,"180379016",1213,"BO",0,"123059",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",1,NA
"180379016-123117",0,0,11.8,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.7,-66.3,1979,"180379016",1213,"MB",69.9,"123117",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",5,NA
"180379016-123117",69.9,69.3291667164791,10.9,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.7,-66.3,1979,"180379016",1213,"MB",69.9,"123117",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",5,NA
"180379016-123117",5.8,5.75352872869346,11.2,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.7,-66.3,1979,"180379016",1213,"MB",69.9,"123117",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",5,"[5,10)"
"180379016-123117",9.6,9.52299425964611,11,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.7,-66.3,1979,"180379016",1213,"MB",69.9,"123117",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",5,"[5,10)"
"180379016-123117",3.2,3.17438069779534,11.7,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.7,-66.3,1979,"180379016",1213,"MB",69.9,"123117",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",5,NA
"180379016-122106",0,0,11.2,36645.7926257832,36645.7926258686,32.44,1490.98895076553,1024.63966761672,"German Bank",NA,1979-08-21,43.642,-66.233,1979,"180379016",1320,"BO",0,"122106",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",1,NA
"180379016-121870",46.8,46.420696525225,11.1,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.633,-66.233,1979,"180379016",1320,"MB",46.8,"121870",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",3,NA
"180379016-121870",4.1,4.06719151240279,11,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.633,-66.233,1979,"180379016",1320,"MB",46.8,"121870",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",3,NA
"180379016-121870",0,0,11.1,NA,NA,NA,NA,NA,"German Bank",NA,1979-08-21,43.633,-66.233,1979,"180379016",1320,"MB",46.8,"121870",304052400,"DFO","herringLarvalSurveyClimateData.csv",233,"LateSummer_Fall",3,NA
"180379016-145603",0,0,12,37343.2543752467,37343.2543753375,32.42,1493.74287980675,1024.48001497182,"Scots Bay",NA,1979-08-25,45.2,-65.4833,1979,"180379016",1532,"BO",0,"145603",304398000,"DFO","herringLarvalSurveyClimateData.csv",237,"LateSummer_Fall",1,NA
"180379016-145965",0,0,12.5,37353.8720810398,37353.8720810608,32,1494.95160678992,1024.06441835025,"Scots Bay",NA,1979-08-25,45.2666,-65.4166,1979,"180379016",1625,"BO",0,"145965",304398000,"DFO","herringLarvalSurveyClimateData.csv",237,"LateSummer_Fall",1,NA
"180379016-146303",0,0,13.4,37881.8330669008,37881.8330668784,31.74,1497.66906540292,1023.6921931663,"Scots Bay",NA,1979-08-25,45.325,-65.3666,1979,"180379016",1723,"BO",0,"146303",304398000,"DFO","herringLarvalSurveyClimateData.csv",237,"LateSummer_Fall",1,NA
"180379016-145327",0,0,12,37343.2543752467,37343.2543753375,32.42,1493.74287980675,1024.48001497182,"Scots Bay",NA,1979-08-25,45.15,-65.3666,1979,"180379016",1437,"BO",0,"145327",304398000,"DFO","herringLarvalSurveyClimateData.csv",237,"LateSummer_Fall",1,NA
"180379016-146664",0,0,14.2,38007.7482961598,38007.7482962684,31.2,1499.66943992239,1023.12004507077,"Scots Bay",NA,1979-08-25,45.45,-65.2333,1979,"180379016",2031,"BO",0,"146664",304398000,"DFO","herringLarvalSurveyClimateData.csv",237,"LateSummer_Fall",1,NA
"180379016-145953",0,0,12.8,37579.8819869055,37579.8819868994,31.96,1495.91989430487,1023.97685923881,"Scots Bay",NA,1979-08-25,45.2666,-65.2333,1979,"180379016",1821,"BO",0,"145953",304398000,"DFO","herringLarvalSurveyClimateData.csv",237,"LateSummer_Fall",1,NA
"180379016-146562",0,0,13.5,38003.4001016827,38003.4001017341,31.77,1498.03639508775,1023.69544838576,"Scots Bay",NA,1979-08-25,45.3833,-65.1166,1979,"180379016",1941,"BO",0,"146562",304398000,"DFO","herringLarvalSurveyClimateData.csv",237,"LateSummer_Fall",1,NA
"180379016-142995",0,0,12,38004.7878549262,38004.7878550066,33.06,1494.5071783983,1024.9718417554,"Scots Bay",NA,1979-08-26,45.0166,-65.4916,1979,"180379016",1521,"BO",0,"142995",304484400,"DFO","herringLarvalSurveyClimateData.csv",238,"LateSummer_Fall",1,NA
"180379016-141999",0,0,11.8,NA,NA,NA,NA,NA,"Scots Bay",NA,1979-08-26,44.967,-65.383,1979,"180379016",1418,"MB",68.1,"141999",304484400,"DFO","herringLarvalSurveyClimateData.csv",238,"LateSummer_Fall",3,NA
"180379016-141999",68.1,67.5362655993189,11.5,NA,NA,NA,NA,NA,"Scots Bay",NA,1979-08-26,44.967,-65.383,1979,"180379016",1418,"MB",68.1,"141999",304484400,"DFO","herringLarvalSurveyClimateData.csv",238,"LateSummer_Fall",3,NA
"180379016-141999",38.5,38.1840347297921,11.6,NA,NA,NA,NA,NA,"Scots Bay",NA,1979-08-26,44.967,-65.383,1979,"180379016",1418,"MB",68.1,"141999",304484400,"DFO","herringLarvalSurveyClimateData.csv",238,"LateSummer_Fall",3,NA
"180379016-142200",0,0,11.7,37484.340267376,37484.3402673381,32.82,1493.186639624,1024.84254367963,"Scots Bay",NA,1979-08-26,44.975,-65.383,1979,"180379016",1418,"BO",0,"142200",304484400,"DFO","herringLarvalSurveyClimateData.csv",238,"LateSummer_Fall",1,NA
"180379016-144541",0,0,11.5,37016.8483761441,37016.8483762264,32.54,1492.15714840514,1024.66328350931,"Scots Bay",NA,1979-08-26,45.0833,-65.25,1979,"180379016",1148,"BO",0,"144541",304484400,"DFO","herringLarvalSurveyClimateData.csv",238,"LateSummer_Fall",1,NA
"180379016-143409",0,0,11.9,37490.6846644889,37490.6846645587,32.65,1493.67357139011,1024.67519682496,"Scots Bay",NA,1979-08-26,45.0333,-65.15,1979,"180379016",1245,"BO",0,"143409",304484400,"DFO","herringLarvalSurveyClimateData.csv",238,"LateSummer_Fall",1,NA
"180379016-145730",0,0,12.8,37759.4537210375,37759.4537209865,32.13,1496.12137700536,1024.10714708233,"Scots Bay",NA,1979-08-26,45.2166,-65.1333,1979,"180379016",1030,"BO",0,"145730",304484400,"DFO","herringLarvalSurveyClimateData.csv",238,"LateSummer_Fall",1,NA
"180379016-145280",0,0,12.5,37647.46405782,37647.4640577414,32.28,1495.28436336556,1024.27922114941,"Scots Bay",NA,1979-08-26,45.15,-65.0166,1979,"180379016",945,"BO",0,"145280",304484400,"DFO","herringLarvalSurveyClimateData.csv",238,"LateSummer_Fall",1,NA
"180379016-146322",0,0,13.6,38006.6677100396,38006.6677100839,31.69,1498.27338350852,1023.61450800191,"Scots Bay",NA,1979-08-26,45.3333,-64.9833,1979,"180379016",220,"BO",0,"146322",304484400,"DFO","herringLarvalSurveyClimateData.csv",238,"LateSummer_Fall",1,NA
"180379016-146139",0,0,14.3,38381.3912683115,38381.3912683642,31.46,1500.2992443669,1023.29801447587,"Scots Bay",NA,1979-08-26,45.2833,-64.8833,1979,"180379016",259,"BO",0,"146139",304484400,"DFO","herringLarvalSurveyClimateData.csv",238,"LateSummer_Fall",1,NA
"180379016-146708",0,0,14.2,38160.9779073948,38160.9779074211,31.34,1499.83326393131,1023.22685030079,"Scots Bay",NA,1979-08-26,45.4666,-64.8833,1979,"180379016",57,"BO",0,"146708",304484400,"DFO","herringLarvalSurveyClimateData.csv",238,"LateSummer_Fall",1,NA
"180379016-145708",0,0,13.4,38310.4306377156,38310.4306378168,32.14,1498.14061747152,1023.99815997746,"Scots Bay",NA,1979-08-26,45.2166,-64.7833,1979,"180379016",841,"BO",0,"145708",304484400,"DFO","herringLarvalSurveyClimateData.csv",238,"LateSummer_Fall",1,NA
"180379021-122209",0,0,11.4,NA,NA,NA,NA,NA,"German Bank",NA,1979-10-31,43.65,-66.533,1979,"180379021",2225,"MB",109,"122209",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",3,NA
"180379021-122209",109,108.100119562663,11.5,NA,NA,NA,NA,NA,"German Bank",NA,1979-10-31,43.65,-66.533,1979,"180379021",2225,"MB",109,"122209",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",3,NA
"180379021-122209",30.1,29.8572082263237,11.5,NA,NA,NA,NA,NA,"German Bank",NA,1979-10-31,43.65,-66.533,1979,"180379021",2225,"MB",109,"122209",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",3,"[25,30]"
"180379021-122208",0,0,11.3,38206.895919625,38206.895919536,33.89,1493.08229150603,1025.73891936339,"German Bank",NA,1979-10-31,43.65,-66.533,1979,"180379021",2225,"BO",0,"122208",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",1,NA
"180379021-121036",0,0,11.3,38277.7030543793,38277.7030544602,33.96,1493.16648582181,1025.79284761681,"German Bank",NA,1979-10-31,43.583,-66.417,1979,"180379021",2111,"BO",0,"121036",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",1,NA
"180379021-121037",0,0,11.5,NA,NA,NA,NA,NA,"German Bank",NA,1979-10-31,43.583,-66.417,1979,"180379021",2111,"MB",94.2,"121037",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",2,NA
"180379021-121037",94.2,93.426230528364,11.8,NA,NA,NA,NA,NA,"German Bank",NA,1979-10-31,43.583,-66.417,1979,"180379021",2111,"MB",94.2,"121037",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",2,NA
"180379021-120029",0,0,11.5,NA,NA,NA,NA,NA,"German Bank",NA,1979-10-31,43.533,-66.317,1979,"180379021",1735,"MB",70.9,"120029",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",2,NA
"180379021-120029",70.9,70.3219124806612,11.8,NA,NA,NA,NA,NA,"German Bank",NA,1979-10-31,43.533,-66.317,1979,"180379021",1735,"MB",70.9,"120029",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",2,NA
"180379021-119959",0,0,11.3,38227.1287183603,38227.1287183651,33.91,1493.10634656752,1025.75432736732,"German Bank",NA,1979-10-31,43.525,-66.317,1979,"180379021",1735,"BO",0,"119959",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",1,NA
"180379021-123118",57.7,57.2304890177112,11.6,NA,NA,NA,NA,NA,"German Bank",NA,1979-10-31,43.7,-66.3,1979,"180379021",1951,"MB",57.7,"123118",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",4,NA
"180379021-123118",20.9,20.7317839243606,11.4,NA,NA,NA,NA,NA,"German Bank",NA,1979-10-31,43.7,-66.3,1979,"180379021",1951,"MB",57.7,"123118",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",4,"[20,25)"
"180379021-123118",15.8,15.6730257084118,11.2,NA,NA,NA,NA,NA,"German Bank",NA,1979-10-31,43.7,-66.3,1979,"180379021",1951,"MB",57.7,"123118",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",4,"[15,20)"
"180379021-123060",0,0,11.1,37506.8732352108,37506.8732351879,33.38,1491.76955453844,1025.38177887445,"German Bank",NA,1979-10-31,43.692,-66.3,1979,"180379021",1951,"BO",0,"123060",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",1,NA
"180379021-123118",0,0,11.1,NA,NA,NA,NA,NA,"German Bank",NA,1979-10-31,43.7,-66.3,1979,"180379021",1951,"MB",57.7,"123118",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",4,NA
"180379021-122107",0,0,11,37254.1003520908,37254.1003521396,33.22,1491.2256277523,1025.27612730609,"German Bank",NA,1979-10-31,43.642,-66.233,1979,"180379021",1915,"BO",0,"122107",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",1,NA
"180379021-121871",0,0,11.1,NA,NA,NA,NA,NA,"German Bank",NA,1979-10-31,43.633,-66.233,1979,"180379021",1913,"MB",43.4,"121871",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",2,NA
"180379021-121871",43.4,43.0486075457201,11.1,NA,NA,NA,NA,NA,"German Bank",NA,1979-10-31,43.633,-66.233,1979,"180379021",1913,"MB",43.4,"121871",310190400,"DFO","herringLarvalSurveyClimateData.csv",304,"LateSummer_Fall",2,NA
"180380009-113814",11.7,11.6065714749436,10.5,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.25,-66.5,1980,"180380009",2129,"MB",80.2,"113814",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",7,"[10,15)"
"180380009-113813",0,0,10.9,36669.9162931004,36669.9162930018,32.73,1490.28244634284,1024.91577279531,"German Bank",NA,1980-08-12,43.25,-66.5,1980,"180380009",2129,"BO",0,"113813",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",1,NA
"180380009-113814",0,0,10.8,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.25,-66.5,1980,"180380009",2129,"MB",80.2,"113814",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",7,NA
"180380009-113814",7.9,7.83698801312761,10.7,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.25,-66.5,1980,"180380009",2129,"MB",80.2,"113814",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",7,"[5,10)"
"180380009-113814",80.2,79.5463663898249,9.6,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.25,-66.5,1980,"180380009",2129,"MB",80.2,"113814",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",7,NA
"180380009-113814",14.5,14.3841148306202,10.3,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.25,-66.5,1980,"180380009",2129,"MB",80.2,"113814",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",7,"[10,15)"
"180380009-113814",36.8,36.5039175077139,9.9,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.25,-66.5,1980,"180380009",2129,"MB",80.2,"113814",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",7,NA
"180380009-113814",66.9,66.3569001928767,9.6,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.25,-66.5,1980,"180380009",2129,"MB",80.2,"113814",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",7,NA
"180380009-116204",0,0,12.4,38381.9631405896,38381.9631405196,33.07,1495.88441018492,1024.90436627624,"German Bank",NA,1980-08-12,43.404,-66.422,1980,"180380009",2353,"BO",0,"116204",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",1,NA
"180380009-116048",17.9,17.7565499451117,11.2,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.4,-66.417,1980,"180380009",2353,"MB",71,"116048",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",8,"[15,20)"
"180380009-116048",71,70.4219432218734,10,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.4,-66.417,1980,"180380009",2353,"MB",71,"116048",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",8,NA
"180380009-116048",59.5,59.0172166991768,10.1,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.4,-66.417,1980,"180380009",2353,"MB",71,"116048",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",8,NA
"180380009-116048",38.6,38.2887389800368,10.3,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.4,-66.417,1980,"180380009",2353,"MB",71,"116048",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",8,NA
"180380009-116048",26.1,25.8903205730603,10.7,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.4,-66.417,1980,"180380009",2353,"MB",71,"116048",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",8,"[25,30]"
"180380009-116048",10.5,10.4160402543815,12,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.4,-66.417,1980,"180380009",2353,"MB",71,"116048",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",8,"[10,15)"
"180380009-116048",6.2,6.15048791657356,12.4,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.4,-66.417,1980,"180380009",2353,"MB",71,"116048",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",8,"[5,10)"
"180380009-116048",0,0,12.5,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.4,-66.417,1980,"180380009",2353,"MB",71,"116048",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",8,NA
"180380009-114967",0,0,10.4,36300.5554960866,36300.5554960617,32.81,1488.60277315193,1025.06332080307,"German Bank",NA,1980-08-12,43.318,-66.288,1980,"180380009",2251,"BO",0,"114967",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",1,NA
"180380009-114929",80.8,80.1408652223033,10.3,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.317,-66.283,1980,"180380009",2251,"MB",80.8,"114929",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",2,NA
"180380009-114929",0,0,10.5,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-12,43.317,-66.283,1980,"180380009",2251,"MB",80.8,"114929",334897200,"DFO","herringLarvalSurveyClimateData.csv",225,"LateSummer_Fall",2,NA
"180380009-122391",0,0,11.7,37709.9598138477,37709.9598138287,33.04,1493.45010787836,1025.01178039381,"German Bank",NA,1980-08-17,43.662,-66.535,1980,"180380009",612,"BO",0,"122391",335329200,"DFO","herringLarvalSurveyClimateData.csv",230,"LateSummer_Fall",1,NA
"180380009-122211",107.5,106.612890460455,9.5,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-17,43.65,-66.533,1980,"180380009",612,"MB",107.5,"122211",335329200,"DFO","herringLarvalSurveyClimateData.csv",230,"LateSummer_Fall",8,NA
"180380009-122211",0,0,11.9,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-17,43.65,-66.533,1980,"180380009",612,"MB",107.5,"122211",335329200,"DFO","herringLarvalSurveyClimateData.csv",230,"LateSummer_Fall",8,NA
"180380009-122211",14.4,14.284390941034,11.7,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-17,43.65,-66.533,1980,"180380009",612,"MB",107.5,"122211",335329200,"DFO","herringLarvalSurveyClimateData.csv",230,"LateSummer_Fall",8,"[10,15)"
"180380009-122211",34.1,33.8246155033683,11.1,NA,NA,NA,NA,NA,"German Bank",NA,1980-08-17,43.65,-66.533,1980,"180380009",612,"MB",107.5,"122211",335329200,"DFO","herringLarvalSurveyClimateData.csv",230,"LateSummer_Fall",8,NA
