"","date","station_id","latitude","longitude","area","depth","temperature","salinity","Year","cast","Source","file","is_prince5","in_germanseal","in_scotsbay"
"1363",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",7.020091356,8.057732426,30.97609476,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1364",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",7.318805521,8.055088076,30.98971645,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1365",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",7.617517527,8.065590028,30.99339238,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1366",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",7.916230852,8.050603806,30.97434461,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1367",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",8.214947436,8.040382168,30.95732934,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1368",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",8.51366573,8.036630403,30.95385525,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1369",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",8.812383503,8.037179778,30.95829535,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1370",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",9.111101488,8.056790129,30.95261603,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1371",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",9.409823047,8.060790521,30.92829162,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1372",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",9.708547042,8.064248935,30.92963525,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1373",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",10.00727115,8.071801582,30.9263142,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1374",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",10.30599594,8.067646501,30.92121275,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1375",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",10.60471927,8.073486867,30.9364176,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1376",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",10.90343808,8.054398344,30.95526833,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1377",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",11.20215414,8.052306849,30.95366319,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1378",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",11.50086954,8.060510024,30.95912323,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1379",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",11.799585,8.049786431,30.94969039,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1380",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",12.09830135,8.041110841,30.94479773,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1381",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",12.39701825,8.051863833,30.94220639,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1382",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",12.69573617,8.064705738,30.9371777,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1383",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",12.99445354,8.060784928,30.945554,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1384",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",13.29316974,8.045838855,30.94103771,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1385",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",13.59188616,8.046046297,30.93791262,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1386",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",13.89060284,8.044057395,30.93537601,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1387",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",14.1893194,8.046973622,30.93620027,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1388",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",14.48803547,8.047576755,30.93726937,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1389",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",14.78675143,8.059854689,30.9364349,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1390",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",15.08546921,8.068188966,30.92214701,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1391",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",15.38418795,8.0551999,30.92405932,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1392",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",15.68290596,8.059677905,30.92407735,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1393",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",15.98162476,8.064505122,30.91571912,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1394",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",16.28034426,8.059993757,30.91512656,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1395",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",16.57906302,8.062156036,30.91861903,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1396",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",16.87778004,8.060919572,30.92754528,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1397",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",17.17649623,8.057124019,30.9219417,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1398",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",17.47521238,8.062932171,30.92524565,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1399",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",17.77392715,8.065796887,30.9326128,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1400",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",18.07264092,8.068264216,30.93187141,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1401",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",18.37135324,8.075488578,30.94409672,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1402",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",18.67006704,8.085923815,30.91904523,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1403",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",18.96878545,8.086974473,30.90282074,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1404",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",19.26750454,8.084780259,30.90994162,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1405",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",19.56622101,8.077284077,30.92090407,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1406",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",19.86493527,8.071049047,30.92385802,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1407",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",20.16364909,8.076431274,30.92147656,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1408",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",20.46236224,8.077651745,30.92797959,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1409",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",20.76107378,8.085118944,30.93408286,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1410",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",21.0597844,8.094067943,30.9359648,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1411",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",21.35849366,8.091311608,30.94415095,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1412",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",21.65720269,8.080818623,30.93245402,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1413",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",21.9559122,8.078845587,30.93474856,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1414",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",22.2546216,8.094218814,30.93286172,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1415",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",22.55333348,8.113010154,30.91620439,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1416",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",22.85204987,8.112405212,30.89361414,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1417",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",23.15076768,8.085050036,30.89580161,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1418",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",23.44948347,8.082935778,30.90287865,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1419",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",23.74819764,8.089464838,30.90774756,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1420",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",24.04691044,8.09097167,30.91332739,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1421",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",24.34562309,8.099094736,30.90774117,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1422",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",24.64433808,8.103790917,30.89220988,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1423",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",24.94305393,8.095888295,30.89661819,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1424",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",25.24176786,8.088088704,30.90315524,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1425",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",25.54048088,8.094589985,30.90133066,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1426",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",25.83919322,8.10155959,30.90846848,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1427",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",26.13790477,8.105465733,30.90725098,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1428",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",26.43661695,8.0963635,30.89901056,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1429",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",26.73532958,8.088862746,30.89725137,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1430",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",27.03404146,8.085158712,30.90047922,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1431",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",27.3327531,8.094798135,30.89750191,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1432",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",27.63146497,8.097448616,30.89767432,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1433",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",27.93017656,8.089376557,30.89591419,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1434",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",28.22888755,8.085107286,30.89765358,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1435",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",28.52759842,8.084039996,30.89299074,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1436",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",28.82630825,8.082220267,30.90320335,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1437",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",29.12501552,8.073285316,30.91043543,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1438",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",29.42372135,8.078345529,30.91212348,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1439",2020-06-15,NA,45.2645,-65.58483333,"Scots Bay",29.72242928,8.091785469,30.89234183,2020,"10J101609_20200615_042956","HSC",NA,FALSE,FALSE,TRUE
"1440",2020-09-06,NA,45.0351,-65.225,"Scots Bay",5.225279412,12.81911632,32.69021891,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1441",2020-09-06,NA,45.0351,-65.225,"Scots Bay",5.523844725,12.82487237,32.69862552,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1442",2020-09-06,NA,45.0351,-65.225,"Scots Bay",5.822410262,12.81066476,32.68313148,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1443",2020-09-06,NA,45.0351,-65.225,"Scots Bay",6.120976533,12.81751348,32.68730021,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1444",2020-09-06,NA,45.0351,-65.225,"Scots Bay",6.419544179,12.82431002,32.6713966,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1445",2020-09-06,NA,45.0351,-65.225,"Scots Bay",6.718113107,12.8179542,32.67307675,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1446",2020-09-06,NA,45.0351,-65.225,"Scots Bay",7.016680903,12.82419805,32.67842245,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1447",2020-09-06,NA,45.0351,-65.225,"Scots Bay",7.315246879,12.81662585,32.6859077,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1448",2020-09-06,NA,45.0351,-65.225,"Scots Bay",7.613811895,12.81324379,32.6811986,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1449",2020-09-06,NA,45.0351,-65.225,"Scots Bay",7.91237766,12.80676826,32.67381134,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1450",2020-09-06,NA,45.0351,-65.225,"Scots Bay",8.210942964,12.80187357,32.67945678,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1451",2020-09-06,NA,45.0351,-65.225,"Scots Bay",8.509507783,12.80119801,32.67373628,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1452",2020-09-06,NA,45.0351,-65.225,"Scots Bay",8.808072985,12.81265579,32.67579706,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1453",2020-09-06,NA,45.0351,-65.225,"Scots Bay",9.106639627,12.81937839,32.66257023,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1454",2020-09-06,NA,45.0351,-65.225,"Scots Bay",9.405207551,12.81449559,32.66192409,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1455",2020-09-06,NA,45.0351,-65.225,"Scots Bay",9.703775306,12.81333597,32.65956758,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1456",2020-09-06,NA,45.0351,-65.225,"Scots Bay",10.00234275,12.81819943,32.66266416,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1457",2020-09-06,NA,45.0351,-65.225,"Scots Bay",10.30091023,12.81957866,32.65778837,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1458",2020-09-06,NA,45.0351,-65.225,"Scots Bay",10.59947686,12.81192228,32.66568505,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1459",2020-09-06,NA,45.0351,-65.225,"Scots Bay",10.89804223,12.81497549,32.66484834,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1460",2020-09-06,NA,45.0351,-65.225,"Scots Bay",11.19660876,12.82690504,32.65615314,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1461",2020-09-06,NA,45.0351,-65.225,"Scots Bay",11.49517564,12.82420586,32.66112986,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1462",2020-09-06,NA,45.0351,-65.225,"Scots Bay",11.79374223,12.82722959,32.65580345,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1463",2020-09-06,NA,45.0351,-65.225,"Scots Bay",12.09230959,12.82511097,32.65150432,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1464",2020-09-06,NA,45.0351,-65.225,"Scots Bay",12.39087667,12.82573287,32.6550074,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1465",2020-09-06,NA,45.0351,-65.225,"Scots Bay",12.68944234,12.83034278,32.66234569,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1466",2020-09-06,NA,45.0351,-65.225,"Scots Bay",12.98800667,12.82357028,32.66334458,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1467",2020-09-06,NA,45.0351,-65.225,"Scots Bay",13.28657201,12.83199892,32.65088846,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1468",2020-09-06,NA,45.0351,-65.225,"Scots Bay",13.58513869,12.82650513,32.64918489,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1469",2020-09-06,NA,45.0351,-65.225,"Scots Bay",13.88370528,12.8270418,32.64744958,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1470",2020-09-06,NA,45.0351,-65.225,"Scots Bay",14.18227205,12.8296321,32.64543997,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1471",2020-09-06,NA,45.0351,-65.225,"Scots Bay",14.4808385,12.83633743,32.64964921,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1472",2020-09-06,NA,45.0351,-65.225,"Scots Bay",14.77940385,12.84486842,32.65605321,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1473",2020-09-06,NA,45.0351,-65.225,"Scots Bay",15.07796694,12.84323597,32.66843347,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1474",2020-09-06,NA,45.0351,-65.225,"Scots Bay",15.37653201,12.85704099,32.63858489,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1475",2020-09-06,NA,45.0351,-65.225,"Scots Bay",15.67510081,12.84591166,32.63306566,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1476",2020-09-06,NA,45.0351,-65.225,"Scots Bay",15.97366801,12.8449685,32.64673081,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1477",2020-09-06,NA,45.0351,-65.225,"Scots Bay",16.2722335,12.85233246,32.64695959,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1478",2020-09-06,NA,45.0351,-65.225,"Scots Bay",16.5707996,12.85972659,32.64198942,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1479",2020-09-06,NA,45.0351,-65.225,"Scots Bay",16.86936638,12.87365244,32.64334113,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1480",2020-09-06,NA,45.0351,-65.225,"Scots Bay",17.16793453,12.88251939,32.63262924,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1481",2020-09-06,NA,45.0351,-65.225,"Scots Bay",17.46650347,12.86474403,32.63109916,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1482",2020-09-06,NA,45.0351,-65.225,"Scots Bay",17.76507084,12.85788574,32.63740284,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1483",2020-09-06,NA,45.0351,-65.225,"Scots Bay",18.06363636,12.85812391,32.64288422,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1484",2020-09-06,NA,45.0351,-65.225,"Scots Bay",18.36220167,12.86846717,32.6388817,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1485",2020-09-06,NA,45.0351,-65.225,"Scots Bay",18.66076909,12.87718548,32.62603311,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1486",2020-09-06,NA,45.0351,-65.225,"Scots Bay",18.95933897,12.87171406,32.61497013,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1487",2020-09-06,NA,45.0351,-65.225,"Scots Bay",19.25790775,12.86573943,32.62983916,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1488",2020-09-06,NA,45.0351,-65.225,"Scots Bay",19.55647368,12.85595394,32.63334922,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1489",2020-09-06,NA,45.0351,-65.225,"Scots Bay",19.85503883,12.85278126,32.630473,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1490",2020-09-06,NA,45.0351,-65.225,"Scots Bay",20.15360373,12.86622886,32.63520458,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1491",2020-09-06,NA,45.0351,-65.225,"Scots Bay",20.45216739,12.86966585,32.64275028,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1492",2020-09-06,NA,45.0351,-65.225,"Scots Bay",20.75072908,12.86075527,32.64836745,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1493",2020-09-06,NA,45.0351,-65.225,"Scots Bay",21.04929166,12.8600786,32.62937728,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1494",2020-09-06,NA,45.0351,-65.225,"Scots Bay",21.3478556,12.84266663,32.62888801,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1495",2020-09-06,NA,45.0351,-65.225,"Scots Bay",21.64641876,12.83551254,32.62703178,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1496",2020-09-06,NA,45.0351,-65.225,"Scots Bay",21.94498105,12.8313349,32.63073209,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1497",2020-09-06,NA,45.0351,-65.225,"Scots Bay",22.24354269,12.83102246,32.62876776,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1498",2020-09-06,NA,45.0351,-65.225,"Scots Bay",22.5421037,12.8312879,32.63332993,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1499",2020-09-06,NA,45.0351,-65.225,"Scots Bay",22.84066438,12.8322102,32.62897101,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1500",2020-09-06,NA,45.0351,-65.225,"Scots Bay",23.13922483,12.83639346,32.6337114,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1501",2020-09-06,NA,45.0351,-65.225,"Scots Bay",23.4377845,12.83940523,32.63472973,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1502",2020-09-06,NA,45.0351,-65.225,"Scots Bay",23.73634423,12.83888918,32.6309134,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1503",2020-09-06,NA,45.0351,-65.225,"Scots Bay",24.03490351,12.83536916,32.63457641,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1504",2020-09-06,NA,45.0351,-65.225,"Scots Bay",24.33346205,12.83604454,32.6338658,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1505",2020-09-06,NA,45.0351,-65.225,"Scots Bay",24.63202098,12.84049736,32.62946015,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1506",2020-09-06,NA,45.0351,-65.225,"Scots Bay",24.93058096,12.8405314,32.6226997,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1507",2020-09-06,NA,45.0351,-65.225,"Scots Bay",25.22914056,12.83418944,32.62822549,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1508",2020-09-06,NA,45.0351,-65.225,"Scots Bay",25.5276987,12.83413153,32.63106551,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1509",2020-09-06,NA,45.0351,-65.225,"Scots Bay",25.82625654,12.83774916,32.62886744,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1510",2020-09-06,NA,45.0351,-65.225,"Scots Bay",26.12481549,12.84582025,32.62112317,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1511",2020-09-06,NA,45.0351,-65.225,"Scots Bay",26.42337453,12.84330964,32.6265547,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1512",2020-09-06,NA,45.0351,-65.225,"Scots Bay",26.72193326,12.84338793,32.62023881,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1513",2020-09-06,NA,45.0351,-65.225,"Scots Bay",27.02049155,12.84230675,32.62719416,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1514",2020-09-06,NA,45.0351,-65.225,"Scots Bay",27.31904889,12.84987017,32.62742753,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1515",2020-09-06,NA,45.0351,-65.225,"Scots Bay",27.61760606,12.8520351,32.62806828,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1516",2020-09-06,NA,45.0351,-65.225,"Scots Bay",27.91616309,12.85261536,32.62653257,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1517",2020-09-06,NA,45.0351,-65.225,"Scots Bay",28.21472021,12.84590042,32.62265276,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
"1518",2020-09-06,NA,45.0351,-65.225,"Scots Bay",28.51327684,12.84375232,32.62567329,2020,"10J101609_20200906_214657","HSC",NA,FALSE,FALSE,TRUE
