"file","cast","date","station_id","latitude","longitude","depth","temperature","salinity"
"2018.nc",3651,2018-07-17,"Prince-5",44.9306983947754,-66.8495025634766,88,8.89184951782227,32.2518997192383
"2018.nc",3651,2018-07-17,"Prince-5",44.9306983947754,-66.8495025634766,89,8.89435005187988,32.251049041748
"2018.nc",3651,2018-07-17,"Prince-5",44.9306983947754,-66.8495025634766,90,8.90814971923828,32.2476501464844
"2018.nc",3651,2018-07-17,"Prince-5",44.9306983947754,-66.8495025634766,91,8.9057502746582,32.2483520507812
"2018.nc",3651,2018-07-17,"Prince-5",44.9306983947754,-66.8495025634766,92,8.89970016479492,32.2506484985352
"2018.nc",3651,2018-07-17,"Prince-5",44.9306983947754,-66.8495025634766,93,8.90299987792969,32.2498016357422
"2018.nc",3651,2018-07-17,"Prince-5",44.9306983947754,-66.8495025634766,94,8.9025993347168,32.2497024536133
"2018.nc",3651,2018-07-17,"Prince-5",44.9306983947754,-66.8495025634766,95,8.90299987792969,32.2480010986328
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,0,13.4134502410889,29.3865509033203
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,1,13.2736492156982,31.9201507568359
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,2,13.1559505462646,31.9442005157471
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,3,13.028600692749,31.9771995544434
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,4,12.8584995269775,32.0363998413086
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,5,12.7637996673584,32.0343017578125
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,6,12.7248497009277,32.042350769043
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,7,12.7081003189087,32.0489501953125
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,8,12.6945495605469,32.0541496276855
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,9,12.6885499954224,32.050048828125
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,10,12.6811504364014,32.0517501831055
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,11,12.6646003723145,32.0587005615234
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,12,12.6302499771118,32.0687484741211
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,13,12.5722503662109,32.0765495300293
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,14,12.5366497039795,32.0852966308594
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,15,12.5170001983643,32.0856513977051
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,16,12.5155506134033,32.077751159668
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,17,12.5332002639771,32.0789489746094
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,18,12.5377998352051,32.0844497680664
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,19,12.4979000091553,32.1057510375977
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,20,12.4610500335693,32.1047973632812
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,21,12.4710006713867,32.0963516235352
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,22,12.5412006378174,32.0806503295898
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,23,12.5502490997314,32.0945510864258
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,24,12.5105495452881,32.1006469726562
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,25,12.5198001861572,32.0879516601562
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,26,12.5414505004883,32.0830993652344
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,27,12.5370998382568,32.087100982666
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,28,12.5179500579834,32.0919494628906
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,29,12.4982500076294,32.0974502563477
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,30,12.4215497970581,32.1338005065918
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,31,12.3769998550415,32.1235504150391
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,32,12.3601493835449,32.1272506713867
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,33,12.355299949646,32.1293487548828
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,34,12.350700378418,32.130199432373
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,35,12.3506498336792,32.1288986206055
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,36,12.3515996932983,32.1287994384766
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,37,12.3500995635986,32.1296997070312
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,38,12.3460006713867,32.129997253418
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,39,12.3456497192383,32.1288986206055
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,40,12.3458003997803,32.129150390625
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,41,12.3445501327515,32.1298980712891
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,42,12.3414497375488,32.1305999755859
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,43,12.3337001800537,32.1333999633789
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,44,12.326000213623,32.1345977783203
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,45,12.3262500762939,32.1333503723145
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,46,12.3285999298096,32.1320495605469
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,47,12.3281497955322,32.1325531005859
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,48,12.3273000717163,32.1326522827148
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,49,12.3252506256104,32.1330490112305
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,50,12.3231000900269,32.1341514587402
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,51,12.3227500915527,32.1342010498047
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,52,12.3228998184204,32.1343002319336
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,53,12.3225498199463,32.1343994140625
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,54,12.3204498291016,32.1351470947266
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,55,12.3201503753662,32.1345520019531
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,56,12.3150501251221,32.1375503540039
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,57,12.2763996124268,32.1469497680664
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,58,12.0718994140625,32.2211494445801
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,59,11.7938003540039,32.2779502868652
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,60,11.7144002914429,32.286750793457
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,61,11.6331005096436,32.3026504516602
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,62,11.5721492767334,32.3220977783203
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,63,11.5317497253418,32.3275985717773
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,64,11.5155000686646,32.3238487243652
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,65,11.4872493743896,32.3305015563965
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,66,11.4298000335693,32.3413009643555
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,67,11.3595504760742,32.3574523925781
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,68,11.331600189209,32.3537979125977
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,69,11.2462005615234,32.3819999694824
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,70,11.0421504974365,32.4769973754883
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,71,11.004599571228,32.4492988586426
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,72,10.9381999969482,32.46240234375
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,73,10.7981996536255,32.5322494506836
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,74,10.7658500671387,32.5132522583008
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,75,10.7427005767822,32.4995498657227
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,76,10.6707496643066,32.5242500305176
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,77,10.6093006134033,32.5377502441406
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,78,10.5906000137329,32.5275001525879
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,79,10.5657501220703,32.5333023071289
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,80,10.4922504425049,32.5621032714844
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,81,10.4678001403809,32.5625495910645
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,82,10.4591007232666,32.5651016235352
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,83,10.445050239563,32.5679473876953
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,84,10.4076995849609,32.5835990905762
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,85,10.3912506103516,32.5788497924805
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,86,10.3508491516113,32.5947494506836
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,87,10.2945003509521,32.6133499145508
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,88,10.2518997192383,32.6440505981445
"2018.nc",5239,2018-08-15,"Prince-5",44.9306983947754,-66.8495025634766,89,10.1725997924805,32.6484985351562
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,0,13.5450992584229,21.7341499328613
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,1,13.4298000335693,32.2752990722656
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,2,13.4160003662109,32.2796020507812
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,3,13.4082002639771,32.282600402832
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,4,13.4069499969482,32.2830009460449
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,5,13.4063501358032,32.2831001281738
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,6,13.4044494628906,32.284049987793
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,7,13.3989000320435,32.2872505187988
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,8,13.3973503112793,32.2879981994629
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,9,13.3973503112793,32.2879486083984
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,10,13.3978004455566,32.2877502441406
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,11,13.3982000350952,32.2880020141602
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,12,13.397500038147,32.2884979248047
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,13,13.3963003158569,32.2887001037598
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,14,13.3962001800537,32.2886009216309
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,15,13.3962001800537,32.2887992858887
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,16,13.3961000442505,32.2890014648438
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,17,13.3947496414185,32.2897491455078
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,18,13.3934497833252,32.2904510498047
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,19,13.3921003341675,32.2912483215332
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,20,13.3908500671387,32.292049407959
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,21,13.3905000686646,32.2919502258301
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,22,13.3896503448486,32.2924499511719
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,23,13.3891000747681,32.2926483154297
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,24,13.3889999389648,32.2927513122559
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,25,13.3890495300293,32.2927017211914
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,26,13.389349937439,32.2926025390625
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,27,13.3891000747681,32.2928504943848
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,28,13.3876991271973,32.2937469482422
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,29,13.3866500854492,32.2943496704102
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,30,13.3863000869751,32.2945022583008
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,31,13.3859004974365,32.294849395752
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,32,13.3856000900269,32.295051574707
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,33,13.3861503601074,32.2948989868164
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,34,13.3865995407104,32.2951507568359
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,35,13.3864498138428,32.2958526611328
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,36,13.3862495422363,32.2962989807129
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,37,13.3859004974365,32.2966003417969
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,38,13.3855495452881,32.2973022460938
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,39,13.3849000930786,32.2984504699707
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,40,13.3804502487183,32.3011512756348
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,41,13.3775997161865,32.3021507263184
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,42,13.3760499954224,32.3022994995117
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,43,13.3760499954224,32.3026504516602
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,44,13.3758506774902,32.3032989501953
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,45,13.3745002746582,32.3044013977051
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,46,13.3720998764038,32.3060989379883
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,47,13.3699493408203,32.3072509765625
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,48,13.3672008514404,32.3083992004395
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,49,13.3578500747681,32.3120498657227
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,50,13.3242502212524,32.3328018188477
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,51,13.2908496856689,32.3421020507812
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,52,13.2555503845215,32.3538513183594
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,53,13.1774005889893,32.3929977416992
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,54,13.0295000076294,32.4394493103027
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,55,13.0068998336792,32.4109992980957
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,56,12.9967002868652,32.4119491577148
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,57,13.0093002319336,32.4043998718262
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,58,13.0257501602173,32.3986968994141
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,59,13.0071506500244,32.4084014892578
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,60,12.9946002960205,32.4079513549805
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,61,12.9929504394531,32.4088516235352
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,62,12.9682502746582,32.4217987060547
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,63,12.9160499572754,32.4481964111328
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,64,12.8756999969482,32.4431495666504
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,65,12.8612499237061,32.4432983398438
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,66,12.8607997894287,32.4417495727539
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,67,12.8726005554199,32.436149597168
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,68,12.8604507446289,32.4447479248047
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,69,12.838399887085,32.4500503540039
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,70,12.8131504058838,32.4491500854492
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,71,12.792799949646,32.4557991027832
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,72,12.7599506378174,32.4603500366211
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,73,12.7138004302979,32.4701499938965
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,74,12.6646499633789,32.4883499145508
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,75,12.6466503143311,32.4902496337891
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,76,12.6433000564575,32.4905014038086
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,77,12.637149810791,32.4911994934082
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,78,12.6079502105713,32.4980010986328
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,79,12.5646495819092,32.5052032470703
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,80,12.5527496337891,32.505199432373
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,81,12.5450496673584,32.5069007873535
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,82,12.5148000717163,32.5120506286621
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,83,12.4845504760742,32.5141983032227
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,84,12.4132995605469,32.5419502258301
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,85,12.3169498443604,32.5559501647949
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,86,12.1912498474121,32.594799041748
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,87,12.136549949646,32.5986480712891
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,88,12.0846500396729,32.6207008361816
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,89,12.0580997467041,32.6288528442383
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,90,12.025899887085,32.634449005127
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,91,12.0172500610352,32.6369018554688
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,92,12.0130500793457,32.638500213623
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,93,12.0113000869751,32.6389503479004
"2018.nc",6865,2018-09-12,"Prince-5",44.9306983947754,-66.8495025634766,94,12.0158500671387,32.6384010314941
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,0,12.3943500518799,32.5901985168457
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,1,12.4293003082275,32.5959014892578
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,2,12.4100999832153,32.5890998840332
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,3,12.4085998535156,32.592399597168
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,4,12.4085998535156,32.5984992980957
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,5,12.4088001251221,32.6002006530762
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,6,12.4119997024536,32.6044006347656
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,7,12.4106998443604,32.6043014526367
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,8,12.4137001037598,32.6076011657715
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,9,12.4127998352051,32.6064987182617
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,10,12.4111995697021,32.6086006164551
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,11,12.4099998474121,32.6106986999512
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,12,12.4105997085571,32.6072998046875
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,13,12.4117002487183,32.6119995117188
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,14,12.4121999740601,32.6083984375
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,15,12.4126996994019,32.6091003417969
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,16,12.413200378418,32.6110000610352
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,17,12.4126996994019,32.6113014221191
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,18,12.4126996994019,32.611400604248
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,19,12.4127998352051,32.611198425293
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,20,12.4128999710083,32.6147994995117
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,21,12.4118003845215,32.6104011535645
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,22,12.4113998413086,32.6128005981445
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,23,12.4113998413086,32.6136016845703
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,24,12.4111995697021,32.6133003234863
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,25,12.41100025177,32.6141014099121
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,26,12.410400390625,32.6128005981445
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,27,12.410400390625,32.6133003234863
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,28,12.4112997055054,32.6130981445312
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,29,12.41100025177,32.6157989501953
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,30,12.4111003875732,32.6156005859375
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,31,12.4111003875732,32.6200981140137
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,32,12.4111003875732,32.6162986755371
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,33,12.4118003845215,32.6186981201172
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,34,12.4111995697021,32.6204986572266
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,35,12.4111995697021,32.6268005371094
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,36,12.4125995635986,32.6297988891602
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,37,12.4124002456665,32.6315994262695
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,38,12.4127998352051,32.6337013244629
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,39,12.4128999710083,32.638500213623
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,40,12.4128999710083,32.6403007507324
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,41,12.4123001098633,32.6351013183594
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,42,12.4102001190186,32.6609001159668
"2018.nc",8442,2018-10-17,"Prince-5",44.9306983947754,-66.8495025634766,43,12.4082002639771,32.6615982055664
