Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
0.2,0,14.8124418258667,204.50741577148438
0.4,-0.01464567513301418,14.820822715759277,207.87725830078125
0.6,-0.008105475327063516,14.82591438293457,206.1878662109375
0.8,-0.010867414803341191,14.830913543701172,204.63299560546875
1,-0.022934354584792871,14.834933280944824,203.96182250976563
1.2,-0.01535846447122502,14.834121704101563,203.57720947265625
1.4,-0.0036522108933016995,14.831609725952148,204.19046020507813
1.6,-0.0053803674105932231,14.834097862243652,206.88627624511719
1.8,-0.0055607105123591793,14.838335037231445,211.85971069335938
2,-0.0036696729988889842,14.844955444335938,216.12698364257813
2.2,0.0085572867557921484,14.853054046630859,220.50515747070313
2.4,0.015090810841527969,14.857273101806641,225.45361328125
2.6,-0.0088550962250799614,14.863668441772461,230.86790466308594
2.8,-0.0054162452960841989,14.874582290649414,237.705078125
3,-0.01179642512880541,14.869829177856445,241.40341186523438
3.2,-0.0047383801690461524,14.855171203613281,243.86572265625
3.4,-0.0018173743938572073,14.842160224914551,242.17306518554688
3.6,0.0011045850556463677,14.834868431091309,238.379638671875
3.8,0.0060950640974368753,14.836007118225098,235.71212768554688
4,0.010049852831610195,14.846368789672852,232.9744873046875
4.2,0.0026358900399046092,14.856282234191895,229.04754638671875
4.4,0.0034912372457576168,14.863781929016113,225.52044677734375
4.6,0.011580204141550254,14.869085311889648,219.96449279785156
4.8,-0.0071996491530850193,14.87474250793457,216.69351196289063
5,-0.0016922786318023242,14.879620552062988,212.52462768554688
5.2,-0.0044561254567110353,14.880989074707031,207.37844848632813
5.4,0.011902151436641972,14.85836124420166,204.55509948730469
5.6,-0.00016192732186226522,14.835636138916016,205.72297668457031
5.8,0.00327787728145168,14.816009521484375,207.99960327148438
6,0,14.806722640991211,208.65338134765625
