Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
21.6,0,9.6596107482910156,3926.583740234375
21.8,0.14160840525889284,9.3685503005981445,31569.806640625
22,0.25220904379415465,8.6529369354248047,30811.5234375
22.2,0.3369794134695514,8.0836391448974609,32042.08203125
22.4,0.39332552014445987,7.7372159957885742,32036.05859375
22.6,0.42021739555716309,7.5351786613464355,32067.794921875
22.8,0.44917683688783328,7.4040513038635254,32088.07421875
23,0.46056387526440368,7.3165378570556641,32095.9921875
23.2,0.4585222255916559,7.254209041595459,32093.517578125
23.4,0.43942506444429874,7.2039551734924316,32068.36328125
23.6,0.442029716041084,7.1700410842895508,32065.16015625
23.8,0.47512333553337527,7.1532917022705078,32078.90625
24,0.54593954261111577,7.1458334922790527,32055.59765625
24.2,0.60280063341688539,7.1500082015991211,32043.474609375
24.4,0.66844887937402042,7.1539554595947266,32038.798828125
24.6,0.7304722092544953,7.1533856391906738,32043.39453125
24.8,0.78837089771651492,7.1561956405639648,32051.486328125
25,0.83748052367853276,7.1596956253051758,32053.62109375
25.2,0.91966357493351936,7.1570940017700195,32053.69921875
25.4,0.97083885946487491,7.148012638092041,32051.30078125
25.6,0.95690870576380682,7.1247940063476562,32032.51171875
25.8,0.94711559124731082,7.1029534339904785,32021.765625
26,0.97762093864487554,7.0942425727844238,32033.01953125
26.2,1.0494671139843348,7.0884361267089844,32020.7421875
26.4,1.1585161244068036,7.088688850402832,31997.8203125
26.6,1.2102130687892316,7.0859537124633789,32016.79296875
26.8,1.1988626041140424,7.0725736618041992,31998.3359375
27,1.1735694209329957,7.0527815818786621,31982.59765625
27.2,1.1756581347246033,7.0396990776062012,31986.91015625
27.4,1.2066803736016603,7.0344119071960449,31995.56640625
27.6,1.2723267122101643,7.0317234992980957,31976.640625
27.8,1.3431371972420063,7.0321445465087891,31981.921875
28,1.4237667130355671,7.0309104919433594,31973.4921875
28.2,1.4718406486899696,7.0298628807067871,31986.35546875
28.4,1.5049333145079444,7.0219688415527344,31988.125
28.6,1.4915210059606867,7.011235237121582,31963.537109375
28.8,1.4724267058362788,7.0030078887939453,31957.53125
29,1.4662451559560115,7.0024938583374023,31966.7578125
29.2,1.5019241865200819,7.0059976577758789,31973.357421875
29.4,1.5711820897648146,7.0062685012817383,31948.662109375
29.6,1.6631765423869886,7.0022792816162109,31947.025390625
29.8,1.7727386295916841,6.9957547187805176,31936.931640625
30,1.877134663024405,6.9896736145019531,31901.296875
30.2,1.9773965182955049,6.9844775199890137,31900.439453125
30.4,2.0544049327096729,6.9819974899291992,31894.96484375
30.6,2.1210793322312611,6.9778242111206055,31906.15234375
30.8,2.1877546854271657,6.9724435806274414,31899.33203125
31,2.2880127260010017,6.9725384712219238,31886.95703125
31.2,2.37328949673841,6.9665756225585938,31889.28515625
31.4,2.4461646866652735,6.9500141143798828,31912.5078125
31.6,2.5221364570975062,6.9299659729003906,31912.8671875
31.8,2.6161946609403834,6.9216289520263672,31907.9609375
32,2.6890688971929304,6.9205322265625,31921.671875
32.2,2.7738249617535811,6.9258527755737305,31896.728515625
32.4,2.8621973593220442,6.9324784278869629,31842.1640625
32.6,2.9412714323055482,6.9359889030456543,31818.5078125
32.8,2.9573076329745973,6.9270668029785156,31875.9296875
33,2.9247817837779237,6.8828201293945312,31807.7109375
33.2,2.914472731456252,6.8395795822143555,31789.93359375
33.4,2.8974421825525472,6.8126096725463867,31794.27734375
33.6,2.8922953693055824,6.7948822975158691,31792.365234375
33.8,2.8794037669350807,6.7859897613525391,31793.41796875
34,2.8721932024674111,6.7808632850646973,31797.2578125
34.2,2.8913345667106807,6.7802925109863281,31801.185546875
34.4,2.9621374223479915,6.778752326965332,31780.263671875
34.6,3.0789283608710445,6.7779207229614258,31761.13671875
34.8,3.1812491989912672,6.7732505798339844,31779.2890625
35,3.196770415529457,6.7669582366943359,31774.984375
35.2,3.1776770690793654,6.7603564262390137,31767.609375
35.4,3.1776982169530061,6.7567596435546875,31775.15625
35.6,3.17565084523436,6.753169059753418,31773.36328125
35.8,3.17154258331796,6.7490768432617188,31770.48828125
36,3.1565815076808583,6.7457971572875977,31773.08203125
36.2,3.1540181981570363,6.7439279556274414,31764.125
36.4,3.1452588665995247,6.7464632987976074,31769.23046875
36.6,3.1411467899858589,6.7499427795410156,31768.46875
36.8,3.12825709496399,6.7529048919677734,31773.779296875
37,3.1251778476349941,6.7559423446655273,31781.71484375
37.2,3.1143471354622463,6.7608523368835449,31785.259765625
37.4,3.0983513231918423,6.7624568939208984,31793.03125
37.6,3.0895919916343306,6.7635955810546875,31779.873046875
37.8,3.0813457368590438,6.7654352188110352,31797.484375
38,3.0767215371374679,6.7693037986755371,31795.146484375
38.2,3.0736413361341555,6.7729082107543945,31797.380859375
38.4,3.07366629870506,6.7767753601074219,31811.880859375
38.6,3.0788506393277224,6.77729606628418,31817.4921875
38.8,3.1078062659611287,6.7779445648193359,31796.42578125
39,3.1538126356975607,6.7755746841430664,31779.234375
39.2,3.175535596315342,6.7758803367614746,31781.1015625
39.4,3.1709028135249184,6.7752599716186523,31789.02734375
39.6,3.1698939931368386,6.7698583602905273,31785.19921875
39.8,3.1874837292673153,6.770045280456543,31797.923828125
40,3.2267705097703487,6.7720685005187988,31782.515625
40.2,3.2769101039940853,6.7746806144714355,31769.05078125
40.4,3.3249840396484878,6.7731170654296875,31767.76953125
40.6,3.3844190974342361,6.7707400321960449,31766.23046875
40.8,3.43094235865016,6.7735719680786133,31770.853515625
41,3.4722967050711642,6.7731494903564453,31779.533203125
41.2,3.4888507508940219,6.7631115913391113,31779.76953125
41.4,3.5126403237554538,6.750676155090332,31766.96484375
41.6,3.537461772227239,6.7415738105773926,31765.25
41.8,3.5684840111042959,6.7410507202148438,31778.283203125
42,3.6160381942562569,6.7393856048583984,31760.890625
42.2,3.6801252753574349,6.7420997619628906,31747.158203125
42.4,3.7349121245250192,6.74893045425415,31737.42578125
42.6,3.8237956915270779,6.750302791595459,31722.810546875
42.8,3.9116483365930996,6.7454204559326172,31705.58203125
43,4.033597699493594,6.7292137145996094,31697.091796875
43.2,4.1529673733682113,6.7096085548400879,31694.78125
43.4,4.28886613049478,6.6914258003234863,31685.662109375
