Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
0.2,0,13.879700660705566,387.20062255859375
0.4,-0.00093417697482678363,13.885478973388672,409.0673828125
0.6,0.001237763298881589,13.891692161560059,416.00924682617188
0.8,-0.0033060709635410745,13.893056869506836,410.44854736328125
1,0.0019605424669055793,13.893802642822266,402.7384033203125
1.2,-0.0010354783799915168,13.896275520324707,396.87420654296875
1.4,-0.0045483907063808005,13.898580551147461,386.91192626953125
1.6,-0.0018624199761276827,13.900718688964844,380.75790405273438
1.8,0.00082450442844006488,13.905298233032227,375.99676513671875
2,-0.0021696090698242188,13.913389205932617,370.4998779296875
2.2,-0.0025840335422095961,13.918661117553711,368.05062866210938
2.4,-0.0035143958197707548,13.919692039489746,361.8499755859375
2.6,-0.0013453165690098246,13.919635772705078,357.45785522460938
2.8,-0.0043432447645397332,13.920185089111328,357.1063232421875
3,-0.0016544130113391731,13.921821594238281,355.6666259765625
3.2,0.0031000773111973245,13.922550201416016,354.029296875
3.4,0.0016528235541457548,13.927038192749023,350.69851684570312
3.6,-0.00082535213894274762,13.935622215270996,349.8658447265625
3.8,0.0008258819580078125,13.93934440612793,343.10028076171875
4,-0.0016542010837135024,13.943300247192383,342.4742431640625
4.2,0.0020674599541550265,13.949379920959473,342.6688232421875
4.4,-0.002998987833658262,13.953212738037109,340.483154296875
4.6,-0.0018617841932506707,13.958034515380859,341.63284301757812
4.8,-0.00020959642198370432,13.959787368774414,340.45880126953125
5,-0.0001014073689784567,13.966070175170898,340.58358764648438
5.2,0.0020705329047316923,13.977706909179688,341.43624877929688
5.4,0.0037189059787330336,13.983214378356934,345.83184814453125
5.6,0.003307342529296875,13.992897033691406,341.15252685546875
5.8,0.0018639034695091539,13.999345779418945,352.43035888671875
6,0.00454605950249487,14.002334594726563,342.87713623046875
6.2,0.0025838216145839255,14.005853652954102,339.71066284179688
6.4,0.0047538545396594856,14.014095306396484,333.7027587890625
6.6,0.00072595808241082693,14.019065856933594,331.17987060546875
6.8,0.006512324015298887,14.021785736083984,328.85076904296875
7,0.0071307288275832548,14.027037620544434,326.375732421875
7.2,0.0046515994601783461,14.034430503845215,336.06021118164062
7.4,0.0032052993774414062,14.039015769958496,348.46212768554688
7.6,0.0012402004665794664,14.040077209472656,328.59603881835938
7.8,0.00082768334282690148,14.04229736328125,317.98187255859375
8,-0.00062052408854107455,14.049810409545898,318.15249633789062
8.2,0.0020654466417102668,14.059360504150391,320.66317749023438
8.4,-0.0014465120103626106,14.061573028564453,319.8531494140625
8.6,0.0027901331583652933,14.066704750061035,326.02206420898438
8.8,-0.0012396706475144015,14.069920539855957,325.56976318359375
9,-0.0021690792507591539,14.07056999206543,327.1815185546875
9.2,0,14.070407867431641,324.19552612304688
