Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
17.4,0,18.277353286743164,12576.54296875
17.6,0.22132774170287384,17.329221725463867,34776.140625
17.8,0.41165439240232971,15.659208297729492,35865.90234375
18,0.58750903535032073,14.562244415283203,36005.640625
18.2,0.73235591157467717,13.889266014099121,35984.125
18.4,0.86790160219112522,13.465599060058594,35977.83203125
18.6,0.98484301424312015,13.195676803588867,35980.66796875
18.8,1.0924861017101541,13.026740074157715,35960.4375
19,1.1691233298021881,12.919589042663574,35966.71484375
19.2,1.2597128131432456,12.840688705444336,35935.109375
19.4,1.372521000707934,12.775989532470703,35855.75
19.6,1.502894915506511,12.71300220489502,35751.33984375
19.8,1.6399846048412208,12.614375114440918,35712.359375
20,1.7610554266832548,12.511995315551758,35700.625
20.2,1.8748954898582966,12.438629150390625,35703.91015625
20.4,1.9644511902403696,12.390506744384766,35708.015625
20.6,2.0550359052098432,12.355966567993164,35705.140625
20.8,2.1513016580821507,12.329032897949219,35697.4296875
21,2.259454961308462,12.309953689575195,35696.375
21.2,2.3763906513145585,12.293768882751465,35684.19140625
21.4,2.5026265732542488,12.28300952911377,35669.9765625
21.6,2.6102591703038023,12.271739959716797,35671.0703125
21.8,2.7261610773509126,12.263270378112793,35677.21484375
22,2.8141556128770286,12.253400802612305,35674.1015625
22.2,2.9161052646751173,12.243673324584961,35664.5
22.4,3.0304526825864873,12.233377456665039,35664.1171875
22.6,3.1577185727878962,12.226578712463379,35662.95703125
22.8,3.2617319758066881,12.221383094787598,35660.43359375
23,3.3750456107590718,12.218456268310547,35661.9296875
23.2,3.5033414692221996,12.211477279663086,35656.28515625
23.4,3.6362855363034914,12.205808639526367,35652.140625
23.6,3.7557942396152519,12.202157974243164,35656.45703125
23.8,3.8629089915109969,12.202523231506348,35661.046875
24,3.97156869579932,12.205667495727539,35653.29296875
24.2,4.0843616245749477,12.20472526550293,35663.17578125
24.4,4.2023186997739135,12.202483177185059,35660.40625
24.6,4.3409409437350881,12.196313858032227,35642.6171875
24.8,4.4599346629159893,12.193929672241211,35655.5390625
25,4.5577405998092928,12.193364143371582,35656.08203125
25.2,4.6539968159384362,12.193697929382324,35647.515625
25.4,4.7559407456906264,12.191518783569336,35654.5625
25.6,4.8806107344027758,12.186690330505371,35649.4765625
25.8,5.0156109233102395,12.180180549621582,35644.078125
26,5.1650821662948516,12.175713539123535,35638.77734375
26.2,5.2933684880148153,12.174044609069824,35639.76171875
26.4,5.411837686321693,12.173089027404785,35638.6953125
26.6,5.521006652694977,12.170828819274902,35627.171875
26.8,5.6503248500252905,12.1658296585083,35643.3203125
27,5.7718906288375393,12.163604736328125,35635.59375
27.2,5.8898400746419757,12.16131591796875,35639.734375
27.4,6.0098561326900644,12.161897659301758,35645.02734375
27.6,6.1257389662508483,12.162095069885254,35638.1171875
27.8,6.2436874583809683,12.16142463684082,35635.63671875
28,6.3729980263167505,12.158109664916992,35643.5859375
28.2,6.4868152013081986,12.159123420715332,35640.9140625
28.4,6.5954596468074591,12.160204887390137,35640.7265625
28.6,6.7041098143526181,12.16168212890625,35641.65625
28.8,6.8282552821907458,12.162961006164551,35640.8515625
29,6.9472356499312173,12.162461280822754,35637.05078125
29.2,7.0698266286336011,12.161093711853027,35636.203125
29.4,7.165039525060596,12.163165092468262,35647.54296875
29.6,7.19206852256181,12.162520408630371,35649.75
29.8,7.1912006389595078,12.160785675048828,35660.4921875
30,7.1923984139265418,12.157428741455078,35661.11328125
30.2,7.1930792974140836,12.1548433303833,35664.14453125
30.4,7.1896250490656861,12.155381202697754,35667.51171875
30.6,7.1944372496919,12.157760620117188,35684.46484375
30.8,7.1971818844001447,12.161022186279297,35683.8984375
31,7.1957971093183506,12.164595603942871,35687.82421875
31.2,7.19389925745433,12.170544624328613,35701.89453125
31.4,7.1940613421137467,12.176292419433594,35712.703125
31.6,7.1947441329499213,12.18233585357666,35720.83203125
31.8,7.1943893261298442,12.19102668762207,35735.48828125
32,7.1976508523175813,12.200082778930664,35742.16015625
32.2,7.1931704504047325,12.20787525177002,35743.640625
32.4,7.1928156435846571,12.213056564331055,35754.47265625
32.6,7.1816118377411442,12.211823463439941,35755.01171875
32.8,7.1817777370978266,12.208614349365234,35744.37890625
33,7.1860749535931792,12.208974838256836,35770.90625
33.2,7.1883046041705647,12.213821411132813,35776.671875
33.4,7.1709057299676768,12.221225738525391,35769.1015625
33.6,7.0832515762237733,12.208517074584961,35680.58203125
33.8,6.9785495403997917,12.186491012573242,35643.8203125
34,6.8924441537457319,12.168413162231445,35637.51171875
34.2,6.7784418859881548,12.156133651733398,35633.55078125
34.4,6.6365465518243294,12.147071838378906,35628.78125
34.6,6.4755281402679259,12.138212203979492,35621.33203125
34.8,6.2664712460455068,12.132778167724609,35613.25
35,6.0527661432049236,12.12794303894043,35614.6796875
35.2,5.8111565298662935,12.122662544250488,35615.2890625
35.4,5.5184032702874273,12.119035720825195,35611.9140625
35.6,5.235465226773016,12.116914749145508,35611.55859375
35.8,4.97679914828546,12.116432189941406,35627.8671875
36,4.7010861413921425,12.11629581451416,35610.875
36.2,4.4160671805193328,12.115856170654297,35617.10546875
36.4,4.0876455478325582,12.116681098937988,35613.8046875
36.6,3.7793740997771295,12.117088317871094,35608.046875
36.8,3.4762582150761947,12.115889549255371,35609.08984375
37,3.1659096643596349,12.117084503173828,35624.1640625
37.2,2.8633049490922939,12.116244316101074,35613.1484375
37.4,2.5534618457634295,12.117136955261231,35610.625
37.6,2.2472322144194283,12.118068695068359,35629.9609375
37.8,1.923945164252185,12.126667976379395,35635.6953125
38,1.6233889414164828,12.143427848815918,35668.55859375
38.2,1.3285128028092981,12.171819686889648,35751.6875
38.4,1.0331178653739883,12.252828598022461,35846.734375
38.6,0.73616653145430355,12.339732170104981,35879.7421875
38.8,0.43868972298627895,12.409967422485352,35878.8046875
39,0.14948317819012935,12.469237327575684,35912.75390625
39.2,-0.0089946449873696821,12.578149795532227,19254.91015625
39.4,-0.0093465907844958451,12.742991447448731,2847.113525390625
39.6,-0.0086666609712704457,12.859637260437012,1932.3798828125
39.8,-0.0085026689632208274,12.938014984130859,1888.6431884765625
40,-0.009371506239839178,13.008427619934082,1887.1536865234375
40.2,-0.008174684947121591,13.078696250915527,1823.647705078125
40.4,-0.010593242987901874,13.154326438903809,1767.088623046875
40.6,-0.0093964216951842872,13.20665454864502,1673.779541015625
40.8,-0.0118159334102792,13.26534366607666,1498.791015625
41,-0.013203569515022551,13.32492733001709,1382.9400634765625
41.2,-0.012006748222304964,13.407426834106445,1263.826416015625
41.4,-0.010808973255270971,13.497669219970703,1145.4366455078125
41.6,-0.011680671554840316,13.571285247802734,1117.09765625
41.8,-0.013062585613685229,13.616298675537109,1145.27001953125
42,-0.0097981984029988922,13.653823852539063,1099.164794921875
42.2,-0.009634206394949274,13.720893859863281,1038.665771484375
42.4,-0.0094721217355324683,13.829098701477051,1014.5442504882813
42.6,-0.0067227186557055063,13.948922157287598,1025.7039794921875
42.8,-0.0075915559323256332,14.026749610900879,967.62152099609375
43,-0.007427563924276015,14.063749313354492,942.1611328125
43.2,-0.0077804633957185843,14.085882186889648,888.17193603515625
43.4,-0.008650254346653341,14.101054191589356,864.240234375
43.6,-0.011071673410381067,14.110013008117676,835.7381591796875
43.8,-0.00728848737156973,14.121228218078613,775.39727783203125
44,-0.0086770771506312627,14.13022518157959,742.59722900390625
44.2,-0.0059276740708043008,14.142331123352051,710.859375
44.4,-0.0078302943064070263,14.164212226867676,678.15869140625
44.6,-0.0076663022983574081,14.207168579101563,628.7418212890625
44.8,-0.010603659167260915,14.231821060180664,603.46966552734375
45,-0.0078571171103831716,14.256731033325195,548.15460205078125
45.2,-0.0066574347947163659,14.290767669677734,498.48291015625
45.4,-0.0033940012583482115,14.335440635681152,365.83242797851562
45.6,-0.0032300092502985933,14.406564712524414,315.8587646484375
45.8,-0.0040988465269169438,14.491456985473633,317.81625366210938
46,-0.0049686374778517006,14.53938102722168,293.17214965820312
46.2,-0.0037708625108177074,14.571975708007813,270.4794921875
46.4,-0.00619037422591262,14.613852500915527,244.47834777832031
46.6,-0.0049925992588804036,14.636477470397949,222.74740600585938
46.8,-0.0043117157713385978,14.658445358276367,200.37265014648438
47,-0.0020820651939530421,14.697629928588867,196.05221557617188
47.2,-0.00346779395006358,14.733487129211426,199.37590026855469
47.4,-0.0017540811778538057,14.763729095458984,195.96633911132813
47.6,-0.002106980649296375,14.776316642761231,191.22720336914063
47.8,-0.0009092056822641581,14.7866849899292,185.61264038085938
48,-0.00074521367421453988,14.80683708190918,180.50738525390625
48.2,-0.00058122166616492166,14.843118667602539,176.82939147949219
48.4,9.9661821376884063E-05,14.871779441833496,173.35429382324219
48.6,0.00026365382942650228,14.908153533935547,169.94692993164063
48.8,-0.0006061371215082545,14.968366622924805,166.99261474609375
49,-0.00095903659295260013,15.014175415039063,163.75413513183594
49.2,-0.00027815310541079441,15.048740386962891,160.74961853027344
49.4,-0.00063009890253695744,15.077893257141113,158.04824829101563
49.6,4.9830910688442032E-05,15.106040954589844,152.47906494140625
49.8,0.0012476058777224353,15.14836311340332,144.38571166992188
50,-0.0011719058373724778,15.198158264160156,132.91793823242188
50.2,2.4915455343332837E-05,15.232816696166992,116.89176940917969
50.4,0.00070579894288513856,15.253021240234375,95.190017700195312
50.6,0.0029364031945871005,15.291872024536133,65.086250305175781
50.8,0,15.34632682800293,25.292560577392578
