Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
38.8,0,16.993219375610352,3347.331298828125
39,0.18347848808416245,16.525369644165039,34625.85546875
39.2,0.31424548935191865,14.773920059204102,35412.66796875
39.4,0.32513086067582719,13.229225158691406,35545.21484375
39.6,0.29829650543723574,12.229274749755859,35505.671875
39.8,0.29884500084561871,11.679399490356445,35520.93359375
40,0.3035267207413046,11.387228012084961,35559.296875
40.2,0.27617738137185377,11.203421592712402,35583.7265625
40.4,0.28137694642134825,11.098316192626953,35604.90625
40.6,0.31809926232533492,11.037313461303711,35578.7421875
40.8,0.33208312150324737,11.019460678100586,35578.0859375
41,0.33315041573975357,11.028484344482422,35627.80078125
41.2,0.317684812027041,11.025844573974609,35650.01171875
41.4,0.31978207452526597,11.023079872131348,35644.94140625
41.6,0.30172724504351045,11.028898239135742,35634.8984375
41.8,0.29091175729759655,11.045817375183106,35627.6171875
42,0.28474543184416135,11.055281639099121,35601.8046875
42.2,0.276510586798441,11.055938720703125,35550.3203125
42.4,0.31684828203592375,11.031412124633789,35473.3984375
42.6,0.406792300515594,10.969075202941895,35386.5390625
42.8,0.528776915003565,10.908285140991211,35376.37109375
43,0.66316215662776656,10.855886459350586,35375.4140625
43.2,0.76860624377198761,10.826622009277344,35392.5390625
43.4,0.83581180552558365,10.794590950012207,35410.21484375
43.6,0.898370112335332,10.749168395996094,35377.3125
43.8,0.98365924647662517,10.716930389404297,35381.65625
44,1.0715376063869595,10.696916580200195,35374.390625
44.2,1.1335771143685829,10.667855262756348,35323.69140625
44.4,1.1930293039297961,10.625236511230469,35266.9765625
44.6,1.2617874474705015,10.589509010314941,35262.625
44.8,1.3568946586991952,10.571942329406738,35319.796875
45,1.4902384879698811,10.572093963623047,35313.3515625
45.2,1.6137632864788483,10.59865665435791,35313.4296875
45.4,1.761055556301292,10.628490447998047,35313.87890625
45.6,1.9124829579596732,10.649972915649414,35309.0390625
45.8,2.0566719715565327,10.663092613220215,35286.24609375
46,2.0582561572725311,10.647966384887695,35250.66796875
46.2,2.0298739886184123,10.611667633056641,35223.26953125
46.4,2.0180228105648794,10.587963104248047,35230.46875
46.6,2.0159897095987489,10.570730209350586,35236.7578125
46.8,1.9958711288962903,10.565150260925293,35242.7265625
47,1.9912545242070152,10.568136215209961,35263.97265625
47.2,1.9856041365587558,10.577486038208008,35280.1875
47.4,1.9871892759490706,10.5892915725708,35286.1640625
47.6,1.9815388883008112,10.601396560668945,35307.5703125
47.8,1.9903557400324363,10.612617492675781,35316.30859375
48,2.0234569545570285,10.623696327209473,35306.8046875
48.2,2.0963435542134565,10.634194374084473,35283.25
48.4,2.1893822458498651,10.634372711181641,35146.68359375
48.6,2.3185890359359806,10.610872268676758,35002.703125
48.8,2.4498586235684829,10.526589393615723,34977.7109375
49,2.598693938434872,10.441608428955078,34966.46484375
49.2,2.7392647116752844,10.381342887878418,34976.77734375
49.4,2.8756993994054429,10.340277671813965,35004.04296875
49.6,3.0105843663714413,10.321155548095703,35006.625
49.8,3.1573502079712306,10.316811561584473,34986.56640625
50,3.2782810123395727,10.318174362182617,35000.0546875
50.2,3.3992108630335984,10.314906120300293,35011.32421875
50.4,3.53099543479696,10.315450668334961,35004.05859375
50.6,3.6674282151784858,10.320157051086426,35000.26171875
50.8,3.8023007843783709,10.323075294494629,34968.3125
51,3.9402832855240568,10.323733329772949,34949.7578125
51.2,4.0823951964597818,10.31678581237793,34931.5
51.4,4.229672207493163,10.297389030456543,34913.36328125
51.6,4.381075767293634,10.273209571838379,34891.5625
51.8,4.53300384796813,10.244751930236816,34877.1484375
52,4.67511194420659,10.218530654907227,34883.5390625
52.2,4.8120473109528614,10.202027320861816,34876.125
52.4,4.9438232996473754,10.19542407989502,34876.63671875
52.6,5.1065898889278269,10.18809986114502,34874.5390625
52.8,5.2543780693948019,10.180176734924316,34871.828125
53,5.4068125511313081,10.17535400390625,34868.9140625
53.2,5.5081014792789471,10.168869018554688,34885.5546875
53.4,5.4544097479417228,10.157909393310547,34865.84765625
53.6,5.4213784169951236,10.148171424865723,34865.578125
53.8,5.4115948048595612,10.147132873535156,34870.671875
54,5.383730481359251,10.150285720825195,34892.265625
54.2,5.3899676440649955,10.156641006469727,34899.609375
54.4,5.4499214663166384,10.163026809692383,34888.5859375
54.6,5.53674696978166,10.16869068145752,34880.546875
54.8,5.6561185166426782,10.168770790100098,34871.140625
55,5.7930519760403172,10.165652275085449,34866.34765625
55.2,5.9527172164438156,10.160504341125488,34882.34375
