id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,BP_T01,Transect,144,47.878372,2296,10654,6180.355081,42237.16637,20240818, 19:43:44.0140,20240818, 22:03:05.0020,43.56023855,-66.49310724,43.23680312,-66.49292206,14.0.213.0,20240903, 15:59:36.7580,BP_Aug18_2024,2980598.345,-53.47773327,38,
2,2,BP_T02,Transect,144,32.926403,13018,21385,53790.96668,89957.14025,20240818, 22:42:29.0030,20240819, 01:01:56.0020,43.2354023,-66.35703018,43.55957569,-66.35706333,14.0.213.0,20240903, 15:59:36.7580,BP_Aug18_2024,2035934.381,-55.15403026,38,
3,3,BP_T03,Transect,144,37.551287,23559,29440,102377.7869,130846.2928,20240819, 01:38:10.0130,20240819, 03:16:11.0020,43.50058172,-66.22963863,43.24503756,-66.2325932,14.0.213.0,20240903, 15:59:36.7580,BP_Aug18_2024,1828147.154,-63.53468427,38,
4,4,BP_T04,Transect,144,30.328861,30415,37050,135655.927,164025.8675,20240819, 03:32:26.0020,20240819, 05:23:01.0020,43.2474265,-66.17803252,43.50156027,-66.17920741,14.0.213.0,20240903, 15:59:36.7580,BP_Aug18_2024,1433280.715,-57.10777004,38,
5,1,FM_T01,Transect,145,39.149164,557,9484,1128.792533,39393.66976,20240818, 20:56:47.6480,20240818, 23:24:05.3790,43.56523803,-66.42418751,43.23390244,-66.42424743,14.0.213.0,20240903, 15:59:45.2010,FM_Aug18_2024,2591494.63,-49.57104728,38,
6,2,FM_T02,Transect,145,38.80951,12144,20786,52306.85098,89227.02925,20240819, 00:07:58.7790,20240819, 02:30:34.3580,43.24169361,-66.28422131,43.5651369,-66.28532806,14.0.213.0,20240903, 15:59:45.2010,FM_Aug18_2024,2518737.594,-51.2730174,38,
7,3,FM_T03,Transect,145,32.691338,22531,28939,99314.40086,128942.335,20240819, 02:59:21.9080,20240819, 04:45:05.8400,43.50129846,-66.20342857,43.24596961,-66.20134719,14.0.213.0,20240903, 15:59:45.2010,FM_Aug18_2024,1669576.94,-56.53660316,38,
8,4,FM_T04,Transect,145,26.071544,29894,36041,133979.351,163021.776,20240819, 05:00:51.2800,20240819, 06:42:16.8080,43.24852941,-66.14377501,43.49984124,-66.14414314,14.0.213.0,20240903, 15:59:45.2010,FM_Aug18_2024,1181531.594,-47.36617808,38,
9,1,LB_T01,Transect,146,42.996136,693,10630,3045.989479,41481.08754,20240818, 19:49:58.3850,20240818, 22:35:35.3740,43.56511022,-66.44753938,43.23323413,-66.44733333,14.0.213.0,20240903, 15:59:54.1930,LB_Aug18_2024,2876540.899,-54.42988199,38,
10,2,LB_T02,Transect,146,35.595385,13268,22117,52995.72157,90935.93302,20240818, 23:19:33.3740,20240819, 01:47:02.3730,43.23278336,-66.3092842,43.565796,-66.30905892,14.0.213.0,20240903, 15:59:54.1930,LB_Aug18_2024,2367582.98,-52.056002,38,
11,3,LB_T03,Transect,146,36.002355,24133,30210,102185.8842,131248.2047,20240819, 02:20:38.3740,20240819, 04:01:55.3740,43.50106182,-66.21006171,43.24726569,-66.21094555,14.0.213.0,20240903, 15:59:54.1930,LB_Aug18_2024,1835542.618,-57.07481888,38,
12,4,LB_T04,Transect,146,27.779696,31344,37925,136500.992,165484.8414,20240819, 04:20:49.3740,20240819, 06:10:30.3730,43.25005171,-66.15371241,43.50195275,-66.15381508,14.0.213.0,20240903, 15:59:54.1930,LB_Aug18_2024,1342114.311,-50.61339986,38,
13,1,LJ_T01,Transect,147,45.090019,33,8767,147.799191,37330.10771,20240818, 20:17:46.0310,20240818, 22:43:20.0320,43.56717598,-66.46956391,43.23310483,-66.47020641,14.0.213.0,20240903, 16:00:02.2380,LJ_Aug18_2024,2907058.746,-53.80336765,38,
14,2,LJ_T02,Transect,147,35.778083,11111,19436,48786.40019,85681.1439,20240818, 23:22:24.0320,20240819, 01:41:09.0430,43.23379157,-66.33233383,43.56532805,-66.33219723,14.0.213.0,20240903, 16:00:02.2380,LJ_Aug18_2024,2323418.986,-57.76443905,38,
15,3,LJ_T03,Transect,147,35.085389,19532,25665,97779.67471,126008.1673,20240819, 02:17:03.0290,20240819, 03:59:16.0280,43.50109844,-66.221132,43.24747655,-66.22040715,14.0.213.0,20240903, 16:00:02.2380,LJ_Aug18_2024,1738313.943,-63.03332624,38,
16,4,LJ_T04,Transect,147,27.553289,26595,33232,130804.8435,159607.4254,20240819, 04:14:46.0290,20240819, 06:05:23.0430,43.24677466,-66.16364467,43.50543913,-66.1631657,14.0.213.0,20240903, 16:00:02.2380,LJ_Aug18_2024,1354914.439,-55.42982519,38,
17,1,LM_T01,Transect,148,33.383438,0,8847,0,37795.41806,20240818, 19:36:54.4990,20240818, 22:04:21.4970,43.56772833,-66.37835,43.23555124,-66.37900421,14.0.213.0,20240903, 16:00:10.0890,LM_Aug18_2024,2194977.581,-53.54948807,38,
18,2,LM_T02,Transect,148,39.188943,10992,19660,49379.69535,87034.04416,20240818, 22:40:06.4980,20240819, 01:04:34.4970,43.2320216,-66.24062478,43.56576418,-66.23989,14.0.213.0,20240903, 16:00:10.0890,LM_Aug18_2024,2551663.456,-58.32091493,38,
19,3,LM_T03,Transect,148,30.548311,21180,27673,96276.41596,125043.1378,20240819, 01:29:54.4950,20240819, 03:18:07.4970,43.50024796,-66.18219,43.24818189,-66.18264419,14.0.213.0,20240903, 16:00:10.0890,LM_Aug18_2024,1510549.627,-58.53932509,38,
20,4,LM_T04,Transect,148,26.245335,28613,35200,129869.2625,158968.9976,20240819, 03:33:47.4970,20240819, 05:23:34.4970,43.24647071,-66.12527831,43.50279054,-66.12605649,14.0.213.0,20240903, 16:00:10.0890,LM_Aug18_2024,1224130.505,-47.98547302,38,
21,1,MS_T01,Transect,149,37.147521,586,10814,1626.586177,41522.04091,20240818, 19:41:45.7510,20240818, 22:32:17.7510,43.56578242,-66.40146312,43.23398191,-66.40126088,14.0.213.0,20240903, 16:00:19.2880,MS_Aug18_2024,2580016.234,-53.19718621,38,
22,2,MS_T02,Transect,149,41.798621,13450,21901,53553.10118,92067.281,20240818, 23:16:13.7500,20240819, 01:37:04.7630,43.23595721,-66.26250953,43.56588849,-66.26301146,14.0.213.0,20240903, 16:00:19.2880,MS_Aug18_2024,2878903.714,-52.19910699,38,
23,3,MS_T03,Transect,149,30.937268,23710,29848,102317.6431,132341.7076,20240819, 02:07:13.7510,20240819, 03:49:31.7620,43.49977148,-66.19116027,43.24791091,-66.19184522,14.0.213.0,20240903, 16:00:19.2880,MS_Aug18_2024,1583829.757,-60.62179058,38,
24,4,MS_T04,Transect,149,25.841484,30943,37676,137364.9766,168368.9801,20240819, 04:07:46.7530,20240819, 05:59:59.7530,43.24978601,-66.13572884,43.50405072,-66.13501324,14.0.213.0,20240903, 16:00:19.2880,MS_Aug18_2024,1255859.548,-47.45821307,38,
