Target Strength,Area (km2),Mean Sa,Density (kg/m2),Biomass (tons),Standard Error (tons),Standard Error (%),Layer,Turnover
-35.5,533,-47.53673356,0.066651038,33323.04545,25527.16185,76.60512871,Main Box,22278
-35.5,85,-60.49216762,0.00301896,270.1237971,76.30677509,28.24881625,Northern Box,22278
-35.5,122,-62.3418198,0.002020426,252.6190505,41.47368984,16.41748307,Eastern Box,22278
