Target Strength,Area (km2),Mean Sa,Density (kg/m2),Biomass (tons),Standard Error (tons),Standard Error (%),Layer,Turnover
-35.5,632.829,-55.44475081,0.010140336,6409.310212,979.1949251,15.27769593,Main Box,5137
-35.5,87.27066,-56.43176467,0.008215381,704.1931454,235.8012033,33.48530227,Northern Box,5137
