id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,BP_T01,Transect,3035,46.469764,7772,16251,28540.33284,64765.11517,20230913, 21:15:17.4760,20230913, 23:36:39.4760,43.56352049,-66.48014594,43.23821416,-66.47935756,13.1.120.0,20231010, 16:24:45.6990,BP_Sep13_2023,2901221.927,-47.40559308,38,
2,2,BP_T02,Transect,3035,33.926023,18762,27126,76492.66368,112837.5663,20230914, 00:18:30.4760,20230914, 02:37:54.4770,43.23817691,-66.34589178,43.56495535,-66.34291423,13.1.120.0,20231010, 16:24:45.6990,BP_Sep13_2023,2148728.992,-56.32964329,38,
3,3,BP_T03,Transect,3035,35.560421,29419,36341,125797.8225,155033.2043,20230914, 03:16:07.4760,20230914, 05:11:29.4760,43.50542519,-66.21576667,43.24282138,-66.21776354,13.1.120.0,20231010, 16:24:45.6990,BP_Sep13_2023,1817262.665,-52.96812321,38,
4,1,C1_T01,Transect,3036,42.495393,313,8897,610.540274,40160.96376,20230913, 20:23:38.6090,20230913, 22:46:42.6090,43.56908335,-66.45145466,43.23929311,-66.44835709,13.1.120.0,20231010, 16:25:03.6310,C1_Sep13_2023,2924207.616,-58.3220915,38,
5,2,C1_T02,Transect,3036,35.017728,11403,19627,51962.74406,90208.36959,20230913, 23:28:28.6100,20230914, 01:45:32.6090,43.23536819,-66.31443848,43.56437514,-66.31401167,13.1.120.0,20231010, 16:25:03.6310,C1_Sep13_2023,2339339.007,-56.99178197,38,
6,3,C1_T03,Transect,3036,30.735767,21754,28212,103021.3836,132774.5103,20230914, 02:20:59.6100,20230914, 04:08:37.6100,43.50030534,-66.19125136,43.24984793,-66.18751646,13.1.120.0,20231010, 16:25:03.6310,C1_Sep13_2023,1553777.23,-60.11549293,38,
7,1,FM_T01,Transect,3037,183.05886,310,8985,970.095907,39180.90072,20230913, 21:23:15.1620,20230913, 23:47:50.1630,43.56551561,-66.40422555,43.23372845,-66.40390941,13.1.120.0,20231010, 16:25:23.3990,FM_Sep13_2023,11550347.57,-49.691623,38,
8,2,FM_T02,Transect,3037,40.215722,11504,19994,50122.33617,88107.93934,20230914, 00:29:49.1740,20230914, 02:51:19.1620,43.23490371,-66.27178752,43.56796041,-66.2697168,13.1.120.0,20231010, 16:25:23.3990,FM_Sep13_2023,2796280.318,-59.54005599,38,
9,3,FM_T03,Transect,3037,26.703467,22147,28523,100561.4975,129754.8539,20230914, 03:27:12.1630,20230914, 05:13:28.1620,43.5005376,-66.15082514,43.24597803,-66.15102163,13.1.120.0,20231010, 16:25:23.3990,FM_Sep13_2023,1354721.813,-58.08238046,38,
10,1,LB_T01,Transect,3038,35.295974,594,10601,2686.027908,40947.36653,20230913, 20:18:48.6960,20230913, 23:05:35.6970,43.56585096,-66.38947494,43.23642594,-66.38914245,13.1.120.0,20231010, 16:25:40.7030,LB_Sep13_2023,2348729.942,-49.4620504,38,
11,2,LB_T02,Transect,3038,41.305703,13655,21745,52689.80561,90201.5501,20230913, 23:56:29.6970,20230914, 02:11:19.6960,43.2364593,-66.25541833,43.56595748,-66.25503423,13.1.120.0,20231010, 16:25:40.7030,LB_Sep13_2023,2724096.838,-61.53784253,38,
12,3,LB_T03,Transect,3038,25.757773,24023,30308,102377.8769,131455.1804,20230914, 02:49:17.6960,20230914, 04:34:02.7080,43.50175847,-66.13820007,43.24737453,-66.13832469,13.1.120.0,20231010, 16:25:40.7030,LB_Sep13_2023,1154867.024,-55.02836371,38,
13,1,LJ_T01,Transect,3039,43.912736,41,8723,40268.51571,77446.2969,20230913, 20:22:52.3630,20230913, 22:47:34.3630,43.56653528,-66.46356667,43.23295906,-66.46341029,13.1.120.0,20231010, 16:25:54.4450,LJ_Sep13_2023,2939670.959,-58.65244184,38,
14,2,LJ_T02,Transect,3039,35.21269,11261,19713,88545.05828,125415.426,20230913, 23:29:52.3620,20230914, 01:50:44.3630,43.23334372,-66.32956377,43.56380299,-66.32946393,13.1.120.0,20231010, 16:25:54.4450,LJ_Sep13_2023,2337062.611,-49.92593498,38,
15,3,LJ_T03,Transect,3039,33.309502,22093,28529,138698.0516,167353.2835,20230914, 02:30:24.3740,20230914, 04:17:40.3620,43.50317478,-66.2033,43.24645356,-66.20391595,13.1.120.0,20231010, 16:25:54.4450,LJ_Sep13_2023,1717272.174,-58.37468823,38,
16,1,LM_T01,Transect,3040,33.286402,70,8829,263.410612,38097.101,20230913, 20:11:22.8690,20230913, 22:37:56.5690,43.56657412,-66.37302208,43.23346114,-66.3751651,13.1.120.0,20231010, 16:26:08.6060,LM_Sep13_2023,2182777.849,-57.63843787,38,
17,2,LM_T02,Transect,3040,38.514189,11260,20037,49102.01429,87325.25901,20230913, 23:18:27.5700,20230914, 01:44:44.5690,43.22938378,-66.24119347,43.5670342,-66.23891099,13.1.120.0,20231010, 16:26:08.6060,LM_Sep13_2023,2526392.624,-62.71493259,38,
18,3,LM_T03,Transect,3040,26.563155,21959,28654,98997.84352,128548.0944,20230914, 02:16:46.5680,20230914, 04:08:21.5680,43.50512011,-66.12644465,43.24641743,-66.12457819,13.1.120.0,20231010, 16:26:08.6060,LM_Sep13_2023,1262879.443,-45.13879831,38,
19,1,MS_T01,Transect,3041,46.788882,767,10506,1938.692076,41031.48556,20230913, 20:23:30.4160,20230913, 23:05:49.4290,43.56062382,-66.49327333,43.23269924,-66.49329601,13.1.120.0,20231010, 16:26:23.5210,MS_Sep13_2023,3293138.753,-44.99034565,38,
20,2,MS_T02,Transect,3041,32.259245,13387,21340,52220.55475,90564.5359,20230913, 23:53:50.4210,20230914, 02:06:23.4290,43.23365319,-66.35809405,43.56692715,-66.35919694,13.1.120.0,20231010, 16:26:23.5210,MS_Sep13_2023,2214466.614,-58.12465909,38,
21,3,MS_T03,Transect,3041,36.410184,24182,30396,103968.7397,133695.5944,20230914, 02:53:45.4170,20230914, 04:37:19.4280,43.50098658,-66.22875954,43.24479976,-66.22994042,13.1.120.0,20231010, 16:26:23.5210,MS_Sep13_2023,1936783.997,-62.08078249,38,
22,1,SL_T01,Transect,3042,38.979848,129,8948,530.09479,40213.78044,20230913, 21:20:01.4380,20230913, 23:47:00.4400,43.56395015,-66.41927408,43.23721932,-66.41804656,13.1.120.0,20231010, 16:26:36.0850,SL_Sep13_2023,2778621.506,-56.33615021,38,
23,2,SL_T02,Transect,3042,38.368698,11495,19816,51476.09436,90083.76928,20230914, 00:29:27.4370,20230914, 02:48:08.4380,43.23643134,-66.28434737,43.56620494,-66.28496378,13.1.120.0,20231010, 16:26:36.0850,SL_Sep13_2023,2689371.91,-62.29744739,38,
24,4,SL_T03,Transect,3042,27.665026,21914,28318,102730.3843,132786.1209,20230914, 03:23:06.4380,20230914, 05:09:50.4370,43.50090799,-66.16354862,43.2470457,-66.1645345,13.1.120.0,20231010, 16:26:36.0850,SL_Sep13_2023,1465941.923,-53.25044384,38,
25,1,TM_T01,Transect,3043,39.309769,84,9764,375.847768,37855.58367,20230913, 20:11:45.0740,20230913, 22:53:05.0740,43.56986269,-66.435,43.23373697,-66.43364348,13.1.120.0,20231010, 16:26:50.5410,TM_Sep13_2023,2642177.073,-56.10862192,38,
26,2,TM_T02,Transect,3043,35.344732,12450,20726,49168.28071,85747.53194,20230913, 23:37:51.0750,20230914, 01:55:47.0850,43.23767036,-66.2999821,43.56646479,-66.29988333,13.1.120.0,20231010, 16:26:50.5410,TM_Sep13_2023,2338601.99,-54.71872686,38,
27,3,TM_T03,Transect,3043,29.765887,22966,29621,98187.55435,127057.9893,20230914, 02:33:07.0740,20230914, 04:24:02.0740,43.50480929,-66.17726214,43.2452607,-66.17826684,13.1.120.0,20231010, 16:26:50.5410,TM_Sep13_2023,1514927.238,-53.75272446,38,
