Vessel,Difference
BP,-0.7387390033297123
C1,5.005369962670258
FM,2.845958629670264
LB,2.3065808586702587
LJ,0.1595750566702634
LM,3.0633802346702623
MS,4.619823580670271
SL,5.8032914166702625
TM,0.38561632867026674
