id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,BP_T01,Transect,520,28.45159,3442,12299,4173.340154,40717.5208,20260524, 19:14:44.1660,20260524, 21:42:21.1660,45.16922024,-65.22709427,45.31430764,-64.81815359,14.0.230.0,20260529, 17:47:26.2940,BP_May_24_2026,1772320.844,-38.73672538,38,
2,2,BP_T02,Transect,520,27.23249,12421,16687,41383.43315,60516.24585,20260524, 21:44:23.1770,20260524, 22:55:29.1780,45.31923543,-64.82139926,45.25177758,-65.04532811,14.0.230.0,20260529, 17:47:26.2940,BP_May_24_2026,883563.8128,-39.68239572,38,
3,3,BP_T03,Transect,520,24.610767,16988,21014,62065.52889,79479.85176,20260524, 23:00:30.1660,20260525, 00:07:36.1660,45.2631992,-65.0483436,45.32602955,-64.84539128,14.0.230.0,20260529, 17:47:26.2940,BP_May_24_2026,721916.4838,-41.72655675,38,
4,4,BP_T04,Transect,520,21.162904,21307,24772,80983.4746,97214.87997,20260525, 00:12:29.1670,20260525, 01:10:14.1670,45.33510833,-64.8564262,45.27756914,-65.0463612,14.0.230.0,20260529, 17:47:26.2940,BP_May_24_2026,575951.299,-50.37650576,38,
5,5,BP_T05,Transect,520,22.086275,24973,27806,98209.69613,112507.0959,20260525, 01:13:35.1670,20260525, 02:00:48.1660,45.28501047,-65.05043447,45.33738413,-64.88456187,14.0.230.0,20260529, 17:47:26.2940,BP_May_24_2026,507184.5847,-52.06366748,38,
6,1,FM_T01,Transect,521,36.737664,74,10313,251.993501,40630.10066,20260524, 20:30:40.6160,20260524, 23:21:19.6220,45.12129328,-65.2349009,45.27814306,-64.77889859,14.0.230.0,20260529, 17:47:32.1400,FM_May_24_2026,2555929,-57.70349322,38,
7,2,FM_T02,Transect,521,30.472097,10611,20013,42324.40504,81565.19314,20260524, 23:26:17.6170,20260525, 02:02:59.6170,45.28904558,-64.79166503,45.1350855,-65.23569047,14.0.230.0,20260529, 17:47:32.1400,FM_May_24_2026,2021903.336,-46.25830551,38,
8,3,FM_T03,Transect,521,24.564578,20410,29391,83419.41704,121228.4172,20260525, 02:09:36.6170,20260525, 04:39:17.6280,45.15061751,-65.23567082,45.29994152,-64.80844156,14.0.230.0,20260529, 17:47:32.1400,FM_May_24_2026,1492624.138,-44.10815679,38,
9,1,LM_T01,Transect,522,33.229425,165,10465,678.346878,43448.29342,20260524, 19:24:25.3630,20260524, 22:16:05.3630,45.09133512,-65.23261386,45.25421835,-64.74553573,14.0.230.0,20260529, 17:47:41.1140,LM_May_24_2026,2456103.133,-47.39293228,38,
10,2,LM_T02,Transect,522,28.407938,10467,14406,43456.77328,60287.87603,20260524, 22:16:07.3630,20260524, 23:21:46.3630,45.25423914,-64.7454318,45.30874033,-64.54866063,14.0.230.0,20260529, 17:47:41.1140,LM_May_24_2026,779400.1592,-57.71693425,38,
11,3,LM_T03,Transect,522,40.49351,14808,18302,62538.98533,79980.0509,20260524, 23:28:28.3630,20260525, 00:26:42.3640,45.32802237,-64.55036767,45.27034393,-64.75466324,14.0.230.0,20260529, 17:47:41.1140,LM_May_24_2026,1191779.144,-62.87326632,38,
12,4,LM_T04,Transect,522,31.617974,18304,27871,79990.1175,122113.2513,20260525, 00:26:44.3650,20260525, 03:06:11.3640,45.27030203,-64.75477626,45.10561388,-65.23429025,14.0.230.0,20260529, 17:47:41.1140,LM_May_24_2026,2267430.532,-52.4188262,38,
