id,Region_ID,Region_name,Region_class,Process_ID,Interval,Layer,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,PRC_ABC,Frequency,Region_notes
1,1,FM_T01,Transect,391,1,1,49.520769,60,286,83.077523,999.232076,20250818, 21:30:41.0250,20250818, 21:34:27.0240,43.55342242,-66.45973521,43.54562189,-66.46106592,14.0.230.0,20250831, 19:34:04.1930,FM_Aug18_2025,8.43E-08,38,
2,1,FM_T01,Transect,391,2,1,51.844267,287,499,1003.705214,1999.395386,20250818, 21:34:28.0250,20250818, 21:38:00.0250,43.5455852,-66.46107896,43.53751939,-66.46532423,14.0.230.0,20250831, 19:34:04.1930,FM_Aug18_2025,4.58E-07,38,
3,1,FM_T01,Transect,391,3,1,55.036454,500,723,2004.235164,2996.329193,20250818, 21:38:01.0240,20250818, 21:41:44.0250,43.53747929,-66.46530084,43.52891682,-66.46525222,14.0.230.0,20250831, 19:34:04.1930,FM_Aug18_2025,1.19E-06,38,
4,1,FM_T01,Transect,391,4,1,50.415588,724,953,3000.565109,3995.832885,20250818, 21:41:45.0240,20250818, 21:45:34.0250,43.52888096,-66.46523967,43.52019856,-66.46486134,14.0.230.0,20250831, 19:34:04.1930,FM_Aug18_2025,6.27E-07,38,
5,1,FM_T01,Transect,391,5,1,52.96146,954,1188,4000.071296,4999.672874,20250818, 21:45:35.0240,20250818, 21:49:29.0350,43.52016136,-66.46485601,43.51155397,-66.46482721,14.0.230.0,20250831, 19:34:04.1930,FM_Aug18_2025,3.88E-06,38,
6,1,FM_T01,Transect,391,6,1,50.358635,1189,1404,5004.016054,5995.76564,20250818, 21:49:30.0250,20250818, 21:53:05.0240,43.51151679,-66.46483348,43.502948,-66.46516173,14.0.230.0,20250831, 19:34:04.1930,FM_Aug18_2025,5.26E-06,38,
7,1,FM_T01,Transect,391,7,1,52.842976,1405,1616,6000.619515,6998.345616,20250818, 21:53:06.0240,20250818, 21:56:37.0240,43.50290633,-66.46515578,43.49423639,-66.46561138,14.0.230.0,20250831, 19:34:04.1930,FM_Aug18_2025,5.20E-06,38,
8,1,FM_T01,Transect,391,8,1,51.502527,1617,1826,7003.153553,7996.460284,20250818, 21:56:38.0240,20250818, 22:00:07.0240,43.49419324,-66.46560967,43.48555428,-66.46518641,14.0.230.0,20250831, 19:34:04.1930,FM_Aug18_2025,4.40E-06,38,
9,1,FM_T01,Transect,391,9,1,51.332663,1827,2054,8001.06525,8998.709984,20250818, 22:00:08.0250,20250818, 22:03:55.0250,43.48551532,-66.46517371,43.4769419,-66.46496346,14.0.230.0,20250831, 19:34:04.1930,FM_Aug18_2025,4.35E-06,38,
10,1,FM_T01,Transect,391,10,1,49.91222,2055,2281,9003.513834,9998.71436,20250818, 22:03:56.0240,20250818, 22:07:42.0240,43.47689915,-66.46495597,43.46823341,-66.46479512,14.0.230.0,20250831, 19:34:04.1930,FM_Aug18_2025,4.12E-06,38,
