Vessel,Start Lat,Start Lon,End Lat,End Lon
EVessel,4513.475,6441.48,4515.825,6433
EVessel,4514.357,6442.797,4517.117,6433
EVessel,4515.238,6444.113,4518.408,6433
EVessel,4516.12,6445.43,4519.7,6433
