Target Strength,Area (km2),Mean Sa,Density (kg/m2),Biomass (tons),Standard Error (tons),Standard Error (%),Layer,Turnover
-35.5,632,-45.4593327652738,0.114525026461916,63794.5828219033,66486.3243726481,104.219388906828,Main Box,69964.2079182679
-35.5,88,-40.7147318070585,0.288750104611175,26485.580218342,7917.09194677123,29.8920842266027,Northern Box,69964.2079182679
-35.5,120,-50.8946305771974,0.0352514233492865,3465.11927504405,3835.59803580565,110.691659690615,Eastern Box,69964.2079182679
