id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,BP_T01,Transect,6,25.938462,1827,4435,2252.298051,13720.17253,20240602, 19:35:57.3940,20240602, 20:19:25.3950,45.22568879,-64.68671915,45.26355467,-64.55102205,14.0.213.0,20240611, 11:21:47.8110,BP_Jun02_2024,425957.8021,-44.32843432,38,
2,2,BP_T02,Transect,6,26.012403,5092,8198,16878.97755,30147.93963,20240602, 20:30:22.3950,20240602, 21:22:08.3930,45.28270128,-64.55785068,45.23903165,-64.71494377,14.0.213.0,20240611, 11:21:47.8110,BP_Jun02_2024,500813.8112,-71.58627932,38,
3,3,BP_T03,Transect,6,33.057096,8731,12249,32694.99939,48484.40304,20240602, 21:31:01.3950,20240602, 22:29:39.3950,45.25377356,-64.734911,45.30791682,-64.54912679,14.0.213.0,20240611, 11:21:47.8110,BP_Jun02_2024,780219.098,-65.54573514,38,
4,4,BP_T04,Transect,6,44.389911,12756,16146,51009.34236,68474.46657,20240602, 22:38:06.3970,20240602, 23:34:36.3940,45.32849072,-64.55302197,45.26810457,-64.75843578,14.0.213.0,20240611, 11:21:47.8110,BP_Jun02_2024,1234536.449,-56.05294161,38,
5,1,C1_T02,Transect,7,31.927782,9833,20470,52940.80133,95399.81014,20240602, 22:52:45.3860,20240603, 01:50:02.3860,45.09761591,-65.22231676,45.25359996,-64.75144193,14.0.213.0,20240611, 11:21:51.5530,C1_Jun02_2024,2283823.764,-56.29508511,38,
6,2,C1_T01,Transect,7,29.20164,207,8334,7696.149432,44177.03557,20240602, 20:12:19.3860,20240602, 22:27:46.3860,45.30721251,-64.83836829,45.16728844,-65.23093606,14.0.213.0,20240611, 11:21:51.5530,C1_Jun02_2024,1764523.307,-36.20163632,38,
7,1,FM_T01,Transect,8,25.372633,156,10854,435.245063,47586.00152,20240602, 20:51:02.8850,20240602, 23:49:20.8850,45.03742715,-65.22996719,45.21440984,-64.68772545,14.0.213.0,20240611, 11:21:56.6740,FM_Jun02_2024,1931394.432,-54.38138427,38,
8,2,FM_T02,Transect,8,34.106022,12507,20330,56630.43278,96269.0471,20240603, 00:16:53.8850,20240603, 02:27:16.8860,45.26910815,-64.76740235,45.11549264,-65.21910515,14.0.213.0,20240611, 11:21:56.6740,FM_Jun02_2024,2309960.657,-54.16500796,38,
9,1,LJ_T01,Transect,9,25.428362,15,3503,132336.5462,146708.8322,20240602, 19:49:29.2940,20240602, 20:47:37.2940,45.28887254,-65.05081429,45.33993872,-64.8835537,14.0.213.0,20240611, 11:22:01.5550,LJ_Jun02_2024,604374.9784,-52.6425914,38,
10,2,LJ_T02,Transect,9,25.901598,3908,7671,148549.6639,164250.2094,20240602, 20:54:22.2940,20240602, 21:57:09.2940,45.33178962,-64.86742624,45.2757815,-65.05060083,14.0.213.0,20240611, 11:22:01.5550,LJ_Jun02_2024,681574.6049,-39.84324846,38,
11,3,LJ_T03,Transect,9,27.432508,8004,12118,165969.5049,183499.9362,20240602, 22:02:42.2930,20240602, 23:11:16.2940,45.26285294,-65.04882056,45.32588167,-64.84440581,14.0.213.0,20240611, 11:22:01.5550,LJ_Jun02_2024,803788.2499,-39.75931099,38,
12,4,LJ_T04,Transect,9,28.837992,12434,16517,184948.5688,203457.9855,20240602, 23:16:32.2940,20240603, 00:24:35.2940,45.31591099,-64.83501062,45.24971361,-65.05107138,14.0.213.0,20240611, 11:22:01.5550,LJ_Jun02_2024,871678.7285,-39.55821841,38,
13,1,LM_T01,Transect,10,27.46461,294,11039,1004.790053,47018.89063,20240602, 19:43:53.8330,20240602, 22:44:04.8330,45.05630726,-65.22871563,45.2299518,-64.70170332,14.0.213.0,20240611, 11:22:06.0220,LM_Jun02_2024,2109427.364,-56.22075816,38,
14,2,LM_T02,Transect,10,32.935694,12597,20751,56309.73586,95590.52062,20240602, 23:10:08.8330,20240603, 01:26:51.8330,45.28297209,-64.78779858,45.12860809,-65.23394073,14.0.213.0,20240611, 11:22:06.0220,LM_Jun02_2024,2196368.877,-53.39567507,38,
15,1,MS_T01,Transect,11,31.220361,87,10709,362.336052,45451.08855,20240602, 20:09:52.1440,20240602, 23:06:54.1460,45.24094149,-64.7292943,45.07406084,-65.23196436,14.0.213.0,20240611, 11:22:11.1930,MS_Jun02_2024,2423444.243,-57.87744441,38,
16,2,MS_T02,Transect,11,26.696061,12740,23525,54368.61253,93408.97457,20240602, 23:40:45.1550,20240603, 02:40:30.1450,45.14873125,-65.23221919,45.29365603,-64.81691724,14.0.213.0,20240611, 11:22:11.1930,MS_Jun02_2024,1691951.875,-80.76704204,38,
