Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
C1,T02,2024-06-03T01:52:45Z,2024-06-03T04:50:02Z,-65.22231676,45.09761591,-64.75144193,45.25359996,42.45900881,Actual,15,SB,42.45900881,2024-06-03T01:52:45Z,2024-06-03T04:50:02Z,10637,0.12931829100503023,2024,2024-06-02
C1,T01,2024-06-02T23:12:19Z,2024-06-03T01:27:46Z,-64.83836829,45.30721251,-65.23093606,45.16728844,36.480886138,Actual,15,SB,36.480886138,2024-06-02T23:12:19Z,2024-06-03T01:27:46Z,8126.999999999999,0.145426778455539,2024,2024-06-02
FM,T01,2024-06-02T23:51:02Z,2024-06-03T02:49:20Z,-65.22996719,45.03742715,-64.68772545,45.21440984,47.15075645699999,Actual,15,SB,47.15075645699999,2024-06-02T23:51:02Z,2024-06-03T02:49:20Z,10698,0.14278919179811628,2024,2024-06-02
FM,T02,2024-06-03T03:16:53Z,2024-06-03T05:27:16Z,-64.76740235,45.26910815,-65.21910515,45.11549264,39.638614319999995,Actual,15,SB,39.638614319999995,2024-06-03T03:16:53Z,2024-06-03T05:27:16Z,7823,0.1641551068639243,2024,2024-06-03
LM,T01,2024-06-02T22:43:53Z,2024-06-03T01:44:04Z,-65.22871563,45.05630726,-64.70170332,45.2299518,46.01410057700001,Actual,15,SB,46.01410057700001,2024-06-02T22:43:53Z,2024-06-03T01:44:04Z,10811,0.1378904962007765,2024,2024-06-02
LM,T02,2024-06-03T02:10:08Z,2024-06-03T04:26:51Z,-64.78779858,45.28297209,-65.23394073,45.12860809,39.280784759999996,Actual,15,SB,39.280784759999996,2024-06-03T02:10:08Z,2024-06-03T04:26:51Z,8203,0.15513747134763378,2024,2024-06-02
MS,T01,2024-06-02T23:09:52Z,2024-06-03T02:06:54Z,-64.7292943,45.24094149,-65.23196436,45.07406084,45.088752498000005,Actual,15,SB,45.088752498000005,2024-06-02T23:09:52Z,2024-06-03T02:06:54Z,10622,0.13752168558292904,2024,2024-06-02
MS,T02,2024-06-03T02:40:45Z,2024-06-03T05:40:30Z,-65.23221919,45.14873125,-64.81691724,45.29365603,39.040362040000005,Actual,15,SB,39.040362040000005,2024-06-03T02:40:45Z,2024-06-03T05:40:30Z,10785,0.11727432753489973,2024,2024-06-02
LJ,T01,2024-06-02T22:49:29Z,2024-06-02T23:47:37Z,-65.05081429,45.28887254,-64.8835537,45.33993872,14.372285999999992,Actual,15,SB,14.372285999999992,2024-06-02T22:49:29Z,2024-06-02T23:47:37Z,3488,0.13349304481192653,2024,2024-06-02
LJ,T02,2024-06-02T23:54:22Z,2024-06-03T00:57:09Z,-64.86742624,45.33178962,-65.05060083,45.2757815,15.70054549999998,Actual,15,SB,15.70054549999998,2024-06-02T23:54:22Z,2024-06-03T00:57:09Z,3767,0.13502941493991663,2024,2024-06-02
LJ,T03,2024-06-03T01:02:42Z,2024-06-03T02:11:16Z,-65.04882056,45.26285294,-64.84440581,45.32588167,17.530431299999996,Actual,15,SB,17.530431299999996,2024-06-03T01:02:42Z,2024-06-03T02:11:16Z,4114,0.13805037100223627,2024,2024-06-02
LJ,T04,2024-06-03T02:16:32Z,2024-06-03T03:24:35Z,-64.83501062,45.31591099,-65.05107138,45.24971361,18.509416700000003,Actual,15,SB,18.509416700000003,2024-06-03T02:16:32Z,2024-06-03T03:24:35Z,4083,0.14686645668270062,2024,2024-06-02
BP,T01,2024-06-02T22:35:57Z,2024-06-02T23:19:25Z,-64.68671915,45.22568879,-64.55102205,45.26355467,11.467874479,Actual,15,SB,11.467874479,2024-06-02T22:35:57Z,2024-06-02T23:19:25Z,2608,0.14245726691755725,2024,2024-06-02
BP,T02,2024-06-02T23:30:22Z,2024-06-03T00:22:08Z,-64.55785068,45.28270128,-64.71494377,45.23903165,13.268962080000001,Actual,15,SB,13.268962080000001,2024-06-02T23:30:22Z,2024-06-03T00:22:08Z,3106,0.13840276480783004,2024,2024-06-02
BP,T03,2024-06-03T00:31:01Z,2024-06-03T01:29:39Z,-64.734911,45.25377356,-64.54912679,45.30791682,15.789403649999997,Actual,15,SB,15.789403649999997,2024-06-03T00:31:01Z,2024-06-03T01:29:39Z,3518,0.1454049383694144,2024,2024-06-02
BP,T04,2024-06-03T01:38:06Z,2024-06-03T02:34:36Z,-64.55302197,45.32849072,-64.75843578,45.26810457,17.465124210000003,Actual,15,SB,17.465124210000003,2024-06-03T01:38:06Z,2024-06-03T02:34:36Z,3390,0.16690957248951035,2024,2024-06-02
LM,NA,NA,NA,-65.23333333,45.05498333,-64.71043333,45.23701667,NA,Plan,15,SB,45.78340385758246,NA,NA,NA,NA,NA,NA
