id,Region_ID,Region_name,Region_class,Process_ID,Interval,Layer,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,PRC_ABC,Frequency,Region_notes
1,1,C1_T01,Transect,2855,10,1,25.12618,1392,1467,9655.98105,9998.434009,20230716, 21:31:26.4550,20230716, 21:32:41.4550,45.22558783,-64.69164445,45.2266929,-64.68766383,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,5.05274E-08,38,
2,1,C1_T01,Transect,2855,11,1,25.177269,1468,1690,10002.0953,10999.60905,20230716, 21:32:42.4550,20230716, 21:36:24.4550,45.22670453,-64.68762055,45.23012398,-64.67630769,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,1.23703E-07,38,
3,1,C1_T01,Transect,2855,12,1,25.231039,1691,1899,11003.04871,11998.27059,20230716, 21:36:25.4550,20230716, 21:39:53.4550,45.23014924,-64.67630252,45.23217791,-64.66567313,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,2.45587E-07,38,
4,1,C1_T01,Transect,2855,13,1,25.16111,1900,2126,12001.5351,12999.60543,20230716, 21:39:54.4560,20230716, 21:43:40.4660,45.23220105,-64.66565187,45.23493663,-64.65384909,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,2.86493E-07,38,
5,1,C1_T01,Transect,2855,14,1,24.222998,2127,2349,13005.73679,13998.29643,20230716, 21:43:41.4550,20230716, 21:47:23.4560,45.23494318,-64.65377157,45.23783783,-64.64210187,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,2.54538E-07,38,
6,1,C1_T01,Transect,2855,15,1,23.271968,2350,2571,14003.26957,14998.76222,20230716, 21:47:24.4550,20230716, 21:51:05.4550,45.23785623,-64.64205185,45.24156783,-64.63089666,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,2.53399E-07,38,
7,1,C1_T01,Transect,2855,16,1,22.795836,2572,2792,15003.50119,15998.31486,20230716, 21:51:06.4560,20230716, 21:54:46.4560,45.24158812,-64.63084401,45.24530448,-64.61974699,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,1.64453E-07,38,
8,1,C1_T01,Transect,2855,17,1,22.385115,2793,3021,16002.76488,16999.18303,20230716, 21:54:47.4550,20230716, 21:58:35.4560,45.24532139,-64.61969601,45.24866993,-64.60837864,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,5.54587E-07,38,
9,1,C1_T01,Transect,2855,18,1,21.993696,3022,3256,17003.47113,17999.10299,20230716, 21:58:36.4550,20230716, 22:02:30.4550,45.24868488,-64.60832886,45.25187955,-64.59690707,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,1.73922E-07,38,
10,1,C1_T01,Transect,2855,19,1,21.630634,3257,3477,18003.51557,18994.56613,20230716, 22:02:31.4550,20230716, 22:06:11.4550,45.2518931,-64.59685434,45.25487074,-64.58519785,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,1.39064E-06,38,
11,1,C1_T01,Transect,2855,20,1,20.246138,3478,3694,19000.28953,19998.39964,20230716, 22:06:12.4550,20230716, 22:09:48.4550,45.25489125,-64.58513114,45.25780171,-64.57337156,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,1.47479E-07,38,
12,1,C1_T01,Transect,2855,21,1,19.200818,3695,3921,20002.6623,20998.39399,20230716, 22:09:49.4550,20230716, 22:13:35.4550,45.25781668,-64.57332164,45.26086168,-64.56168831,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,1.65351E-07,38,
13,1,C1_T01,Transect,2855,22,1,19.610683,3922,4117,21002.73252,21848.86264,20230716, 22:13:36.4550,20230716, 22:16:51.4550,45.26087684,-64.56163795,45.26398527,-64.55226979,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,1.19548E-07,38,
14,2,C1_T02,Transect,2855,25,1,21.482113,4630,4785,24327.83336,24995.77959,20230716, 22:25:24.4550,20230716, 22:27:59.4550,45.28421667,-64.55361541,45.28227813,-64.56150801,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,3.84991E-07,38,
15,2,C1_T02,Transect,2855,26,1,21.760517,4786,5001,25000.35557,25999.11498,20230716, 22:28:00.4550,20230716, 22:31:35.4550,45.28226297,-64.5615574,45.27831304,-64.57260697,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,0,38,
16,2,C1_T02,Transect,2855,27,1,22.171443,5002,5216,26004.07314,26999.19854,20230716, 22:31:36.4660,20230716, 22:35:10.4550,45.27829591,-64.57265907,45.27551816,-64.5844504,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,0,38,
17,2,C1_T02,Transect,2855,28,1,22.223318,5217,5437,27002.8874,27996.32279,20230716, 22:35:11.4550,20230716, 22:38:51.4550,45.27550638,-64.58449401,45.27266821,-64.59630033,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,9.6628E-08,38,
18,2,C1_T02,Transect,2855,29,1,22.419608,5438,5665,28000.62273,28999.76786,20230716, 22:38:52.4550,20230716, 22:42:39.4550,45.27265308,-64.59635067,45.26917631,-64.60780917,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,6.60936E-08,38,
19,2,C1_T02,Transect,2855,30,1,22.725433,5666,5890,29004.20611,29997.37905,20230716, 22:42:40.4550,20230716, 22:46:24.4550,45.26916119,-64.60786128,45.26573283,-64.61918135,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,1.0076E-07,38,
20,2,C1_T02,Transect,2855,31,1,22.973538,5891,6121,30001.45328,30998.18289,20230716, 22:46:25.4550,20230716, 22:50:15.4550,45.26571812,-64.61922884,45.26231929,-64.63068457,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,0,38,
21,2,C1_T02,Transect,2855,32,1,23.241368,6122,6350,31002.22822,31999.15427,20230716, 22:50:16.4560,20230716, 22:54:04.4550,45.26230596,-64.63073159,45.25877919,-64.64202349,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,0,38,
22,2,C1_T02,Transect,2855,33,1,23.720777,6351,6587,32003.92628,32996.24285,20230716, 22:54:05.4560,20230716, 22:58:01.4550,45.25876421,-64.64207991,45.25553103,-64.6535467,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,0,38,
23,2,C1_T02,Transect,2855,34,1,23.961767,6588,6825,33000.31883,33999.68645,20230716, 22:58:02.4550,20230716, 23:01:59.4550,45.25551773,-64.65359494,45.2522008,-64.66509172,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,0,38,
24,2,C1_T02,Transect,2855,35,1,24.031884,6826,7056,34004.2745,34999.37881,20230716, 23:02:00.4550,20230716, 23:05:50.4560,45.25218935,-64.66514673,45.24905766,-64.67676157,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,0,38,
25,2,C1_T02,Transect,2855,36,1,24.298023,7057,7280,35004.68564,35998.81481,20230716, 23:05:51.4550,20230716, 23:09:34.4550,45.249046,-64.676827,45.24575284,-64.68829506,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,0,38,
26,2,C1_T02,Transect,2855,37,1,24.702632,7281,7516,36003.13358,36995.29672,20230716, 23:09:35.4660,20230716, 23:13:30.4550,45.24574086,-64.68834726,45.24243923,-64.69974409,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,0,38,
27,2,C1_T02,Transect,2855,38,1,24.743624,7517,7726,37000.40736,37865.66355,20230716, 23:13:31.4550,20230716, 23:17:00.4550,45.24242258,-64.69979373,45.23964417,-64.70981556,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,5.28266E-07,38,
28,3,C1_T03,Transect,2855,42,1,28.143767,8551,8618,41690.12635,41997.91862,20230716, 23:30:45.4550,20230716, 23:31:52.4550,45.25673032,-64.72612504,45.25764294,-64.7225058,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,3.00851E-07,38,
29,3,C1_T03,Transect,2855,43,1,27.465084,8619,8829,42002.13396,42999.90478,20230716, 23:31:53.4550,20230716, 23:35:23.4550,45.25765954,-64.72245789,45.26138994,-64.71132108,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,7.1247E-07,38,
30,3,C1_T03,Transect,2855,44,1,26.913935,8830,9053,43004.36245,43998.12841,20230716, 23:35:24.4550,20230716, 23:39:07.4550,45.26140994,-64.71127276,45.26540967,-64.70025398,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,5.7864E-07,38,
31,3,C1_T03,Transect,2855,45,1,28.169205,9054,9284,44002.44967,44999.53069,20230716, 23:39:08.4560,20230716, 23:42:58.4550,45.26542802,-64.70020563,45.26759604,-64.68807423,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,6.66223E-07,38,
32,3,C1_T03,Transect,2855,46,1,28.501076,9285,9517,45003.54808,45999.87207,20230716, 23:42:59.4550,20230716, 23:46:51.4550,45.26760734,-64.68802599,45.26984408,-64.67592572,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,9.90653E-07,38,
33,3,C1_T03,Transect,2855,47,1,29.403724,9518,9756,46004.42285,46997.38542,20230716, 23:46:52.4660,20230716, 23:50:50.4550,45.26985664,-64.67587062,45.27322688,-64.6645279,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,8.65648E-07,38,
34,3,C1_T03,Transect,2855,48,1,31.314232,9757,9995,47002.29338,47999.33104,20230716, 23:50:51.4550,20230716, 23:54:49.4560,45.27324483,-64.66447126,45.27695501,-64.65330956,13.0.378.44817,20230725, 11:02:43.1100,C1_Jul16_2023,8.58346E-07,38,
