Target Strength,Area (km2),Mean Sa,Density (kg/m2),Biomass (tons),Standard Error (tons),Standard Error (%),Layer,Turnover
-35.5,661,-50.9662135664291,0.0287575539283254,18775.0067944729,9546.93899689951,50.8491906362984,Main Box,17575
-35.5,77,-61.2082005198862,0.00272428386099622,206.857214939898,37.7015253101783,18.2258691441497,Northern Box,17575
-35.5,115,-61.3246403322146,0.0023478460240095,300.769509203017,138.813325818287,46.1527254495033,Eastern Box,17575
