Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
FM,T01,2023-07-18T02:03:03Z,2023-07-18T04:51:03Z,-65.23135157,45.07377744,-64.72209175,45.24385613,44.547323047999996,Actual,5,SB,44.547323047999996,2023-07-18T02:03:03Z,2023-07-18T04:51:03Z,10080,8.590562344605587,2023,2023-07-17
FM,T02,2023-07-18T05:24:58Z,2023-07-18T07:46:15Z,-64.80438088,45.29805831,-65.23268054,45.14822066,37.72339999999999,Actual,5,SB,37.72339999999999,2023-07-18T05:24:58Z,2023-07-18T07:46:15Z,8477,8.650259980653532,2023,2023-07-18
LB,T01,2023-07-17T00:52:00Z,2023-07-17T03:51:15Z,-65.23332282,45.03633339,-64.67885283,45.21682948,48.258866877,Actual,5,SB,48.258866877,2023-07-17T00:52:00Z,2023-07-17T03:51:15Z,10755,8.722223690394019,2023,2023-07-16
LB,T02,2023-07-17T04:30:37Z,2023-07-17T07:02:25Z,-64.76414445,45.27017031,-65.23434558,45.11051066,41.186993290000004,Actual,5,SB,41.186993290000004,2023-07-17T04:30:37Z,2023-07-17T07:02:25Z,9108,8.790176222752923,2023,2023-07-17
LJ,T01,2023-07-17T01:02:04Z,2023-07-17T03:54:54Z,-65.23301627,45.05531008,-64.70336732,45.22950392,46.20806515500001,Actual,5,SB,46.20806515500001,2023-07-17T01:02:04Z,2023-07-17T03:54:54Z,10370,8.661628290346693,2023,2023-07-16
LJ,T02,2023-07-17T04:28:33Z,2023-07-17T06:53:03Z,-64.78359857,45.28456211,-65.23225626,45.1298368,39.38501024,Actual,5,SB,39.38501024,2023-07-17T04:28:33Z,2023-07-17T06:53:03Z,8670,8.83023740541195,2023,2023-07-17
SL,T01,2023-07-17T02:04:20Z,2023-07-17T04:51:46Z,-65.23261865,45.09246711,-64.74124593,45.25756458,44.010372325000006,Actual,5,SB,44.010372325000006,2023-07-17T02:04:20Z,2023-07-17T04:51:46Z,10046,8.515739810892693,2023,2023-07-16
SL,T02,2023-07-17T05:26:19Z,2023-07-17T07:51:59Z,-64.82666858,45.31085618,-65.23292172,45.16712579,37.376900510000006,Actual,5,SB,37.376900510000006,2023-07-17T05:26:19Z,2023-07-17T07:51:59Z,8740,8.312896371551306,2023,2023-07-17
LM,T01,2023-07-17T00:51:19Z,2023-07-17T02:05:30Z,-65.05571215,45.25008717,-64.83284178,45.31730195,19.118081983,Actual,5,SB,19.118081983,2023-07-17T00:51:19Z,2023-07-17T02:05:30Z,4451,8.349245671048015,2023,2023-07-16
LM,T02,2023-07-17T02:12:48Z,2023-07-17T03:21:08Z,-64.84829449,45.32462136,-65.05082607,45.26309569,17.38472242,Actual,5,SB,17.38472242,2023-07-17T02:12:48Z,2023-07-17T03:21:08Z,4100,8.242224104607999,2023,2023-07-16
