Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14942000868107802,13.894386581467449,38347.808302257916,49297.35583042982,31.761831296196082,1499.3302775172765,1023.7088473362945
0.44999999999999996,0.44826686335346694,13.843271964699841,38260.323035579007,49249.614026271251,31.72326020546976,1499.1220638797543,1023.6907880034497
0.74999999999999989,0.74709982732813029,13.737160021412166,38278.927012906512,49408.535617670008,31.82825237138465,1498.9011574741462,1023.7946774136018
1.05,1.0459062819587017,13.611754788544202,38238.455305549287,49516.598656239177,31.894982604995437,1498.5707791984826,1023.8728221741357
1.35,1.344690734250815,13.471675795058937,38173.4610888049,49612.423035790482,31.951459229630945,1498.1785175201762,1023.9458551739114
1.65,1.6434772362576964,13.414334222319512,37984.115999407746,49440.029052147671,31.822781345223074,1497.8415137581133,1023.859164318484
1.9500000000000002,1.9422765253669871,13.500793424747474,38082.950531378054,49457.358074728865,31.842606281101052,1498.1567340235229,1023.8586053396554
2.25,2.2410739977458034,13.562660596920864,38172.538714865521,49494.171465328705,31.874219198546847,1498.4038085319369,1023.8720041158887
2.55,2.5398774118108531,13.598987323646695,38138.656362634494,49403.700727751748,31.812367123651892,1498.4561305627919,1023.818277095568
2.85,2.8386908570749534,13.653525592450867,38180.653938413205,49388.320150891988,31.805873492040181,1498.6336625290439,1023.8036511015934
3.15,3.13751242828376,13.747415808267858,38232.643744916604,49335.733683636507,31.775981898456255,1498.9131561252943,1023.7629856242472
3.4499999999999997,3.4363336342467754,13.755457454793255,38301.333632451126,49414.116292045008,31.832746948792533,1499.011309150673,1023.8065432300232
3.75,3.7351440282247204,13.702842595142757,38280.733527406293,49454.67950228876,31.857285015259475,1498.8717213623254,1023.8374624112958
4.05,4.0339404531621676,13.466904102735445,38092.198731432392,49512.950963895732,31.878684074820363,1498.1215315821996,1023.902663444087
4.35,4.3327277181469306,13.086198133484364,37643.249015466288,49418.491291168488,31.777060935060298,1496.7373146351868,1023.9006273441412
4.6499999999999995,4.6315114272029208,13.1198844715295,37717.551295288518,49472.279124374749,31.818487990657637,1496.9040426660838,1023.9274247120449
4.9499999999999993,4.9302962842832478,13.277079329346734,37851.634610938476,49444.256555277367,31.812415771060184,1497.4269647656552,1023.8931485302277
5.2499999999999991,5.2291008748697889,13.232269363644624,37658.684238124151,49249.867801378932,31.66918119822877,1497.1133462840453,1023.7925774468235
5.55,5.5278829188228933,13.119669853311113,37878.229020109313,49683.312009087575,31.969199649714536,1497.0962847235387,1024.0480866518697
5.85,5.8266165916492474,13.113481999171146,37974.434687614106,49817.587761254581,32.064700032448258,1497.1934070114826,1024.1245248858188
6.1499999999999995,6.1253493589540158,13.207682991175542,37986.68833697,49710.798147251458,31.996636353800998,1497.4327375846572,1024.0546840206173
6.4499999999999993,6.4240833226463208,12.981926036318422,37806.77409929951,49769.42725751792,32.01783943117551,1496.7070116462526,1024.1167111285743
6.7499999999999991,6.7227894166479381,12.498786620901914,37421.775082178843,49897.314625801591,32.063042832672942,1495.1337082757766,1024.2461767705381
7.0499999999999989,7.02148871063382,12.387969982712047,37181.219533898227,49723.506720330879,31.927769782615307,1494.6006402523299,1024.1637275140404
7.35,7.3202072199361012,12.351136696273967,37071.287234781354,49625.380261157443,31.853921935480869,1494.3920898032231,1024.1147984971
7.6499999999999995,7.6189177962340882,12.181502838569161,37015.545470875324,49776.8280528972,31.944882995621089,1493.92519473092,1024.2185181305056
7.9499999999999993,7.9176014484639072,12.041493827036378,36963.270192167562,49894.410798827288,32.014328499019982,1493.53235109512,1024.2998275342895
8.25,8.2162728444428765,11.974295503182459,36889.31632635439,49885.083440168921,32.000570146799113,1493.28962009427,1024.3029671416546
8.5499999999999989,8.5149403695221686,11.933068918045478,36872.557363977561,49918.07943959086,32.019678392143241,1493.1753125049977,1024.3267683287118
8.85,8.8136052077909675,11.958974163295437,36893.673419498438,49911.657797226078,32.017685791663588,1493.2671622596722,1024.3217859820504
9.1499999999999986,9.1122702616602265,11.962715482043004,36901.447273065438,49917.121607302724,32.021852551097446,1493.2899713259053,1024.3256789359609
9.45,9.4109366826811911,11.951960197073225,36870.341830566336,49889.561519779192,32.000943637458214,1493.2328869121839,1024.3127978203313
9.75,9.70960428371335,11.916102896811713,36834.843993682844,49889.941114104047,31.997336273448735,1493.1098886767952,1024.3179743529747
10.049999999999999,10.008268093032921,11.879631917981335,36820.065478505807,49919.24209058268,32.014276125470509,1493.0092090608418,1024.3391960877329
10.35,10.30692750424047,11.868444425336415,36818.134916668481,49931.771587529525,32.021909128904262,1492.9846435526501,1024.3485325651925
10.649999999999999,10.605583146495283,11.852329641475626,36820.692279595962,49957.075492665659,32.038129715345441,1492.9533118888894,1024.3654395684514
10.95,10.904236326537479,11.844975158865749,36811.170304202096,49954.125556445768,32.035123784801627,1492.9292518865277,1024.3658123246783
11.25,11.2028895096096,11.82949384023941,36791.932862587557,49949.006932032804,32.029708522609653,1492.8742167638047,1024.3658082855172
11.549999999999999,11.501539941331657,11.819092733910262,36804.101543833232,49979.642097395808,32.050328510943444,1492.8678546115762,1024.3850761850781
11.85,11.800188452740924,11.824556031157716,36801.034599572507,49968.062844307875,32.042528160804324,1492.8823590511581,1024.379371121873
12.149999999999999,12.098843723396639,11.931882651261152,36867.529936098981,49912.876476173937,32.0143715091966,1493.2242032549543,1024.3390982419428
12.45,12.397503853701478,11.890980868948978,36829.172590781847,49916.228470060618,32.012341209263944,1493.0856180693058,1024.3464240953965
12.75,12.696159899049141,11.837456201579766,36794.857973040431,49942.180822277427,32.025070615598381,1492.9209071777552,1024.3675094580974
13.049999999999999,12.994812258176864,11.839634481433189,36801.765821759684,49948.6033721472,32.029758981237705,1492.93898275581,1024.3721003705591
13.35,13.293463189849506,11.814391836200361,36778.910627178935,49951.8106815681,32.029242813532122,1492.8560439412731,1024.3776912878814
13.649999999999999,13.592113240930225,11.80641892401599,36769.318086363637,49949.600044317071,32.026695271544121,1492.8303660160029,1024.3785307550181
13.95,13.890761964347574,11.790720493590072,36761.370638615226,49960.112421582009,32.03239563462251,1492.7878163358187,1024.387188723683
14.249999999999998,14.189408805051487,11.788926567332823,36763.844577731041,49965.910952096034,32.036215809160844,1492.7911201965244,1024.3918359691829
14.549999999999999,14.488052930043391,11.76062558437563,36749.2135805975,49984.477952161156,32.046306496126547,1492.7101687878987,1024.4062088618268
14.85,14.786694314492419,11.753440609888408,36745.805320931264,49989.612824227544,32.049074706656647,1492.6935413395056,1024.4110266260921
15.149999999999999,15.0853351514848,11.751799105528569,36741.383305222262,49985.829536839272,32.046078131230921,1492.6892133970518,1024.4103541783218
15.45,15.383974954464341,11.750616739633315,36749.205604869319,49998.080120975937,32.054562574834179,1492.700211424168,1024.4185100369525
15.749999999999998,15.682614068826453,11.747494035939541,36739.959723676744,49989.74853597441,32.048164183583033,1492.686682454801,1024.4154679652206
16.05,15.981253629497251,11.743937268847251,36734.753640369454,49987.50320575256,32.046058571604654,1492.6767847365406,1024.4158376106589
16.35,16.279892596227295,11.741715264041732,36736.005035109163,49992.229229240482,32.049066262175991,1492.6776280758068,1024.419932259568
16.650000000000002,16.578531131738171,11.746308823830464,36738.544790578904,49989.4356283664,32.047444250381972,1492.6965424383348,1024.4191855361098
16.95,16.877169836870582,11.750151382997917,36741.189417690854,49987.806900148971,32.046571953826444,1492.7137509735367,1024.4191580618788
17.25,17.175809037713247,11.745203524815548,36729.9547882318,49979.250711492925,32.039818052574887,1492.693473619117,1024.4161741811329
17.55,17.474447723344845,11.740340224311245,36731.952130956692,49988.584627546537,32.045827300769659,1492.6887578426538,1024.4230822456598
17.85,17.773085295014269,11.736041995959283,36726.9090156817,49987.569455252429,32.044518781885976,1492.6772421715468,1024.4242061588727
18.150000000000002,18.071722208154579,11.735261439193778,36729.378995012448,49991.9934635676,32.047465602191863,1492.6830059683375,1024.4279897196007
18.45,18.370358450761533,11.734183735673508,36728.091038138737,49991.707046522919,32.04702237106855,1492.6836835770769,1024.4291959994534
18.75,18.668993872330208,11.734852580282546,36733.572544111681,49998.257736072213,32.051641050921077,1492.6964701724335,1024.4340121784046
19.05,18.967629267950237,11.73459665694946,36725.973111320753,49988.262365163231,32.0443645272722,1492.6918184926233,1024.4297635345076
19.35,19.266264770691315,11.735077574764535,36730.029970851,49993.129721989477,32.047762891065425,1492.7024936896603,1024.4336667531613
19.650000000000002,19.564899641825008,11.73151591078784,36725.416879318735,49991.697822268055,32.046236080747704,1492.693267134664,1024.43448635915
19.95,19.863533672925776,11.726614682116624,36725.279145492561,49998.181786375331,32.050208129072985,1492.6859772409985,1024.43981959165
20.25,20.162166563936736,11.723541022047696,36723.951278128559,50000.558573696115,32.051448517018194,1492.6817509832658,1024.4426978657712
20.55,20.460799946946846,11.724685107543966,36715.793848961555,49987.894710933026,32.042420705031383,1492.679854721745,1024.4368335643678
20.85,20.75943363917931,11.724559583310398,36719.467436979,49993.067110417149,32.04597112275794,1492.6886107965888,1024.4409658319667
21.150000000000002,21.058066940145586,11.723439952530864,36715.12662295044,49988.681167135794,32.042600874973644,1492.6856390347532,1024.4399074922912
21.45,21.356700044364572,11.720933465633348,36714.33435566142,49991.014512228969,32.043871207477885,1492.683413497178,1024.4427052043211
21.75,21.655332193332175,11.7184256272897,36715.329381215983,49995.783797887823,32.046877707755193,1492.6832606336175,1024.4468509052838
22.05,21.953963314955267,11.718176559019756,36717.747986335424,49999.416402549781,32.049317087198013,1492.690258957286,1024.4501432840539
22.35,22.252594040709315,11.716704550371308,36714.165536027765,49996.542426159111,32.0469865902496,1492.6873091278221,1024.4499564662383
22.650000000000002,22.55122457246356,11.715402665828323,36713.554720826723,49997.483419944459,32.047393849680404,1492.6882254877251,1024.4518638302227
22.95,22.849854979691496,11.714498539356359,36709.9825865295,49993.849905341864,32.044583125592816,1492.6866692227704,1024.4512003511075
23.25,23.148485549407216,11.718250903403334,36712.477896343655,49992.138777150816,32.043644285127151,1492.7034964414188,1024.4511385052103
23.55,23.447116207553272,11.722418834542349,36715.319515123279,49990.333807460978,32.042683117510478,1492.7217363116545,1024.4509831358828
23.85,23.745746226969604,11.715360151815283,36712.201868674514,49995.698962058785,32.045624180190224,1492.7057291324049,1024.4559103713207
24.150000000000002,24.044374535511064,11.711910530223914,36716.1845776484,50005.821063740288,32.052344379680484,1492.706754910944,1024.4631111264421
24.45,24.343002023682008,11.71162458512071,36712.623413176887,50001.360370274357,32.04901060029708,1492.7067155735329,1024.4619285421215
24.75,24.641629348081981,11.713627402694918,36716.798522136145,50004.318722591,32.051211972107922,1492.7212365957998,1024.4646242997656
25.05,24.94025616278347,11.715294565152938,36718.597105456618,50004.497499397454,32.05139581689037,1492.732178850559,1024.4658151881731
25.35,25.238883426658777,11.715511805327243,36712.021115442389,49995.246300932209,32.044701583617936,1492.7298621977848,1024.4619319445239
25.650000000000002,25.537510291619235,11.712806857240453,36716.593453481844,50005.157050857095,32.051351263239596,1492.7333854322653,1024.4689417461975
25.95,25.836136431631651,11.712823322522059,36712.759043745049,49999.912457322549,32.047491386306518,1492.733764952482,1024.4672954616694
26.25,26.13476238539802,11.712581719198614,36715.214260171109,50003.585338934528,32.049960119124428,1492.7408244682815,1024.470609138365
26.55,26.433388384536702,11.711747196977612,36708.30801686793,49995.315967813753,32.043852542273228,1492.7355631260377,1024.4673736577963
26.85,26.732014127851471,11.710286237966086,36712.12562498117,50002.505274684,32.0486962088223,1492.7412373996936,1024.4727539286291
27.150000000000002,27.03063904441812,11.709569119255534,36710.550371157689,50001.336506973108,32.047662526370956,1492.7424559628521,1024.4734357073151
27.45,27.329263776274487,11.710947941578212,36711.736101754104,50001.073467480528,32.047500475790862,1492.7519852361722,1024.4744107906818
27.75,27.627888068042274,11.710646279875133,36712.956081368335,50003.145955910979,32.048821932070261,1492.7574633511922,1024.4768448090288
28.05,27.926512255258462,11.709576630724168,36708.316191524151,49998.283228362052,32.045117276713327,1492.7542625451429,1024.4755176596832
28.35,28.225135886198565,11.708425705054331,36712.687759281034,50005.805280592729,32.050231412214721,1492.7613355184658,1024.4810511402056
28.65,28.523758814078448,11.707407229130112,36709.442299328,50002.772015720409,32.047836235396346,1492.7598792765361,1024.4807311227089
28.95,28.822381575788757,11.707967378330608,36710.862122196355,50003.942936741652,32.048608017028158,1492.7676878544019,1024.4825808065946
29.25,29.121004085113061,11.718539037152748,36721.518808487861,50004.05758427929,32.049706480784977,1492.8105983513824,1024.4828523548897
29.55,29.419627431618188,11.719696521515488,36713.692406376678,49991.824394388321,32.040988340567814,1492.8091190222779,1024.4772260835578
29.85,29.718250944779857,11.712148629510143,36709.948245035892,49997.003193007775,32.043742914245342,1492.7911900285462,1024.4820983590976
30.15,30.016873141191866,11.708141598388696,36709.785780339647,50002.239533083608,32.046919719304455,1492.7860407551495,1024.4866503596566
30.45,30.315495074098848,11.706251139201713,36702.85415076543,49995.372738524289,32.041698228935608,1492.7781774555449,1024.4842958852814
30.75,30.614116799102622,11.70839819701323,36709.149160998917,50001.022877628246,32.04583377167171,1492.79551554631,1024.4884663916678
31.05,30.912738447868939,11.716067249032381,36711.835867959373,49994.237698383782,32.041701470451692,1492.8221028854171,1024.4852084877814
31.35,31.211361091728357,11.719413239413415,36709.732283359794,49986.817659652545,32.036650226811815,1492.8325997982072,1024.4820281013679
31.65,31.509984271967305,11.71799151973193,36706.307849431723,49984.089992648529,32.034429786129209,1492.8299558299277,1024.481917654545
31.950000000000003,31.808607614876955,11.710772614638588,36695.653299553756,49979.407522631649,32.030191303396116,1492.8047952961779,1024.481301450588
32.25,32.10722991504884,11.7059660740095,36699.3761829541,49991.023406055967,32.037828371743359,1492.8022111961361,1024.4894618652825
