Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14970108022982365,13.893959402367056,37322.80859375,47980.212309624825,30.819070452257051,1498.2227378504317,1022.9812583105771
0.44999999999999996,0.44910494109304089,13.896226824617902,37307.019680648125,47957.119142769974,30.802644772420361,1498.2158902449062,1022.9694707086869
0.74999999999999989,0.74850728772114961,13.89328770417181,37333.517778694295,47994.808336413524,30.8292169502966,1498.2423362441562,1022.9919130739943
1.05,1.0479060468756352,13.891107662156859,37332.692900474867,47996.438189393084,30.830095736332272,1498.2411446602355,1022.994375202496
1.35,1.3473030233324426,13.887806942877379,37341.361869269851,48011.658158199672,30.840592171489948,1498.2475447268826,1023.0044850611055
1.65,1.6466973811044994,13.883174373992866,37345.756464951213,48023.029325931318,30.848233872248514,1498.2462108386749,1023.0126602571231
1.9500000000000002,1.9460894132093616,13.883515451939969,37355.81555439267,48035.542980372316,30.85708658996651,1498.2626728759099,1023.0207679863049
2.25,2.2454789869437612,13.882738015562659,37365.953375651865,48049.539824968466,30.866910228002624,1498.2765913926776,1023.0298503462537
2.55,2.5448666244406875,13.88450337425858,37372.629023968657,48055.942317511013,30.871511350812643,1498.2927552067349,1023.0343899803423
2.85,2.8442534368274344,13.881101371770116,37369.012802309058,48055.496737344329,30.87080992784794,1498.2856860481513,1023.0358788585503
3.15,3.1436398968117119,13.879584747403312,37367.327932203392,48055.204517968879,30.870367893306881,1498.2851281326402,1023.0371879480672
3.4499999999999997,3.4430264319439385,13.877009183597279,37360.548266281105,48049.668751324643,30.866096095785355,1498.2765901777057,1023.0357548621282
3.75,3.7424136132885262,13.877017142526153,37355.124971591969,48042.683977843757,30.860994886998672,1498.2755860766802,1023.0331611910569
4.05,4.0418010758708158,13.878590445140102,37356.670485677423,48042.727447114892,30.861038383658197,1498.2857720406794,1023.0342224104662
4.35,4.3411887837335881,13.884657831217867,37358.613254499076,48037.729194708729,30.857837815006818,1498.3069491369106,1023.0318744835842
4.6499999999999995,4.6405771933514535,13.888869282140952,37358.813850924955,48032.784882333093,30.854528055917431,1498.3218858455914,1023.0298160919001
4.9499999999999993,4.9399650401004429,13.881781096717779,37357.708341933816,48040.119675854286,30.859091417194705,1498.3088566432027,1023.0361108002687
5.2499999999999991,5.2393512805802258,13.879037197400775,37359.91086230061,48046.342650684615,30.863205561269748,1498.3096024665613,1023.0411832118914
5.55,5.5387373419883144,13.877734882092199,37351.748453671629,48037.454557153913,30.856640837189826,1498.302566903207,1023.0377241875425
5.85,5.8381235324962333,13.880035066493607,37356.823570574095,48041.13924625521,30.859342951493787,1498.3182653645997,1023.0406904870324
6.1499999999999995,6.137509357047,13.87482683942639,37348.90923518013,48037.396268607052,30.8561426221155,1498.3023143318669,1023.0406147990249
6.4499999999999993,6.4368951027376653,13.873351116843395,37346.842383115254,48036.561436213917,30.85531629623167,1498.3014390766616,1023.0416190124798
6.7499999999999991,6.73627961602632,13.872707146443203,37355.3357289792,48048.281778076722,30.863523651054326,1498.3139014473045,1023.0494269943783
7.0499999999999989,7.0356626410718057,13.87084556253639,37355.287899769479,48050.521360117258,30.864862408980898,1498.3142953280953,1023.052179741243
7.35,7.33504519394956,13.870278204869413,37354.075211077514,48049.662796596655,30.864091321539014,1498.3164762613392,1023.0530435508288
7.6499999999999995,7.6344267045420384,13.86835927065917,37359.456139586066,48058.957003348296,30.870464278210655,1498.3225873852246,1023.0596927716335
7.9499999999999993,7.93380682275178,13.865654939183964,37359.142054031479,48061.896953094139,30.872235957798971,1498.320712795716,1023.062949343367
8.25,8.2331859259793827,13.863602360732228,37360.729873572469,48066.478149387585,30.875231795054344,1498.3224209463726,1023.0670193003502
8.4795589990704965,8.4622691664284666,13.882158703959853,37383.8171578358,48073.227418348746,30.881445004907164,1498.3946121535173,1023.0691031723048
