Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14928801730906577,7.9283771815011272,32967.492187500007,50059.394068804671,31.599983725759223,1477.9920462566724,1024.6158218718888
0.44999999999999996,0.44787125419518803,7.9629512430014673,32963.649533559721,50001.05920515598,31.564532023074452,1478.0849532659781,1024.5844838779585
0.74999999999999989,0.74645560929299737,7.9458258772031423,32966.111087820958,50030.785706652838,31.582475107296727,1478.0467669511377,1024.6023671437606
1.05,1.0450366337815098,7.9379625152556352,32962.996100202829,50038.001113359089,31.586137122808104,1478.026216431012,1024.6077315396435
1.35,1.3436165763675421,7.9405478760951622,32967.051155439687,50040.228959524626,31.58797155044002,1478.0432659264818,1024.610182029061
1.65,1.6421966538754311,7.9477373141813059,32969.28132371002,50032.694217091877,31.583707937638042,1478.0703271227849,1024.6071951637471
1.9500000000000002,1.940778908474083,7.9589255739533691,32965.293427300319,50009.660286608349,31.569234577499977,1478.0999941512703,1024.59563002407
2.25,2.2393626367362809,7.9609397040281165,32968.0343370306,50010.7621825503,31.570189725187536,1478.1137718350437,1024.5974708722295
2.55,2.5379452664280842,7.9556787535165974,32968.447391366455,50019.372439489656,31.575243345812904,1478.1048793419705,1024.6035591981502
2.85,2.8365273051040369,7.9519540802898732,32961.1463281053,50013.947955549214,31.570721747399592,1478.0899888879444,1024.6019166642318
3.15,3.1351080248961689,7.9495859817244625,32970.509754871506,50031.751192805052,31.582665144260517,1478.1006584521715,1024.6130005524838
3.4499999999999997,3.4336856545071939,7.9526820058041388,32984.769032262186,50048.686517310489,31.594870131283297,1478.1324936431529,1024.6235149352431
3.75,3.7322617227755379,7.9583344014283517,32989.727673483023,50047.6256956318,31.594890662703705,1478.158989955879,1024.6241061593573
4.05,4.0308376540529345,7.9545077060436018,32985.179211945877,50046.536131226523,31.593385015777908,1478.1474464814598,1024.6248447757175
4.35,4.329415524762104,7.9552782878807893,32968.038697734657,50019.3601913211,31.574359400457777,1478.1317430194067,1024.611184861446
