Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14930060528027361,7.0540552913892,31985.34310352138,49892.818260835971,31.338659196546875,1474.2928772870071,1024.5296745276544
0.44999999999999996,0.44790468629866137,7.055871209351281,31982.031695271788,49884.826848727236,31.333277743921613,1474.2981527432689,1024.526586286579
0.74999999999999989,0.746501452037784,6.9358090727943189,31917.704046694984,49971.654035665626,31.372617541310881,1473.8829800747842,1024.5745889824636
1.05,1.045087500107426,6.7620529053929737,31774.776049931115,50020.028844760192,31.375369380531364,1473.2098416934052,1024.6005268452175
1.35,1.3436702873236741,6.7634992806591949,31771.036973926668,50011.865338262745,31.369820068391576,1473.2134844427721,1024.5973574623856
1.65,1.6422553419542798,6.7871617537309445,31778.92943308784,49987.050871815984,31.356664456691572,1473.2949005166929,1024.5853552334997
1.9500000000000002,1.9408430466634785,6.8083896661603234,31791.637770952126,49973.667489325911,31.351001653327753,1473.3760870890867,1024.5795597930814
2.25,2.2394300659390995,6.8137916026817757,31808.153137302583,49991.138331687071,31.363953567658996,1473.4184064837962,1024.5904489136931
2.55,2.538019827920885,6.8183303082787026,31777.019539812565,49935.083381079574,31.325692070168969,1473.3932555487334,1024.5611270845795
2.85,2.8366125442239936,6.7626531115248145,31731.654465823045,49951.202681978539,31.326859562273768,1473.1809023224355,1024.5705635691659
3.15,3.1352024348170278,6.7263186162018265,31706.428139317552,49968.653033582479,31.332350172553888,1473.0497861109059,1024.5809086403237
3.4499999999999997,3.4337863239453967,6.686611035001679,31702.121468782996,50024.474743866085,31.363833243418917,1472.9378247366906,1024.612140966005
3.75,3.7323615114283526,6.6580482757202688,31706.013419324259,50075.7550547435,31.394135129936156,1472.868181281709,1024.64101954417
4.05,4.0309330411384563,6.6544150787466831,31697.042015789018,50067.33174019531,31.38749477809105,1472.8504469572495,1024.637635353974
4.35,4.3295020636320452,6.6537173375189331,31719.179508183184,50103.403606543645,31.412259958086498,1472.8836372525354,1024.6586180491468
4.6499999999999995,4.6280685638658419,6.671732220946998,31731.632037056868,50094.563530172578,31.409236931205221,1472.9557282717424,1024.6553369912433
4.9499999999999993,4.9266363890410441,6.6778064293992232,31729.848198075051,50082.142317511491,31.401571536050817,1472.9749526766657,1024.6499135491749
5.2499999999999991,5.2252031816209783,6.6362917796649272,31702.462231416834,50104.579974500106,31.409505730246632,1472.826215048425,1024.6628142102163
5.55,5.523768327232303,6.6554980181511088,31718.483494516513,50099.485840231122,31.409303815152008,1472.9065669288805,1024.6616076612102
5.85,5.8223325095288283,6.6666870276249055,31737.527778414926,50111.853745117412,31.419767516054083,1472.968667873185,1024.6698159905538
6.1499999999999995,6.1208974566371861,6.6394435142911874,31694.107554961505,50086.3859072705,31.397032598876848,1472.8377189639946,1024.6567477251642
6.4499999999999993,6.4194658040738659,6.6230883053821641,31665.115939350751,50066.450869002307,31.380102865181396,1472.7569108977618,1024.6468662828982
6.7499999999999991,6.718033215724807,6.6218933657092442,31681.784001443109,50094.698054669323,31.399342749728486,1472.7812212259951,1024.6635604654143
7.0499999999999989,7.0165990910314555,6.6248366110270647,31676.535226678789,50081.737364033841,31.390744574983554,1472.7869545306328,1024.6578010091384
7.35,7.3151651386573979,6.611590106324563,31667.787291544792,50088.886995293833,31.393163868150772,1472.7426421136838,1024.6627673076339
7.6499999999999995,7.6137308509997723,6.60155889033393,31653.824464285,50082.694613472151,31.386908464071475,1472.7001243929606,1024.6604919693648
7.9499999999999993,7.9122974690229917,6.6004344224859786,31647.136496209932,50073.89467040162,31.380460687426446,1472.6925064451225,1024.6569404599627
8.25,8.21086399101714,6.605227729446093,31655.689090046981,50079.830718248348,31.385308084771655,1472.722402895969,1024.6615407244669
8.5499999999999989,8.5094297485901631,6.6024904161748834,31652.722919010394,50079.475544765613,31.384425135467502,1472.7153987233253,1024.6625769615944
8.85,8.807995577473255,6.6032712050694382,31650.699631212203,50075.037210285933,31.381348484586077,1472.7195261815091,1024.6614408814626
9.1499999999999986,9.1065621534953838,6.6012232008783887,31643.045269300379,50066.171597466564,31.37468784279573,1472.7079970148084,1024.6578383190279
9.45,9.40512921859323,6.6021866504270665,31643.24993366659,50064.969053714151,31.373888797249446,1472.7157012392809,1024.6584735528356
9.75,9.7036955499755759,6.5999818171267917,31645.149796573925,50071.46836303344,31.377856673417163,1472.7168796178637,1024.6632640657008
10.049999999999999,10.00226116243954,6.5975977220702848,31641.949968403394,50070.182940366591,31.376392519899643,1472.7105389133567,1024.6637977379403
10.35,10.300826797596908,6.596995937404297,31639.536357248704,50067.317190420064,31.374155875513754,1472.7102633681664,1024.6634979187918
10.649999999999999,10.599391849612847,6.6048721516238365,31651.222077185139,50073.32718407931,31.379614033870535,1472.7530937112717,1024.6681900053602
10.95,10.89795632674852,6.6062096868810132,31650.647085504475,50070.298525295657,31.377616236904981,1472.760770767871,1024.6678334774329
11.25,11.196520696158565,6.5969103972044305,31641.756988063811,50070.966734240174,31.376252081503537,1472.7272667508951,1024.6693190502685
11.549999999999999,11.495084618275882,6.5974155536942822,31643.060445301613,50072.228837086,31.377079343087146,1472.7352020134501,1024.6712933068804
11.85,11.793648910561565,6.6018310774462936,31641.148286111587,50062.207168579793,31.370790494349993,1472.7496465099271,1024.6671678429243
12.149999999999999,12.092212934082054,6.6009681795817148,31646.181561331949,50071.537969174387,31.376965592038793,1472.758888450172,1024.6735277363271
12.45,12.390776346361061,6.5988458531508982,31640.568541048644,50066.019322496213,31.372613054946179,1472.7499591678079,1024.6717530094811
12.75,12.689339741767515,6.596024240269994,31638.959324571053,50067.943808332595,31.373295656899732,1472.7445831069283,1024.6740331677177
13.049999999999999,12.987902994145177,6.5899812149209538,31630.499732092536,50064.131910835778,31.369414577226827,1472.7207671695915,1024.6731243778302
13.35,13.286465152255671,6.5887745340358563,31638.026559439702,50077.958113491834,31.378643969393707,1472.7324822279102,1024.6819339401491
13.649999999999999,13.585026454690295,6.5915975061768712,31636.377696534164,50070.873576982827,31.374104016276135,1472.7428367088148,1024.6793874131133
