id,Region_ID,Region_name,Region_class,Process_ID,Interval,Layer,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,PRC_ABC,Frequency,Region_notes
1,1,BP_T01,Transect,3132,12,1,40.854119,1818,1861,11741.24443,11998.12045,20240520, 20:31:11.5100,20240520, 20:31:54.5100,45.08941656,-65.23009507,45.09007844,-65.22698805,14.0.206.0,20240524, 08:48:39.6600,BP_May20_2024,5.94997E-07,38,
2,1,BP_T01,Transect,3132,13,1,40.423743,1862,2045,12003.88653,12999.12477,20240520, 20:31:55.5210,20240520, 20:34:58.5110,45.09010213,-65.22692289,45.09409521,-65.21561685,14.0.206.0,20240524, 08:48:39.6600,BP_May20_2024,2.24423E-06,38,
3,1,BP_T01,Transect,3132,14,1,38.951428,2046,2233,13004.4261,13995.47487,20240520, 20:34:59.5100,20240520, 20:38:06.5110,45.09411598,-65.21555625,45.09800934,-65.20423537,14.0.206.0,20240524, 08:48:39.6600,BP_May20_2024,4.00108E-06,38,
4,1,BP_T01,Transect,3132,15,1,34.500691,2234,2423,14000.70811,14996.29057,20240520, 20:38:07.5110,20240520, 20:41:16.5210,45.09803096,-65.20417631,45.10186552,-65.19274932,14.0.206.0,20240524, 08:48:39.6600,BP_May20_2024,2.36663E-06,38,
5,1,BP_T01,Transect,3132,16,1,39.737248,2424,2619,15001.39649,15998.79722,20240520, 20:41:17.5120,20240520, 20:44:32.5110,45.1018853,-65.19269077,45.10583768,-65.18131773,14.0.206.0,20240524, 08:48:39.6600,BP_May20_2024,3.73933E-06,38,
6,1,BP_T01,Transect,3132,17,1,40.814967,2620,2814,16003.9644,16996.53241,20240520, 20:44:33.5220,20240520, 20:47:47.5100,45.10585705,-65.18125806,45.1097826,-65.16993385,14.0.206.0,20240524, 08:48:39.6600,BP_May20_2024,2.78975E-06,38,
7,1,BP_T01,Transect,3132,18,1,41.924544,2815,3011,17001.6473,17999.14076,20240520, 20:47:48.5110,20240520, 20:51:04.5100,45.10980105,-65.1698743,45.11381024,-65.15854013,14.0.206.0,20240524, 08:48:39.6600,BP_May20_2024,1.48874E-06,38,
8,1,BP_T01,Transect,3132,19,1,42.415311,3012,3211,18004.24086,18998.13714,20240520, 20:51:05.5120,20240520, 20:54:24.5120,45.11383024,-65.1584818,45.11778776,-65.14716173,14.0.206.0,20240524, 08:48:39.6600,BP_May20_2024,1.57783E-06,38,
9,1,BP_T01,Transect,3132,20,1,40.465229,3212,3416,19003.00021,19995.33998,20240520, 20:54:25.5100,20240520, 20:57:49.5110,45.11780686,-65.14710613,45.12168365,-65.13575662,14.0.206.0,20240524, 08:48:39.6600,BP_May20_2024,1.05213E-06,38,
10,1,BP_T01,Transect,3132,21,1,40.095528,3417,3621,20000.25524,20998.6385,20240520, 20:57:50.5110,20240520, 21:01:14.5100,45.12170361,-65.13570087,45.12560092,-65.12427638,14.0.206.0,20240524, 08:48:39.6600,BP_May20_2024,9.38055E-07,38,
11,1,BP_T01,Transect,3132,22,1,40.071712,3622,3825,21003.55879,21998.80404,20240520, 21:01:15.5120,20240520, 21:04:38.5110,45.12562025,-65.12422014,45.12959271,-65.11289449,14.0.206.0,20240524, 08:48:39.6600,BP_May20_2024,1.59068E-06,38,
12,1,BP_T01,Transect,3132,23,1,39.70473,3826,4032,22003.63157,22997.0657,20240520, 21:04:39.5210,20240520, 21:08:05.5110,45.12961367,-65.11284076,45.13353438,-65.10150447,14.0.206.0,20240524, 08:48:39.6600,BP_May20_2024,1.91344E-06,38,
