Vessel,Transect No.,Target Strength (db/kg),Mean Sa (/m2),Biomass Density (kg/m2),Distance
BP,T01,-35.5,-51.22003346,0.026791477,34.70484623
BP,T02,-35.5,-57.71348172,0.00600692,22.49119136
C1,T01,-35.5,-55.21024479,0.010689946,45.85172659
C1,T02,-35.5,-59.8127788,0.003704436,37.29461229
LJ,T01,-35.5,-54.3579524,0.013007827,46.47359227
LJ,T02,-35.5,-55.89412969,0.009132444,39.64630092
MS,T01,-35.5,-52.14707764,0.021641743,50.2878676
MS,T02,-35.5,-53.38326262,0.016280725,42.8527768
