id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,BP_T01,Transect,320,24.170769,3452,13988,8998.688108,55374.15443,20250630, 19:38:24.8200,20250630, 22:34:00.8210,45.04143383,-65.21399422,45.21644928,-64.67983498,14.0.230.0,20250721, 19:22:01.9310,BP_Jun_29_2025,1277106.766,-54.08289865,38,
2,2,BP_T02,Transect,320,34.963692,15805,25087,65083.6742,105937.1896,20250630, 23:04:17.8210,20250701, 01:38:59.8210,45.26837639,-64.76031785,45.11014196,-65.22792229,14.0.230.0,20250721, 19:22:01.9310,BP_Jun_29_2025,1983321.665,-51.89232087,38,
3,1,C1_T01,Transect,321,27.005661,0,10803,0,47401.2753,20250630, 19:50:51.4140,20250630, 22:50:54.4130,45.06302667,-65.24604,45.23685201,-64.71358884,14.0.230.0,20250721, 19:22:07.6950,C1_Jun_29_2025,2088699.851,-50.87748746,38,
4,2,C1_T02,Transect,321,29.784882,12424,21582,56607.73297,96200.85977,20250630, 23:17:55.4120,20250701, 01:50:33.4140,45.28915833,-64.79415344,45.13806799,-65.23360602,14.0.230.0,20250721, 19:22:07.6950,C1_Jun_29_2025,1948262.608,-57.18663043,38,
5,1,FM_T01,Transect,322,22.242552,480,3618,1487.69612,13870.40984,20250630, 20:57:32.5010,20250630, 21:49:50.5010,45.22352514,-64.69637276,45.2636956,-64.55083514,14.0.230.0,20250721, 19:22:12.3150,FM_Jun_29_2025,427709.1563,-54.92159916,38,
6,2,FM_T02,Transect,322,20.344729,4086,7166,16339.48035,29998.34332,20250630, 21:57:38.5010,20250630, 22:48:58.5010,45.28488245,-64.55083979,45.23972488,-64.71185192,14.0.230.0,20250721, 19:22:12.3150,FM_Jun_29_2025,440635.2868,-55.54093072,38,
7,3,FM_T03,Transect,322,26.946644,7682,11380,32496.58272,47980.80575,20250630, 22:57:34.5020,20250630, 23:59:12.5010,45.25409593,-64.73409077,45.3062672,-64.55256678,14.0.230.0,20250721, 19:22:12.3150,FM_Jun_29_2025,666623.9722,-50.1324141,38,
8,4,FM_T04,Transect,322,38.722192,11870,15967,50593.29796,68262.2924,20250701, 00:07:22.5130,20250701, 01:15:39.5010,45.32837872,-64.55053627,45.26840912,-64.75803239,14.0.230.0,20250721, 19:22:12.3150,FM_Jun_29_2025,1148036.317,-55.43907214,38,
9,1,LB_T01,Transect,323,29.680104,380,12937,732.868716,46144.80917,20250630, 19:37:32.8280,20250630, 23:06:49.8390,45.07772,-65.24456833,45.24831559,-64.72917354,14.0.230.0,20250721, 19:22:17.1640,LB_Jun_29_2025,2212112.918,-52.07250818,38,
10,2,LB_T02,Transect,323,26.624655,15348,25455,55233.7556,93184.87001,20250630, 23:47:00.8270,20250701, 02:35:27.8280,45.30109916,-64.80948242,45.1504974,-65.23467319,14.0.230.0,20250721, 19:22:17.1640,LB_Jun_29_2025,1599518.368,-55.25259045,38,
11,1,LJ_T01,Transect,324,30.932971,1,10692,0.034071,42488.48114,20250630, 19:40:48.9530,20250630, 22:38:59.9530,45.09395849,-65.23398963,45.25778477,-64.74746319,14.0.230.0,20250721, 19:22:23.2570,LJ_Jun_29_2025,2216763.722,-54.47600008,38,
12,2,LJ_T02,Transect,324,25.998322,12677,21145,51362.23158,87466.31354,20250630, 23:12:04.9520,20250701, 01:33:12.9530,45.31200505,-64.82569372,45.16769422,-65.23042223,14.0.230.0,20250721, 19:22:23.2570,LJ_Jun_29_2025,1480876.437,-55.80969954,38,
13,1,LM_T01,Transect,325,24.115745,0,11453,0.065837,47603.11933,20250630, 19:25:48.3140,20250630, 22:36:41.3120,45.04811041,-65.24570772,45.22583585,-64.70023058,14.0.230.0,20250721, 19:22:29.3690,LM_Jun_29_2025,1803966.802,-55.7816205,38,
14,2,LM_T02,Transect,325,34.532735,13106,22900,56387.52217,96959.86482,20250630, 23:04:14.3110,20250701, 01:47:28.3100,45.27962,-64.77469264,45.12280071,-65.23474876,14.0.230.0,20250721, 19:22:29.3690,LM_Jun_29_2025,2381677.15,-54.22556692,38,
15,1,MS_T01,Transect,326,28.214004,5962,10918,18448.20211,37366.71496,20250630, 19:41:52.1310,20250630, 21:04:28.1320,45.25031627,-65.04883188,45.3151773,-64.83808041,14.0.230.0,20250721, 19:22:36.2250,MS_Jun_29_2025,833770.0919,-52.16902615,38,
16,2,MS_T02,Transect,326,23.74312,11324,15143,39099.76061,56069.67687,20250630, 21:11:14.1310,20250630, 22:14:53.1330,45.32358693,-64.850491,45.26481644,-65.04425682,14.0.230.0,20250721, 19:22:36.2250,MS_Jun_29_2025,652592.5074,-55.00811253,38,
17,3,MS_T03,Transect,326,21.381334,15499,18838,57871.03402,73184.90557,20250630, 22:20:49.1310,20250630, 23:16:56.1310,45.27730991,-65.04611208,45.3309297,-64.87112367,14.0.230.0,20250721, 19:22:36.2250,MS_Jun_29_2025,520615.8098,-51.1890833,38,
18,4,MS_T04,Transect,326,21.7118,19212,22863,74830.58726,89541.89249,20250630, 23:23:11.1300,20250701, 00:24:03.1340,45.33873452,-64.884054,45.28815403,-65.05149502,14.0.230.0,20250721, 19:22:36.2250,MS_Jun_29_2025,495150.4336,-43.85688724,38,
