Target Strength,Area (km2),Mean Sa,Density (kg/m2),Biomass (tons),Standard Error (tons),Standard Error (%),Layer,Turnover
-35.5,474,-47.11936955,0.065784061,32654.98504,10122.87462,30.99947713,Main Box,32016
