Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14980370019274464,13.355500540114869,34049.906973114892,44387.254101276965,28.228610703320566,1493.387708300435,1021.0877014706023
0.44999999999999996,0.44911807928363634,10.674336433410643,33937.58203125,47565.821013374065,30.218810860195379,1486.4586208991514,1023.1128930972262
0.74999999999999989,0.74805145419832131,9.8766656435414859,33829.985605277237,48499.455124291577,30.781289337508213,1484.2640340302255,1023.683521487883
1.05,1.046842780362061,9.3739628354469762,33808.99007083568,49178.196637792535,31.193387752982233,1482.9286746494408,1024.0862696287293
1.35,1.3455513737164735,9.1903369684479337,33820.565965620553,49459.246331545932,31.365900541982377,1482.4663309956823,1024.2510106485363
1.65,1.6442257830000568,9.1436843872070312,33857.1953125,49580.4654947924,31.444560384399015,1482.394807632161,1024.3210852084285
1.9500000000000002,1.9428857528928671,9.131007887369929,33878.773375798635,49630.490678148664,31.477851650791646,1482.3935328706484,1024.3504407664832
2.25,2.2415378084289359,9.0482457716208042,33821.874942091054,49667.573432346362,31.492190545345647,1482.1090664296421,1024.3757648094463
2.55,2.5401814418828992,8.98910167137065,33799.038353149765,49720.405499300126,31.520840755665944,1481.929377974069,1024.4086067242461
2.85,2.8388205643756832,8.9454310919043856,33749.956115446177,49712.074688447792,31.508637214705519,1481.7568818959535,1024.4071007546461
3.15,3.1374618911668959,8.9545438127018713,33741.576462144549,49686.393444523834,31.491752810351795,1481.7750052713559,1024.3938738841264
3.4499999999999997,3.4361056875706888,8.97505181450722,33757.327063367615,49679.581428855046,31.489750279956439,1481.8537680949623,1024.3905478347485
3.75,3.7347615313790063,8.9474959991024683,33629.488066086975,49531.617982922951,31.381724507414908,1481.623648223157,1024.3116211941326
4.05,4.033417656387706,8.753179102462644,33521.21093184565,49656.3758188335,31.441314278668944,1480.9765524053646,1024.3890082733944
4.35,4.3320550902428927,8.6838065272858973,33510.518157267783,49742.77199063333,31.491712038457244,1480.7837243232057,1024.4402331537858
4.6499999999999995,4.6306813500638819,8.673954884083674,33530.392357405246,49786.834473152005,31.521065600850878,1480.7878299876809,1024.4660600770792
4.9499999999999993,4.9293070235644265,8.6807994330111082,33509.695331478557,49745.991626664225,31.493266758869751,1480.7842079294715,1024.4446454104727
5.2499999999999991,5.2279328609414817,8.6682311739438127,33520.441062589161,49780.519934963158,31.515527086785283,1480.7694073280734,1024.4653252357584
5.55,5.5265545504655682,8.6634124693589136,33523.893038605158,49792.77289419077,31.523287543318244,1480.7658114845881,1024.4734940902979
5.85,5.8251758788062817,8.6659841101974067,33518.513024019987,49780.9790949602,31.515254387070353,1480.7704885858725,1024.4681929656842
6.1499999999999995,6.1237995919559705,8.6655845455472527,33503.467990871955,49759.225100553405,31.499793373869615,1480.7548936566464,1024.4575208562214
6.4499999999999993,6.4224243505555041,8.6555172185182538,33496.234331415071,49763.362889256772,31.501085314666458,1480.723663057282,1024.4614094294113
6.7499999999999991,6.7210481393300343,8.6501872796010026,33493.016539773838,49766.4637962915,31.502345122372127,1480.710148000192,1024.4645645638157
7.0499999999999989,7.01966895081408,8.6417961004268022,33504.387507276122,49795.776966336023,31.52155077674573,1480.7072279673337,1024.4822271822138
7.35,7.3182866968992863,8.6600400776002129,33526.369645454135,49801.440473870622,31.528081281357725,1480.788582534027,1024.4859869958791
7.6499999999999995,7.6169057808926883,8.67691146818507,33526.950979646615,49777.354154521978,31.513521301414208,1480.8388225036711,1024.4734367864626
7.9499999999999993,7.9155302430110224,8.7077505148930836,33528.029426736204,49733.412812466566,31.487061546776143,1480.9267192975565,1024.449475710753
8.25,8.2141576590133187,8.6891547983654362,33512.179409598684,49737.340711237819,31.4869648298848,1480.861873163595,1024.4535590736009
8.5499999999999989,8.51278069921762,8.69162987551562,33545.476674336343,49783.101616455955,31.519319290892948,1480.9158504171387,1024.4798886596739
8.85,8.8114037738071165,8.7028319635753313,33523.450877488329,49733.878318770257,31.48627263765227,1480.922089307503,1024.453712690128
9.1499999999999986,9.1100326308562209,8.6953871634402056,33498.089106896194,49707.232839339384,31.466347847764396,1480.8746257028006,1024.4406037116648
9.45,9.40865976163931,8.66223332816622,33493.211229618508,49748.944021479576,31.490629725155753,1480.785171511716,1024.4659464461749
9.75,9.7072809868708259,8.6375689988499076,33485.144604555666,49773.431316782349,31.50405249189199,1480.7141180537174,1024.4815123581116
