Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.150373067476403,19.368215560913086,35033.04296875,39479.887263725046,25.064799292179117,1508.5830753251337,1017.3588411766318
0.44999999999999996,0.45078281519817992,17.015653424196518,36032.551005299953,42879.912685767085,27.380430531028008,1504.1771368396744,1019.6754694866917
0.74999999999999989,0.7505460588747811,15.300920486450197,37163.44140625,46107.434963855143,29.582088197183051,1501.3485838336499,1021.739927961154
1.05,1.0499344824103547,14.753713607788086,37239.98828125,46838.376722060966,30.067231348846114,1500.1616980549302,1022.2296331280229
1.35,1.3492217665669686,14.418498039245606,37139.67578125,47109.4506750019,30.236826802476163,1499.2780093104577,1022.4309442852252
1.65,1.6484357101028528,14.215719223022461,37332.203125,47598.518992714664,30.570789699364035,1499.0119735541168,1022.7312136664151
1.9500000000000002,1.9475846491607673,14.0930757522583,37393.5625,47826.324458289622,30.724030952285442,1498.7949881622128,1022.8757079418485
2.25,2.2466968585132858,14.016830444335939,37455.0234375,47998.54705129865,30.841044359773523,1498.6870099706257,1022.9827892805872
2.55,2.545783273918838,13.971548080444336,37499.28125,48111.100401496355,30.917810221977312,1498.633276008522,1023.0525332149792
2.85,2.8448384565205087,13.943940162658691,37669.21875,48363.389262444281,31.0958801353853,1498.7563248977333,1023.1968700690034
3.15,3.1438546555698177,13.91676139831543,37808.91796875,48576.650022047586,31.246159987475941,1498.8482454494276,1023.3196940453203
3.4499999999999997,3.44282484331685,13.902718544006348,38061.80078125,48919.204371533684,31.490179553248826,1499.0933575876329,1023.5122268122909
3.75,3.7417065652505945,13.893070220947264,38629.98046875,49661.778112781176,32.021866474452771,1499.6906623656289,1023.9259881258352
4.05,4.0405268297996759,13.862092971801758,38602.109375,49665.504895747123,32.02184248875502,1499.5939517238603,1023.9336217035605
4.35,4.339341316593524,13.78504952377356,38554.182318336723,49702.37603371458,32.041727173677621,1499.369136353037,1023.9659745387781
4.6499999999999995,4.6381560798432115,13.715522766113281,38422.71484375,49621.846869881905,31.977926230648222,1499.0702245161833,1023.9321165150291
4.9499999999999993,4.9369634961588931,13.609370034625481,38413.434847998571,49746.259539522158,32.057996511639068,1498.8191381838963,1024.0167195622921
5.2499999999999991,5.2357548024809448,13.528110504150391,38352.15234375,49771.649636982016,32.06904918147309,1498.5684019080204,1024.0429223207598
5.55,5.5345352282553542,13.478405952453612,38359.4765625,49845.459567503181,32.1175361517823,1498.4658529601402,1024.0916929786608
5.85,5.8333048806857253,13.441532135009766,38349.5546875,49880.367089445434,32.139214481596461,1498.3741069179039,1024.117164602538
6.1499999999999995,6.1320677098262868,13.407196696538623,38337.378218219237,49909.107557535332,32.156675740615022,1498.2857162887567,1024.1388603033304
6.4499999999999993,6.4308287924567908,13.379304885864258,38289.84375,49883.451333823912,32.1356739655737,1498.1732832051441,1024.1295276727331
6.7499999999999991,6.7295897339017152,13.35066032409668,38269.1640625,49893.748554903665,32.140388104069331,1498.0886035026122,1024.1402177571572
7.0499999999999989,7.0283474026348,13.324029922485352,38252.86328125,49907.151412078405,32.147500192899223,1498.0133864957,1024.1523547321542
7.35,7.32709868716243,13.298580169677733,38265.421875,49956.710804250673,32.180641334651291,1497.9727615796307,1024.1843789092777
7.6499999999999995,7.6258432808847374,13.271413802130274,38251.379891005621,49973.826533782849,32.190348947613579,1497.8987201024509,1024.1986191847425
7.9499999999999993,7.9245815125576939,13.249141693115234,38264.515625,50020.097093953264,32.221401338281645,1497.8661342565179,1024.2283919161273
8.25,8.22331467207837,13.231073379516602,38248.96875,50023.404221882229,32.222013935309953,1497.8115880296787,1024.2337882496884
8.5499999999999989,8.52204495997001,13.214916229248047,38248.47265625,50043.904881016424,32.235128120890096,1497.7781537312137,1024.2484729435103
8.85,8.8207731012327972,13.194065093994139,38222.8125,50037.633341639747,32.228609111957375,1497.7058471792525,1024.2488978445156
9.1499999999999986,9.1195077134194928,13.176870346069338,38139.7421875,49951.37349102641,32.165068954249961,1497.5783395851747,1024.2044907106986
9.45,9.4182515104355,13.106126494297424,38030.091317855586,49900.232346558216,32.121815103306041,1497.2957302019154,1024.1863072014585
