Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15004049103441502,16.365902053321616,35246.160399917935,42602.915263983377,27.154318128168153,1501.9021830660017,1019.6450328746946
0.44999999999999996,0.45017368221573933,16.4851322137525,34861.131080100939,42016.415544343283,26.745965434841864,1501.8114979319587,1019.3076266093873
0.74999999999999989,0.74983401160124619,15.243683744669001,38740.76682041186,48132.729431787877,31.026860832025204,1502.8405523049098,1022.863092835286
1.05,1.0489424509630372,15.140428747261757,38915.8052109717,48474.575914471774,31.265094961018796,1502.7935023319192,1023.0698675889066
1.35,1.3479800474273147,15.0317344340569,39186.325198404396,48944.076184052028,31.594742327098349,1502.8349831157909,1023.3481851863525
1.65,1.646958050816711,14.981346804312489,39311.29216459857,49162.04093499716,31.747792054224128,1502.8570879604915,1023.4781234808016
1.9500000000000002,1.9459079128858774,14.981888284946905,39401.24416221054,49273.866058303487,31.828181137741861,1502.9572534342544,1023.5412434188415
2.25,2.2448378676973086,14.906078496688899,39413.505873850605,49382.83509506056,31.900991104661383,1502.804784210475,1023.6148345078602
2.55,2.5437555176203066,14.893882291721727,39412.835051444352,49397.09146785998,31.910247404331432,1502.7815267003068,1023.6259007356549
2.85,2.8426703997115097,14.881987548886304,39408.516853951325,49406.410357113455,31.91597024966957,1502.7551108455473,1023.6341803842075
3.15,3.1415833808407077,14.873459294732111,39403.750046603636,49411.000128360407,31.918534908999369,1502.735778871411,1023.6393097286283
3.4499999999999997,3.4404966989208656,14.889926915503791,39411.790537175919,49400.680302898676,31.912201924489022,1502.786043428182,1023.6322619262048
3.75,3.7394084701182031,14.861457328761185,39401.391061529655,49422.918405319346,31.926004797303431,1502.7159986943284,1023.6502938926864
4.05,4.0383171316284781,14.859227338858075,39402.144907882466,49426.629087551322,31.928398347301318,1502.7166118935143,1023.6539498987967
4.35,4.3372253214148859,14.856295897738235,39396.739356152459,49423.48312702604,31.925805190453254,1502.7091745966302,1023.6539141722226
4.6499999999999995,4.63613305422346,14.853590490532319,39396.771257866065,49426.878197116544,31.927936387329908,1502.7079598114995,1023.6574692021981
4.9499999999999993,4.935039848452015,14.85189127524554,39397.603441823368,49430.029769121196,31.929966363504402,1502.7098474039894,1023.6607321315039
5.2499999999999991,5.2339461507984764,14.857014256467194,39402.731940505946,49430.109951239589,31.930288283970928,1502.73158231262,1023.6612275980392
5.55,5.5328517144971894,14.855068420925532,39405.69519667633,49436.240806936788,31.934444489067896,1502.7351563216039,1023.6661807521201
5.85,5.8317564465748868,14.855181676918807,39405.66251296964,49436.059321479028,31.934209074748775,1502.7402079851531,1023.6673130370651
6.1499999999999995,6.1306609904085816,14.855562105500269,39405.111554926691,49434.896251894272,31.933286859350346,1502.7453152108419,1023.6678594459653
6.4499999999999993,6.4295643520096348,14.855109267669866,39414.181320826428,49446.8363593208,31.941734290329968,1502.7586633475835,1023.6758000749403
6.7499999999999991,6.7284659316328881,14.855928806243393,39420.069911186831,49453.206953003835,31.946266920465984,1502.7715262813729,1023.6804545019121
7.0499999999999989,7.027367708208816,14.857314806751022,39411.88134674757,49441.2149160535,31.937624441541164,1502.7708640990893,1023.6748403637949
7.35,7.3262709617859381,14.868824141966522,39418.133404477645,49434.783007539882,31.933729182470742,1502.8081221938746,1023.6707270244917
7.6499999999999995,7.6251750408619863,14.883300573878152,39432.248870667318,49434.535636819564,31.93450198304086,1502.8602936772184,1023.6695754248035
7.9499999999999993,7.9240792672460323,14.896904313313177,39447.732745422014,49437.084686616552,31.937221904104518,1502.9119237206435,1023.6701073644813
8.25,8.2229864852125445,14.968410716722337,39503.10933648092,49417.913582379777,31.928526137268594,1503.1351803581752,1023.6494743740662
8.5499999999999989,8.5218925628354434,15.053221996131276,39646.230895928646,49491.937127752244,31.98785287136624,1503.4794627081158,1023.6783075187404
8.85,8.8207541330662647,15.119085254694932,40124.52367554215,50006.777847516576,32.363679642146977,1504.1305622565023,1023.9547949485738
9.1499999999999986,9.1195799269550974,15.009384311981119,39943.182087411689,49917.266629182282,32.290989465093091,1503.7022337409489,1023.9238089141034
9.45,9.4183677134360231,14.951892852783201,40290.5703125,50423.856587927854,32.652224596587544,1503.9443414588284,1024.2157266293191
9.75,9.7171037812197785,15.068222045898438,40523.3515625,50567.943239508117,32.764895933443746,1504.4503262721714,1024.2787429878727
10.049999999999999,10.015845098928834,15.243348121643068,40596.75,50439.081108868857,32.684465841031475,1504.9166624521808,1024.1801197929619
