Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15008678496408506,15.676983833312988,33951.9921875,41733.664824596141,26.507188986559822,1498.9852961282172,1019.2968039807728
0.44999999999999996,0.4501239538613156,14.770013677104394,34413.213741556217,43265.2777303015,27.534281952831964,1497.25944273062,1020.2748023640038
0.74999999999999989,0.74961340202827731,13.892678260803223,37363.0703125,48033.552821888341,30.856842924115266,1498.2727342132007,1023.0133548563543
1.05,1.0486157089962553,13.573999634413816,37814.630502852,49015.698218024118,31.53289471169974,1498.0198028031334,1023.6006443927564
1.35,1.3475094908218472,13.389934563848899,37815.159346950772,49251.398545701893,31.685678851104576,1497.5938533433946,1023.7566890838314
1.65,1.6463719077603505,13.323799012358512,37818.332631541307,49340.532001206084,31.743576582834354,1497.4469640161303,1023.8158881843843
1.9500000000000002,1.9452227586240172,13.296409306020035,37812.938228257917,49368.777534861321,31.761262924034828,1497.3815234403912,1023.8363215551314
2.25,2.2440702048296113,13.282744649224757,37799.813792436413,49369.257793278259,31.76027939644931,1497.339764419434,1023.8396054547399
2.55,2.5429149825709811,13.270237688365144,37804.782208885561,49391.883213177571,31.775250144932269,1497.3206777180139,1023.8549952512062
2.85,2.8417580905798117,13.269030562117015,37796.718023034708,49382.905012036215,31.768597919452539,1497.3137533236909,1023.8514358375356
3.15,3.1406035981396485,13.274595914530956,37784.191990171377,49359.361068821374,31.752119941069381,1497.3178201755868,1023.8389428856349
3.4499999999999997,3.4394486500276176,13.280044225946353,37810.941974984053,49387.275719702091,31.772469471123589,1497.3649523039621,1023.8549475368054
3.75,3.7382913484448825,13.274318428075032,37803.237157874326,49384.59874721746,31.76992747761496,1497.3478122196623,1023.8554582851602
4.05,4.0371328000218769,13.258256771091801,37794.425230558933,49393.815113809178,31.774980765885239,1497.3051563471095,1023.8638804983068
4.35,4.33597195775826,13.245242857520799,37788.146433250076,49402.414012673951,31.779860320187712,1497.2724458905327,1023.8715656025674
4.6499999999999995,4.634809088312176,13.237216591858765,37786.172685121775,49410.203007777214,31.784602939906922,1497.2562089605488,1023.8781608170837
4.9499999999999993,4.9336435288777878,13.240731703036641,37805.427579796946,49430.837089336957,31.79957056818424,1497.290560855912,1023.8903880467669
5.2499999999999991,5.2324793507945149,13.205099189830571,37732.773394983858,49381.85503393165,31.761207219181703,1497.1312434843892,1023.869084686174
5.55,5.531315321636991,13.158098220825195,37704.890625,49406.144937828882,31.774254782276127,1496.9944965509217,1023.8897569236453
5.85,5.8301467987354085,13.078004551777786,37624.604878203347,49404.643600798569,31.765819021259258,1496.7213210116879,1023.9002675125275
6.1499999999999995,6.1289704930648083,12.91909147668399,37498.133993208387,49444.926728090984,31.779935432027166,1496.2093012596451,1023.9434811682438
6.4499999999999993,6.4277826734121026,12.790390738073736,37397.144454169895,49479.70069080597,31.792664200324449,1495.795550407222,1023.9795651167723
6.7499999999999991,6.726584191197686,12.67667183325333,37315.40331883933,49520.56737387411,31.810978791062375,1495.43776755672,1024.016949536971
7.0499999999999989,7.0253719713583136,12.570649773720696,37269.506618318985,49599.230839477852,31.856880761307917,1495.1378025537456,1024.0741179017907
7.35,7.3241444533210123,12.448165191823669,37192.389837661824,49658.494144036609,31.887152720602984,1494.762359231956,1024.1222078871792
7.6499999999999995,7.6229020275464583,12.367015838623047,37171.34765625,49738.180614665514,31.93592920949143,1494.5487842271668,1024.1767108072083
7.9499999999999993,7.9216449927540262,12.32742021170095,37186.415615986167,49811.124643874282,31.983961700412856,1494.4757705961663,1024.2227620666065
8.25,8.2203887075366548,12.300641224028698,37085.58306171497,49711.723236844533,31.910173619336803,1494.3014271987711,1024.1719609257593
8.5499999999999989,8.51914284493335,12.244231975327871,36992.16107544137,49661.597398419333,31.868611121818944,1494.0639872674017,1024.1516883431464
8.85,8.8178954818599316,12.16962181434042,36947.038769395462,49700.584732800424,31.888775562771638,1493.8373840652353,1024.1826382885649
9.1499999999999986,9.1166418694514011,12.09754894494624,36879.806093289386,49706.526633363312,31.885547747480512,1493.591147201131,1024.1949255816137
9.45,9.4153834516956927,12.038071064292087,36838.724965946036,49730.890280436011,31.896696535084146,1493.4049407991502,1024.2159766961529
9.75,9.7141181752478509,11.999005333184464,36827.957329164725,49768.847834584449,31.919610480933621,1493.3027843723705,1024.242344968065
10.049999999999999,10.012845982359982,11.96603783332149,36817.519320907966,49799.1149158544,31.93765141884208,1493.21571022295,1024.2637940283546
