Target Strength,Area (km2),Mean Sa,Density (kg/m2),Biomass (tons),Standard Error (tons),Standard Error (%),Layer,Turnover
-35.5,605.5081,-49.1019953434542,0.0456409848097328,26419.2462455729,4704.6040819705,17.8074879133195,Main Box,35959.6418996143
-35.5,80.94466,-50.0552710929797,0.0333853887904856,2835.70529341078,1318.35656462344,46.4913109160832,Northern Box,35959.6418996143
-35.5,132.2646,-43.9185570048218,0.137625221684868,19036.5359086222,17044.6363321489,89.5364388456246,Eastern Box,35959.6418996143
