id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,BP_T01,Transect,528,24.348934,1941,13079,10875.70654,55692.23942,20260607, 18:20:13.9240,20260607, 21:25:51.9260,45.03918435,-65.2355574,45.20346498,-64.71694989,14.0.230.0,20260612, 18:06:00.1630,BP_Jun_07_2026,1690147.022,-51.86277649,38,
2,2,BP_T02,Transect,528,29.469125,14543,21521,63285.0669,95694.74591,20260607, 21:50:15.9370,20260607, 23:46:33.9270,45.2546673,-64.75672581,45.12918801,-65.12829474,14.0.230.0,20260612, 18:06:00.1630,BP_Jun_07_2026,1557369.935,-49.62722034,38,
3,3,BP_T03,Transect,528,25.606467,22624,29479,101288.2612,132747.4016,20260608, 00:04:56.9370,20260608, 01:59:11.9250,45.17007421,-65.16297444,45.30097742,-64.81698045,14.0.230.0,20260612, 18:06:00.1630,BP_Jun_07_2026,1235435.41,-45.6433167,38,
4,1,FM_T01,Transect,529,33.715397,1135,11946,5236.794659,46005.53822,20260607, 20:12:48.4720,20260607, 23:12:59.4720,45.11247886,-65.22559009,45.26815283,-64.7637597,14.0.230.0,20260612, 18:06:05.7070,FM_Jun_07_2026,2340352.325,-50.64715563,38,
5,2,FM_T02,Transect,529,41.587898,11948,16704,46011.83461,63866.36418,20260607, 23:13:01.4720,20260608, 00:32:17.4730,45.26817962,-64.76369043,45.32707369,-64.55500944,14.0.230.0,20260612, 18:06:05.7070,FM_Jun_07_2026,1210966.109,-52.87758272,38,
6,3,FM_T03,Transect,529,34.543209,19815,29362,82234.1481,122527.102,20260608, 01:24:08.4720,20260608, 04:03:15.4720,45.28023581,-64.76974399,45.12532794,-65.22684402,14.0.230.0,20260612, 18:06:05.7070,FM_Jun_07_2026,2352894.031,-47.2446728,38,
7,1,LJ_T01,Transect,530,27.842149,25,9098,23.980286,36471.06179,20260607, 18:48:00.0260,20260607, 21:19:13.0260,45.16680199,-65.23280801,45.31233719,-64.82390688,14.0.230.0,20260612, 18:06:12.7210,LJ_Jun_07_2026,1651477.098,-46.99330652,38,
8,2,LJ_T02,Transect,530,27.261878,9281,13747,37336.12151,56081.95777,20260607, 21:22:16.0250,20260607, 22:36:42.0250,45.31677957,-64.83118653,45.25040587,-65.04959592,14.0.230.0,20260612, 18:06:12.7210,LJ_Jun_07_2026,817102.3312,-49.45462118,38,
9,3,LJ_T03,Transect,530,24.390647,14128,18169,57644.07945,74748.04958,20260607, 22:43:03.0260,20260607, 23:50:24.0260,45.26323758,-65.04990981,45.32415496,-64.85029251,14.0.230.0,20260612, 18:06:12.7210,LJ_Jun_07_2026,672437.0125,-46.6597839,38,
10,4,LJ_T04,Transect,530,21.809197,18529,22297,76160.57338,92325.62907,20260607, 23:56:24.0260,20260608, 00:59:12.0260,45.33321535,-64.86111712,45.27670731,-65.04945922,14.0.230.0,20260612, 18:06:12.7210,LJ_Jun_07_2026,565659.0128,-54.85009424,38,
11,5,LJ_T05,Transect,530,22.483633,22618,25765,93824.6646,108179.9627,20260608, 01:04:33.0260,20260608, 01:57:00.0260,45.2895381,-65.04984733,45.33980374,-64.88196125,14.0.230.0,20260612, 18:06:12.7210,LJ_Jun_07_2026,508572.9049,-58.39461559,38,
12,1,LM_T01,Transect,531,25.486205,0,11549,0.595167,47064.68556,20260607, 18:50:22.6430,20260607, 22:02:51.6410,45.04574883,-65.24572642,45.22318984,-64.7106602,14.0.230.0,20260612, 18:06:18.1510,LM_Jun_07_2026,1963358.536,-51.46628803,38,
13,2,LM_T02,Transect,531,21.213025,11550,14657,47068.94002,60587.42484,20260607, 22:02:52.6410,20260607, 22:54:39.6410,45.22320389,-64.71060982,45.26405404,-64.55004481,14.0.230.0,20260612, 18:06:18.1510,LM_Jun_07_2026,458063.4087,-57.85677261,38,
14,3,LM_T03,Transect,531,19.848879,15109,18328,63096.47571,76858.88452,20260607, 23:02:11.6420,20260607, 23:55:50.6410,45.28516298,-64.55049826,45.23941832,-64.71223255,14.0.230.0,20260612, 18:06:18.1510,LM_Jun_07_2026,437344.0955,-61.87074091,38,
15,4,LM_T04,Transect,531,26.84125,18822,22441,79379.50732,95318.28774,20260608, 00:04:04.6410,20260608, 01:04:23.6530,45.25452801,-64.73404357,45.31028801,-64.54817199,14.0.230.0,20260612, 18:06:18.1510,LM_Jun_07_2026,694120.1158,-38.30592974,38,
16,1,MS_T01,Transect,532,27.972279,3656,16196,15568.32128,63120.11197,20260607, 19:39:44.9580,20260607, 23:16:15.9170,45.06899259,-65.22230927,45.23219788,-64.72895393,14.0.230.0,20260612, 18:06:24.8820,MS_Jun_07_2026,2223025.098,-50.4749277,38,
17,2,MS_T02,Transect,532,29.086895,16597,26681,65052.24139,109962.881,20260607, 23:22:56.9190,20260608, 02:11:00.9190,45.24432728,-64.73723629,45.08025496,-65.23199779,14.0.230.0,20260612, 18:06:24.8820,MS_Jun_07_2026,2171181.379,-48.9475214,38,
18,3,MS_T03,Transect,532,30.663063,28153,36448,117419.7605,156076.0669,20260608, 02:35:33.9170,20260608, 04:53:49.9280,45.13922169,-65.23039937,45.29045,-64.793017,14.0.230.0,20260612, 18:06:24.8820,MS_Jun_07_2026,2005457.779,-51.15952094,38,
