Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
C1,T01,2023-09-24T23:49:49Z,2023-09-25T02:36:41Z,-65.22443895,45.09598788,-64.74603803,45.25383137,42.756716726,Actual,10,SB,42.756716726,2023-09-24T23:49:49Z,2023-09-25T02:36:41Z,166.86666666666667,8.301260111932464,2023,2023-09-24
C1,T02,2023-09-25T03:03:44Z,2023-09-25T05:19:36Z,-64.82632169,45.31113423,-65.23380314,45.16692171,36.99282427000001,Actual,10,SB,36.99282427000001,2023-09-25T03:03:44Z,2023-09-25T05:19:36Z,135.86666666666667,8.820918980495193,2023,2023-09-24
FM,T01,2023-09-25T00:44:21Z,2023-09-25T04:05:23Z,-65.23198521,45.03719583,-64.68105934,45.21668142,47.971931813999994,Actual,10,SB,47.971931813999994,2023-09-25T00:44:21Z,2023-09-25T04:05:23Z,201.03333333333333,7.730870497208237,2023,2023-09-24
FM,T02,2023-09-25T04:34:56Z,2023-09-25T06:57:49Z,-64.76880292,45.26975333,-65.21285355,45.11707576,38.980823189999995,Actual,10,SB,38.980823189999995,2023-09-25T04:34:56Z,2023-09-25T06:57:49Z,142.88333333333333,8.838502665303814,2023,2023-09-25
LM,T01,2023-09-24T23:31:26Z,2023-09-25T02:34:36Z,-65.23525288,45.05442873,-64.70460644,45.23024085,46.413456282,Actual,10,SB,46.413456282,2023-09-24T23:31:26Z,2023-09-25T02:34:36Z,183.16666666666666,8.209311452156767,2023,2023-09-24
LM,T02,2023-09-25T02:59:12Z,2023-09-25T05:20:25Z,-64.7828195,45.28479101,-65.23125339,45.12941205,39.42937850999999,Actual,10,SB,39.42937850999999,2023-09-25T02:59:12Z,2023-09-25T05:20:25Z,141.21666666666667,9.045722072805193,2023,2023-09-24
MS,T01,2023-09-24T23:45:12Z,2023-09-25T02:48:54Z,-65.22454949,45.07649008,-64.72757926,45.24170213,45.26235742,Actual,10,SB,45.26235742,2023-09-24T23:45:12Z,2023-09-25T02:48:54Z,183.7,7.9824696831149335,2023,2023-09-24
MS,T02,2023-09-25T03:18:21Z,2023-09-25T05:38:13Z,-64.80625352,45.29729628,-65.22246493,45.15182093,37.485108999999994,Actual,10,SB,37.485108999999994,2023-09-25T03:18:21Z,2023-09-25T05:38:13Z,139.86666666666665,8.682680443107722,2023,2023-09-24
NA,NA,NA,NA,NA,NA,NA,NA,NA,Actual,10,SB,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,Actual,10,SB,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,Actual,10,SB,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,Actual,10,SB,NA,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-65.23333333,45.03636667,-64.68106667,45.21621667,NA,Plan,10,SB,47.77303993942598,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-65.23333333,45.05498095,-64.70162857,45.22985238,NA,Plan,10,SB,46.06412547753003,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-65.23333333,45.07359524,-64.72219048,45.2434881,NA,Plan,10,SB,44.35677780510643,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.23333333,45.09220952,-64.74275238,45.25712381,NA,Plan,10,SB,42.651083040111104,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-65.23333333,45.11082381,-64.76331429,45.27075952,NA,Plan,10,SB,40.94713786452457,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-65.23333333,45.1294381,-64.78387619,45.28439524,NA,Plan,10,SB,39.24506014072086,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-65.23333333,45.14805238,-64.8044381,45.29803095,NA,Plan,10,SB,37.54498413916434,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.23333333,45.16666667,-64.825,45.31166667,NA,Plan,10,SB,35.84707290841503,NA,NA,NA,NA,NA,NA
