Target Strength,Area (km2),Mean Sa,Density (kg/m2),Biomass (tons),Standard Error (tons),Standard Error (%),Layer,Turnover
-35.5,664,-49.2604347839456,0.0449335987677976,27933.4514914019,12988.2694100807,46.4971878397433,Main Box,20757
-35.5,81,-52.2454940833706,0.0197704822218729,1713.70321125208,1114.23890676631,65.0193627140501,Northern Box,20757
-35.5,127,-46.0424176498208,0.0944832435776369,11208.8731928538,3387.21109893048,30.2190152449044,Eastern Box,20757
