id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,BP_T01,Transect,3017,46.469764,7772,16251,28540.33284,64765.11517,20230913, 21:15:17.4760,20230913, 23:36:39.4760,43.56352049,-66.48014594,43.23821416,-66.47935756,13.1.120.0,20230927, 11:03:02.9940,BP_Sep13_2023,2901221.927,-47.40559308,38,
2,2,BP_T02,Transect,3017,33.926023,18762,27126,76492.66368,112837.5663,20230914, 00:18:30.4760,20230914, 02:37:54.4770,43.23817691,-66.34589178,43.56495535,-66.34291423,13.1.120.0,20230927, 11:03:02.9940,BP_Sep13_2023,2148728.992,-56.32964329,38,
3,3,BP_T03,Transect,3017,35.560421,29419,36341,125797.8225,155033.2043,20230914, 03:16:07.4760,20230914, 05:11:29.4760,43.50542519,-66.21576667,43.24282138,-66.21776354,13.1.120.0,20230927, 11:03:02.9940,BP_Sep13_2023,1817262.665,-52.96812321,38,
4,1,C1_T01,Transect,3018,42.495393,313,8897,610.540274,40160.96376,20230913, 20:23:38.6090,20230913, 22:46:42.6090,43.56908335,-66.45145466,43.23929311,-66.44835709,13.1.120.0,20230927, 11:03:12.7540,C1_Sep13_2023,2924207.616,-58.3220915,38,
5,2,C1_T02,Transect,3018,35.017728,11403,19627,51962.74406,90208.36959,20230913, 23:28:28.6100,20230914, 01:45:32.6090,43.23536819,-66.31443848,43.56437514,-66.31401167,13.1.120.0,20230927, 11:03:12.7540,C1_Sep13_2023,2339339.007,-56.99178197,38,
6,3,C1_T03,Transect,3018,30.735767,21754,28212,103021.3836,132774.5103,20230914, 02:20:59.6100,20230914, 04:08:37.6100,43.50030534,-66.19125136,43.24984793,-66.18751646,13.1.120.0,20230927, 11:03:12.7540,C1_Sep13_2023,1553777.23,-60.11549293,38,
7,1,FM_T01,Transect,3019,183.05886,310,8985,970.095907,39180.90072,20230913, 21:23:15.1620,20230913, 23:47:50.1630,43.56551561,-66.40422555,43.23372845,-66.40390941,13.1.120.0,20230927, 11:03:22.4300,FM_Sep13_2023,11550347.57,-49.691623,38,
8,2,FM_T02,Transect,3019,40.215722,11504,19994,50122.33617,88107.93934,20230914, 00:29:49.1740,20230914, 02:51:19.1620,43.23490371,-66.27178752,43.56796041,-66.2697168,13.1.120.0,20230927, 11:03:22.4300,FM_Sep13_2023,2796280.318,-59.54005599,38,
9,3,FM_T03,Transect,3019,26.703467,22147,28523,100561.4975,129754.8539,20230914, 03:27:12.1630,20230914, 05:13:28.1620,43.5005376,-66.15082514,43.24597803,-66.15102163,13.1.120.0,20230927, 11:03:22.4300,FM_Sep13_2023,1354721.813,-58.08238046,38,
10,1,LB_T01,Transect,3020,35.892619,594,10601,2686.027908,40947.36653,20230913, 20:18:48.6960,20230913, 23:05:35.6970,43.56585096,-66.38947494,43.23642594,-66.38914245,13.1.120.0,20230927, 11:03:31.8210,LB_Sep13_2023,2427288.37,-30.68461124,38,
11,2,LB_T02,Transect,3020,40.644765,13655,21745,52689.80561,90201.5501,20230913, 23:56:29.6970,20230914, 02:11:19.6960,43.2364593,-66.25541833,43.56595748,-66.25503423,13.1.120.0,20230927, 11:03:31.8210,LB_Sep13_2023,2772718.161,-56.3366823,38,
12,3,LB_T03,Transect,3020,25.057901,24023,30308,102377.8769,131455.1804,20230914, 02:49:17.6960,20230914, 04:34:02.7080,43.50175847,-66.13820007,43.24737453,-66.13832469,13.1.120.0,20230927, 11:03:31.8210,LB_Sep13_2023,1192488.689,-51.94351688,38,
13,1,LJ_T01,Transect,3021,43.913469,41,8723,40268.51571,77446.2969,20230913, 20:22:52.3630,20230913, 22:47:34.3630,43.56653528,-66.46356667,43.23295906,-66.46341029,13.1.120.0,20230927, 11:03:40.4790,LJ_Sep13_2023,2939791.338,-54.76397233,38,
14,2,LJ_T02,Transect,3021,35.210844,11261,19713,88545.05828,125415.426,20230913, 23:29:52.3620,20230914, 01:50:44.3630,43.23334372,-66.32956377,43.56380299,-66.32946393,13.1.120.0,20230927, 11:03:40.4790,LJ_Sep13_2023,2336882.163,-49.97246283,38,
15,3,LJ_T03,Transect,3021,33.308652,22093,28529,138698.0516,167353.2835,20230914, 02:30:24.3740,20230914, 04:17:40.3620,43.50317478,-66.2033,43.24645356,-66.20391595,13.1.120.0,20230927, 11:03:40.4790,LJ_Sep13_2023,1717216.654,-55.66771853,38,
16,1,LM_T01,Transect,3022,41.361155,70,8829,263.410612,38097.101,20230913, 20:11:22.8690,20230913, 22:37:56.5690,43.56657412,-66.37302208,43.23346114,-66.3751651,13.1.120.0,20230927, 11:03:49.1230,LM_Sep13_2023,2452673.278,-20.46362276,38,
17,2,LM_T02,Transect,3022,41.294791,11260,20037,49102.01429,87325.25901,20230913, 23:18:27.5700,20230914, 01:44:44.5690,43.22938378,-66.24119347,43.5670342,-66.23891099,13.1.120.0,20230927, 11:03:49.1230,LM_Sep13_2023,2662910.002,-24.67405344,38,
18,3,LM_T03,Transect,3022,39.970808,21959,28654,98997.84352,128548.0944,20230914, 02:16:46.5680,20230914, 04:08:21.5680,43.50512011,-66.12644465,43.24641743,-66.12457819,13.1.120.0,20230927, 11:03:49.1230,LM_Sep13_2023,1509391.976,-18.1860538,38,
19,1,MS_T01,Transect,3023,46.802389,767,10506,1938.692076,41031.48556,20230913, 20:23:30.4160,20230913, 23:05:49.4290,43.56062382,-66.49327333,43.23269924,-66.49329601,13.1.120.0,20230927, 11:03:58.4000,MS_Sep13_2023,3294120.054,-31.36995977,38,
20,2,MS_T02,Transect,3023,32.253097,13387,21340,52220.55475,90564.5359,20230913, 23:53:50.4210,20230914, 02:06:23.4290,43.23365319,-66.35809405,43.56692715,-66.35919694,13.1.120.0,20230927, 11:03:58.4000,MS_Sep13_2023,2214064.7,-52.0689981,38,
21,3,MS_T03,Transect,3023,36.421322,24182,30402,103968.7397,133724.8324,20230914, 02:53:45.4170,20230914, 04:37:25.4170,43.50098658,-66.22875954,43.2445598,-66.22989897,13.1.120.0,20230927, 11:03:58.4000,MS_Sep13_2023,1939457.731,-47.36158429,38,
22,1,SL_T01,Transect,3024,45.268939,129,8948,530.09479,40213.78044,20230913, 21:20:01.4380,20230913, 23:47:00.4400,43.56395015,-66.41927408,43.23721932,-66.41804656,13.1.120.0,20230927, 11:04:06.4370,SL_Sep13_2023,2985848.724,-23.07502598,38,
23,2,SL_T02,Transect,3024,38.36749,11495,19816,51476.09436,90083.76928,20230914, 00:29:27.4370,20230914, 02:48:08.4380,43.23643134,-66.28434737,43.56620494,-66.28496378,13.1.120.0,20230927, 11:04:06.4370,SL_Sep13_2023,2689281.065,-58.75118879,38,
24,4,SL_T03,Transect,3024,29.791927,21914,28318,102730.3843,132786.1209,20230914, 03:23:06.4380,20230914, 05:09:50.4370,43.50090799,-66.16354862,43.2470457,-66.1645345,13.1.120.0,20230927, 11:04:06.4370,SL_Sep13_2023,1507253.122,-28.36136387,38,
