Target Strength,Area (km2),Mean Sa,Density (kg/m2),Biomass (tons),Standard Error (tons),Standard Error (%),Layer,Turnover
-35.5,661,-58.85379527,0.004688535,3053.668807,448.8293123,14.69803507,Main Box,2916
NA,77,NA,NA,NA,NA,NA,Northern Box,2916
NA,115,NA,NA,NA,NA,NA,Eastern Box,2916
