Vessel,Difference
BP,-1.9775544507820655
C1,0.7752901104222474
FM,-0.4123645855480902
LB,0.7086211779682401
LJ,-0.07844671492264865
LM,0.41335229827470243
MS,-0.8666318036860048
SL,0.33734491595610905
NA,0
