Vessel,Transect No.,Target Strength (db/kg),Mean Sa (/m2),Biomass Density (kg/m2),Distance
BP,T01,-35.5,-52.86748169,0.018333772,39.92270114
BP,T02,-35.5,-51.18389333,0.027015354,36.06886428
C1,T01,-35.5,-49.23981745,0.042268638,46.03030764
C1,T02,-35.5,-50.6306998,0.030685275,40.30792618
LM,T01,-35.5,-54.75796612,0.011863242,47.32239676
LM,T02,-35.5,-48.08989933,0.055082046,41.92756786
MS,T01,-35.5,-53.83791446,0.014662518,42.88745966
MS,T02,-35.5,-48.11399853,0.05477724,41.33134081
