Vessel,Transect No.,Target Strength (db/kg),Mean Sa (/m2),Biomass Density (kg/m2),Distance
BP,T01,-35.5,-52.53609748,0.0197874692057442,40.668684947
BP,T02,-35.5,-57.10942839,0.00690330657847529,14.39513018
C1,T01,-35.5,-55.74175374,0.00945855135109739,40.911275939
C1,T02,-35.5,-60.19050423,0.00339585843282088,14.10644999
FM,T01,-35.5,-55.99440278,0.00892400329570054,42.407821548
FM,T02,-35.5,-54.55438009,0.0124326008556803,16.21447943
