Target Strength,Area (km2),Mean Sa,Density (kg/m2),Biomass (tons),Standard Error (tons),Standard Error (%),Layer,Turnover
-35.5,538,-54.42564626,0.012521787,6884.966376,2213.764341,32.15359698,Main Box,3123
-35.5,82,-59.01381684,0.004448117,366.5553007,83.62180438,22.8128755,Northern Box,3123
