id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,FM_T01,Transect,495,33.149489,789,9321,5957.594904,44197.59868,20251014, 21:10:27.8010,20251014, 23:32:39.8010,43.56730376,-66.38032667,43.23400523,-66.38058987,14.0.230.0,20251021, 10:16:05.3170,FM_Oct14_2025,2152946.746,-57.00204411,38,
2,2,FM_T02,Transect,495,37.733458,11520,19888,55939.81806,94076.32934,20251015, 00:09:18.8010,20251015, 02:28:46.8010,43.23465592,-66.24141409,43.56452332,-66.23556759,14.0.230.0,20251021, 10:16:05.3170,FM_Oct14_2025,2453651.586,-53.19629815,38,
3,3,FM_T03,Transect,495,31.385805,21736,28498,102925.1894,132061.3967,20251015, 02:59:34.8010,20251015, 04:52:16.8120,43.50151679,-66.18367625,43.25056763,-66.18325465,14.0.230.0,20251021, 10:16:05.3170,FM_Oct14_2025,1547754.272,-53.31073539,38,
4,4,FM_T04,Transect,495,27.276975,29684,36103,137040.069,165551.257,20251015, 05:12:02.8020,20251015, 06:59:01.8010,43.25023166,-66.12595093,43.49792036,-66.12689018,14.0.230.0,20251021, 10:16:05.3170,FM_Oct14_2025,1248240.252,-53.44466187,38,
5,1,LB_T01,Transect,496,38.805404,245,9247,622.170083,39494.20817,20251014, 19:13:46.6320,20251014, 21:43:51.6320,43.56834833,-66.40684,43.23261146,-66.40827761,14.0.230.0,20251021, 10:16:14.1940,LB_Oct14_2025,2602745.633,-57.62279534,38,
6,2,LB_T02,Transect,496,40.744698,11620,20732,50977.51731,89616.00657,20251014, 22:23:24.6310,20251015, 00:55:16.6320,43.23112388,-66.26971631,43.56658196,-66.2680822,14.0.230.0,20251021, 10:16:14.1940,LB_Oct14_2025,2799311.386,-54.57561496,38,
7,3,LB_T03,Transect,496,32.034484,22875,29849,99295.94271,128823.5094,20251015, 01:30:59.6320,20251015, 03:27:14.6320,43.5020055,-66.19535906,43.24714924,-66.19498315,14.0.230.0,20251021, 10:16:14.1940,LB_Oct14_2025,1615095.607,-48.86205028,38,
8,4,LB_T04,Transect,496,26.565211,31172,37376,133652.0271,162597.5842,20251015, 03:49:17.6320,20251015, 05:32:41.6310,43.24806046,-66.1377071,43.50154333,-66.13681,14.0.230.0,20251021, 10:16:14.1940,LB_Oct14_2025,1224638.705,-42.90055018,38,
9,2,LJ_T01,Transect,497,39.6897,2,8508,9.695269,37016.70506,20251014, 19:46:58.8270,20251014, 22:08:44.8270,43.56598219,-66.43642969,43.23361788,-66.4376501,14.0.230.0,20251021, 10:16:21.7540,LJ_Oct14_2025,2562006.049,-55.14634904,38,
10,3,LJ_T02,Transect,497,35.954073,10762,19215,48733.96122,86280.37177,20251014, 22:46:18.8260,20251015, 01:07:11.8270,43.22922359,-66.29656588,43.56642797,-66.29572925,14.0.230.0,20251021, 10:16:21.7540,LJ_Oct14_2025,2349152.002,-55.41938396,38,
11,4,LJ_T03,Transect,497,35.457289,21360,27999,96697.16037,124912.5794,20251015, 01:42:56.8270,20251015, 03:33:35.8260,43.50148335,-66.2066192,43.24862246,-66.20679472,14.0.230.0,20251021, 10:16:21.7540,LJ_Oct14_2025,1756983.977,-54.01912167,38,
12,5,LJ_T04,Transect,497,27.184363,29211,35812,129684.3137,157957.536,20251015, 03:53:47.8260,20251015, 05:43:48.8260,43.24754306,-66.15043564,43.50143866,-66.14833694,14.0.230.0,20251021, 10:16:21.7540,LJ_Oct14_2025,1281892.743,-56.77151588,38,
13,1,TM_T01,Transect,498,43.611066,2518,10356,11816.91616,48822.54319,20251014, 19:46:31.0080,20251014, 21:57:09.0080,43.56485404,-66.46402858,43.23271731,-66.46350231,14.0.230.0,20251021, 10:16:30.9100,TM_Oct14_2025,2868551.283,-55.19952566,38,
14,2,TM_T02,Transect,498,33.865191,12649,21736,60199.33933,97760.63813,20251014, 22:35:22.0090,20251015, 01:06:49.0090,43.23208752,-66.32541854,43.56895469,-66.32310011,14.0.230.0,20251021, 10:16:30.9100,TM_Oct14_2025,2273384.72,-55.89172895,38,
15,3,TM_T03,Transect,498,34.861853,24226,30822,109382.2493,137541.7718,20251015, 01:48:19.0090,20251015, 03:38:15.0090,43.50296075,-66.21860181,43.25045149,-66.21895727,14.0.230.0,20251021, 10:16:30.9100,TM_Oct14_2025,1753922.487,-56.90274581,38,
16,4,TM_T04,Transect,498,27.975797,32097,38037,142363.0868,170197.9059,20251015, 03:59:30.0090,20251015, 05:38:30.0200,43.25021101,-66.16074546,43.50010252,-66.16084009,14.0.230.0,20251021, 10:16:30.9100,TM_Oct14_2025,1366214.69,-55.92406846,38,
