id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,BP_T01,Transect,3069,39.641068,1402,10172,1938.232298,38738.12962,20230927, 20:51:47.6230,20230927, 23:17:57.6120,43.56422491,-66.43404167,43.23356206,-66.43399934,13.1.120.0,20231017, 09:13:26.1580,BP_Sep27_2023,2608790.572,-54.42070491,38,
2,2,BP_T02,Transect,3069,35.428632,12390,21205,50043.82971,86809.93039,20230927, 23:54:55.6120,20230928, 02:21:50.6120,43.23546755,-66.29956049,43.56608982,-66.29947437,13.1.120.0,20231017, 09:13:26.1580,BP_Sep27_2023,2350157.533,-53.98152821,38,
3,1,C1_T01,Transect,3070,47.772899,417,9123,1311.093818,41606.54188,20230927, 20:00:10.9170,20230927, 22:25:16.9190,43.56570308,-66.49353876,43.23456149,-66.4921515,13.1.120.0,20231017, 09:13:40.5170,C1_Sep27_2023,3440271.253,-47.77231933,38,
4,2,C1_T02,Transect,3070,32.224009,11129,20026,53107.47467,92436.37992,20230927, 22:58:42.9300,20230928, 01:26:59.9190,43.23449933,-66.3561,43.56985424,-66.35773333,13.1.120.0,20231017, 09:13:40.5170,C1_Sep27_2023,2271469.621,-50.83854792,38,
5,1,FM_T01,Transect,3071,45.655776,1950,10913,3999.869272,42488.07335,20230927, 20:54:58.5990,20230927, 23:24:21.5990,43.56517789,-66.47382267,43.23249864,-66.47373478,13.1.120.0,20231017, 09:13:56.4400,FM_Sep27_2023,3114119.672,-52.19442029,38,
6,2,FM_T02,Transect,3071,35.26502,13081,21815,53934.0164,91768.49871,20230928, 00:00:29.5990,20230928, 02:26:03.6100,43.23611718,-66.33763119,43.56763273,-66.337445,13.1.120.0,20231017, 09:13:56.4400,FM_Sep27_2023,2406054.272,-52.35861396,38,
7,1,LB_T01,Transect,3072,43.578334,878,10413,1807.404229,39954.74332,20230927, 19:49:59.8960,20230927, 22:28:54.8960,43.56513978,-66.45374097,43.2343936,-66.45442711,13.1.120.0,20231017, 09:14:11.6910,LB_Sep27_2023,2976454.176,-54.69211187,38,
8,2,LB_T02,Transect,3072,34.266516,12927,22117,51357.44807,89323.69053,20230927, 23:10:48.8960,20230928, 01:43:58.8960,43.23367341,-66.31772398,43.5667622,-66.31806664,13.1.120.0,20231017, 09:14:11.6910,LB_Sep27_2023,2356603.015,-54.07437833,38,
9,1,LJ_T01,Transect,3073,35.883131,38,9032,36708.28214,73829.33088,20230927, 19:53:23.7540,20230927, 22:23:17.7530,43.5666189,-66.39634191,43.23310008,-66.39583961,13.1.120.0,20231017, 09:14:25.9430,LJ_Sep27_2023,2390928.069,-54.00536143,38,
10,2,LJ_T02,Transect,3073,41.438518,11389,20412,85039.40004,122367.7303,20230927, 23:02:34.7530,20230928, 01:32:57.7540,43.2332529,-66.25942027,43.56851096,-66.25939018,13.1.120.0,20231017, 09:14:25.9430,LJ_Sep27_2023,2823551.59,-55.59662518,38,
11,1,LM_T01,Transect,3074,33.033532,73,8845,175.824521,37841.03654,20230927, 19:44:00.8490,20230927, 22:10:12.8490,43.56512083,-66.37726417,43.23318598,-66.3765361,13.1.120.0,20231017, 09:14:40.0870,LM_Sep27_2023,2224948.198,-52.58337609,38,
12,2,LM_T02,Transect,3074,38.087188,11073,19910,49005.41125,86784.66662,20230927, 22:47:20.8490,20230928, 01:14:37.8490,43.23229776,-66.2403227,43.5668567,-66.23929167,13.1.120.0,20231017, 09:14:40.0870,LM_Sep27_2023,2543400.777,-55.67338979,38,
13,1,MS_T01,Transect,3075,38.844946,764,9907,2063.509901,40933.3954,20230927, 20:04:26.0520,20230927, 22:36:49.0630,43.55311669,-66.41508082,43.23533281,-66.41536026,13.1.120.0,20231017, 09:14:51.5770,MS_Sep27_2023,2697693.906,-53.37531816,38,
14,2,MS_T02,Transect,3075,38.917968,12452,21332,52419.23697,91029.01148,20230927, 23:19:14.0530,20230928, 01:47:14.0520,43.23384169,-66.27758286,43.56449286,-66.27895736,13.1.120.0,20231017, 09:14:51.5770,MS_Sep27_2023,2722346.415,-54.73349136,38,
15,1,SL_T01,Transect,3076,27.120181,70,6841,299.646611,30400.25492,20230927, 20:52:33.8420,20230927, 22:45:24.8410,43.50144161,-66.12608043,43.24805067,-66.12500167,13.1.120.0,20231017, 09:15:03.9510,SL_Sep27_2023,1389404.252,-54.91224731,38,
16,2,SL_T02,Transect,3076,28.974592,7457,14271,33877.72127,63919.54514,20230927, 22:55:40.8410,20230928, 00:49:14.8420,43.24713983,-66.16646898,43.50170226,-66.16739389,13.1.120.0,20231017, 09:15:03.9510,SL_Sep27_2023,1547096.023,-40.18956907,38,
17,3,SL_T03,Transect,3076,35.606818,14986,21784,67346.52738,97881.92497,20230928, 01:01:09.8420,20230928, 02:54:27.8420,43.50187273,-66.20869098,43.24661096,-66.20957744,13.1.120.0,20231017, 09:15:03.9510,SL_Sep27_2023,1971970.806,-56.65527743,38,
18,1,TM_T01,Transect,3077,26.701964,6874,14838,30474.92948,59393.21144,20230927, 19:43:20.5840,20230927, 21:56:04.5840,43.50562812,-66.14634144,43.24592335,-66.1469169,13.1.120.0,20231017, 09:15:19.7780,TM_Sep27_2023,1331711.241,-53.19469291,38,
19,2,TM_T02,Transect,3077,31.156571,15474,22501,62850.30627,91167.57221,20230927, 22:06:40.5840,20230928, 00:03:47.5850,43.24759725,-66.18739681,43.50218278,-66.18789167,13.1.120.0,20231017, 09:15:19.7780,TM_Sep27_2023,1570343.386,-36.2961488,38,
20,3,TM_T03,Transect,3077,36.593776,23341,30064,94816.8363,123423.7694,20230928, 00:17:47.5840,20230928, 02:09:50.5840,43.50318513,-66.22924882,43.24597855,-66.23082417,13.1.120.0,20231017, 09:15:19.7780,TM_Sep27_2023,1875586.588,-60.30775998,38,
