Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
C1,T01,2023-06-06T23:54:06Z,2023-06-07T02:40:31Z,-65.2291892,45.08504472,-64.72942821,45.25198041,44.683329088,Actual,2,SB,44.683329088,2023-06-06T23:54:06Z,2023-06-07T02:40:31Z,9985,8.698772400041854,2023,2023-06-06
C1,T02,2023-06-07T03:25:56Z,2023-06-07T05:58:30Z,-64.81348995,45.3026145,-65.23141429,45.15581431,37.876105689999996,Actual,2,SB,37.876105689999996,2023-06-07T03:25:56Z,2023-06-07T05:58:30Z,9154,8.042941805161634,2023,2023-06-06
FM,T01,2023-06-08T01:55:37Z,2023-06-08T04:37:36Z,-65.23024153,45.09682453,-64.74604641,45.25982404,42.348607869,Actual,2,SB,42.348607869,2023-06-08T01:55:37Z,2023-06-08T04:37:36Z,9719,8.469895865837737,2023,2023-06-07
FM,T02,2023-06-08T05:23:40Z,2023-06-08T07:46:24Z,-64.82658044,45.31112006,-65.23406424,45.16802081,36.565896509999995,Actual,2,SB,36.565896509999995,2023-06-08T05:23:40Z,2023-06-08T07:46:24Z,8564,8.299655800093225,2023,2023-06-08
LJ,T01,2023-06-07T01:04:56Z,2023-06-07T04:08:00Z,-65.23285154,45.03664938,-64.68050752,45.21659248,48.075598169,Actual,2,SB,48.075598169,2023-06-07T01:04:56Z,2023-06-07T04:08:00Z,10984,8.507945260818369,2023,2023-06-06
LJ,T02,2023-06-07T04:46:58Z,2023-06-07T07:35:57Z,-64.75491114,45.26931667,-65.23242677,45.10770664,41.86906904999999,Actual,2,SB,41.86906904999999,2023-06-07T04:46:58Z,2023-06-07T07:35:57Z,10139,8.027100422344608,2023,2023-06-07
LM,T01,2023-06-07T00:45:51Z,2023-06-07T03:45:09Z,-65.23929496,45.04486566,-64.69167721,45.22693113,47.944033953,Actual,2,SB,47.944033953,2023-06-07T00:45:51Z,2023-06-07T03:45:09Z,10758,8.66290490418289,2023,2023-06-06
LM,T02,2023-06-07T04:31:19Z,2023-06-07T07:14:04Z,-64.77325839,45.27659257,-65.23206016,45.11977261,40.42546851000001,Actual,2,SB,40.42546851000001,2023-06-07T04:31:19Z,2023-06-07T07:14:04Z,9765,8.047172832409464,2023,2023-06-07
MS,T01,2023-06-07T01:01:55Z,2023-06-07T03:46:49Z,-65.2189983,45.07697076,-64.71878136,45.24324532,44.686906074999996,Actual,2,SB,44.686906074999996,2023-06-07T01:01:55Z,2023-06-07T03:46:49Z,9894,8.779482060322216,2023,2023-06-06
MS,T02,2023-06-07T04:43:55Z,2023-06-07T07:26:02Z,-64.79998769,45.29373891,-65.22520908,45.14523998,38.95302268,Actual,2,SB,38.95302268,2023-06-07T04:43:55Z,2023-06-07T07:26:02Z,9727,7.784357315337842,2023,2023-06-07
SL,T01,2023-06-07T01:55:35Z,2023-06-07T04:51:19Z,-65.23213618,45.06049877,-64.70624559,45.23405476,46.822311150000004,Actual,2,SB,46.822311150000004,2023-06-07T01:55:35Z,2023-06-07T04:51:19Z,10544,8.631931079838392,2023,2023-06-06
SL,T02,2023-06-07T05:41:00Z,2023-06-07T08:10:32Z,-64.78942503,45.28442722,-65.23085522,45.1320878,39.66890502,Actual,2,SB,39.66890502,2023-06-07T05:41:00Z,2023-06-07T08:10:32Z,8972,8.594516755915826,2023,2023-06-07
BP,T01,2023-06-07T01:49:38Z,2023-06-07T02:22:45Z,-65.05284659,45.24321433,-64.95547664,45.27056334,8.273131390000001,Actual,2,SB,8.273131390000001,2023-06-07T01:49:38Z,2023-06-07T02:22:45Z,1987,8.09342915004409,2023,2023-06-06
BP,T02,2023-06-07T03:15:16Z,2023-06-07T04:30:39Z,-64.84211863,45.31754931,-65.04955717,45.25568119,17.709203800000004,Actual,2,SB,17.709203800000004,2023-06-07T03:15:16Z,2023-06-07T04:30:39Z,4523,7.6108464989148805,2023,2023-06-06
BP,T03,2023-06-07T04:37:25Z,2023-06-07T05:41:24Z,-65.04763966,45.272809,-64.85676206,45.3290694,16.24299155,Actual,2,SB,16.24299155,2023-06-07T04:37:25Z,2023-06-07T05:41:24Z,3839,8.224479472402187,2023,2023-06-07
BP,T04,2023-06-07T05:49:41Z,2023-06-07T06:46:00Z,-64.87640569,45.33661984,-65.04158248,45.29070876,13.955423469999994,Actual,2,SB,13.955423469999994,2023-06-07T05:49:41Z,2023-06-07T06:46:00Z,3379,8.028147486808166,2023,2023-06-07
TM,T01,2023-06-07T01:02:42Z,2023-06-07T01:49:49Z,-64.69145162,45.22445299,-64.54998941,45.26514696,12.051609315000002,Actual,2,SB,12.051609315000002,2023-06-07T01:02:42Z,2023-06-07T01:49:49Z,2827,8.286664397194766,2023,2023-06-06
TM,T02,2023-06-07T01:57:53Z,2023-06-07T02:57:08Z,-64.54875256,45.28633333,-64.70869247,45.24050323,13.60422709,Actual,2,SB,13.60422709,2023-06-07T01:57:53Z,2023-06-07T02:57:08Z,3555,7.438661262060647,2023,2023-06-06
