Target Strength,Area (km2),Mean Sa,Density (kg/m2),Biomass (tons),Standard Error (tons),Standard Error (%),Layer,Turnover
-35.5,664,-45.049622142544,0.119722671239664,73655.6158537411,43799.8054914064,59.465670042567,Main Box,108783
-35.5,87,-47.1089821636536,0.063772314347838,6006.49384327477,2178.92632634941,36.2761768046939,Northern Box,108783
-35.5,127,-41.2098287494338,0.299357217537367,34105.2192669471,21442.6962870767,62.8721842227175,Eastern Box,108783
