Target Strength,Area (km2),Mean Sa,Density (kg/m2),Biomass (tons),Standard Error (tons),Standard Error (%),Layer,Turnover
-35.5,631.58,-45.45933277,0.114525026,63752.18769,66442.14042,104.2193889,Main Box,89523
-35.5,88.27,-40.71473181,0.288750105,26566.84279,7941.383024,29.89208423,Northern Box,89523
-35.5,120.71,-50.89463058,0.035251423,3485.621231,3858.291991,110.6916597,Eastern Box,89523
