Target Strength,Area (km2),Mean Sa,Density (kg/m2),Biomass (tons),Standard Error (tons),Standard Error (%),Layer,Turnover
-35.5,661,-51.287297262909,0.0282010701118761,17436.9986205997,7661.36280456998,43.9373941081753,Main Box,15158
-35.5,66,-42.9903561245341,0.166216668175333,11762.7352730318,10260.206368558,87.226364705166,Northern Box,15158
-35.5,123,-49.3407109564576,0.0382839961916156,5079.65264810102,1847.82138035177,36.3769239426747,Eastern Box,15158
