Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
BP,T01,2023-06-19T01:19:45Z,2023-06-19T04:06:07Z,-65.23560707,45.05399894,-64.7089232,45.22838667,45.78142669299999,Actual,3,SB,45.78142669299999,2023-06-19T01:19:45Z,2023-06-19T04:06:07Z,9982,8.915224249942007,2023,2023-06-18
BP,T02,2023-06-19T04:34:07Z,2023-06-19T07:11:38Z,-64.76449524,45.27047103,-65.22667824,45.11206201,40.40009808000001,Actual,3,SB,40.40009808000001,2023-06-19T04:34:07Z,2023-06-19T07:11:38Z,9451,8.309314004002456,2023,2023-06-19
LB,T01,2023-06-19T00:20:31Z,2023-06-19T02:57:02Z,-65.23218333,45.0924,-64.74189725,45.25779115,43.10636788000001,Actual,3,SB,43.10636788000001,2023-06-19T00:20:31Z,2023-06-19T02:57:02Z,9391,8.9225729038291135,2023,2023-06-18
LB,T02,2023-06-19T03:41:11Z,2023-06-19T06:09:44Z,-64.80560262,45.29772644,-65.23402945,45.14790996,37.888318330000004,Actual,3,SB,37.888318330000004,2023-06-19T03:41:11Z,2023-06-19T06:09:44Z,8913,8.263079625556738,2023,2023-06-18
LJ,T01,2023-06-19T00:25:21Z,2023-06-19T03:13:50Z,-65.23700973,45.03443009,-64.69886248,45.21048473,46.855664808,Actual,3,SB,46.855664808,2023-06-19T00:25:21Z,2023-06-19T03:13:50Z,10109,9.009784892707758,2023,2023-06-18
SL,T01,2023-06-19T01:24:22Z,2023-06-19T03:42:03Z,-65.22873591,45.16787572,-64.82994027,45.30977973,36.57307998300001,Actual,3,SB,36.57307998300001,2023-06-19T01:24:22Z,2023-06-19T03:42:03Z,8261,8.60576392617779,2023,2023-06-18
SL,T02,2023-06-19T03:47:35Z,2023-06-19T05:01:48Z,-64.83552536,45.31596413,-65.04836287,45.25081333,18.711303440000002,Actual,3,SB,18.711303440000002,2023-06-19T03:47:35Z,2023-06-19T05:01:48Z,4453,8.167927257760972,2023,2023-06-18
SL,T03,2023-06-19T05:06:50Z,2023-06-19T06:05:40Z,-65.04785104,45.26351937,-64.85042071,45.3245012,17.215286909999996,Actual,3,SB,17.215286909999996,2023-06-19T05:06:50Z,2023-06-19T06:05:40Z,3530,9.479819633749118,2023,2023-06-19
SL,T04,2023-06-19T06:11:44Z,2023-06-19T07:15:08Z,-64.8644054,45.33297696,-65.04847889,45.27665305,16.182297099999996,Actual,3,SB,16.182297099999996,2023-06-19T06:11:44Z,2023-06-19T07:15:08Z,3804,8.269136802014721,2023,2023-06-19
LJ,T02,2023-06-19T03:24:37Z,2023-06-19T04:07:01Z,-64.69089524,45.22486071,-64.54935559,45.26411249,12.013924789999997,Actual,3,SB,12.013924789999997,2023-06-19T03:24:37Z,2023-06-19T04:07:01Z,2544,9.179696369415723,2023,2023-06-18
LJ,T03,2023-06-19T04:15:32Z,2023-06-19T05:12:23Z,-64.54507585,45.28679847,-64.71369767,45.23917855,14.398877970000001,Actual,3,SB,14.398877970000001,2023-06-19T04:15:32Z,2023-06-19T05:12:23Z,3411,8.205545280916095,2023,2023-06-19
LJ,T04,2023-06-19T05:22:22Z,2023-06-19T06:14:19Z,-64.73528777,45.25402645,-64.56658111,45.30228963,14.361664729999989,Actual,3,SB,14.361664729999989,2023-06-19T05:22:22Z,2023-06-19T06:14:19Z,3117,8.95629719883323,2023,2023-06-19
LJ,T05,2023-06-19T06:28:02Z,2023-06-19T07:24:14Z,-64.54927298,45.32881338,-64.75865725,45.26806261,17.84460819999999,Actual,3,SB,17.84460819999999,2023-06-19T06:28:02Z,2023-06-19T07:24:14Z,3372,10.2867921718529,2023,2023-06-19
LJ,NA,NA,NA,-65.23333333,45.03636667,-64.68106667,45.21621667,NA,Plan,3,SB,47.77303993942598,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-64.69133333,45.22458333,-64.55,45.26375,NA,Plan,3,SB,11.904658471060143,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-64.71327778,45.23927778,-64.55,45.28527778,NA,Plan,3,SB,13.780154115879439,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-64.73522222,45.25397222,-64.55,45.30680556,NA,Plan,3,SB,15.654979051649567,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-64.75716667,45.26866667,-64.55,45.32833333,NA,Plan,3,SB,17.52902561099528,NA,NA,NA,NA,NA,NA
SL,NA,NA,NA,-65.23333333,45.16666667,-64.825,45.31166667,NA,Plan,3,SB,35.84707290841503,NA,NA,NA,NA,NA,NA
SL,NA,NA,NA,-65.05,45.26305,-64.85,45.32445,NA,Plan,3,SB,17.088491673272745,NA,NA,NA,NA,NA,NA
SL,NA,NA,NA,-65.05,45.27611667,-64.86666667,45.33221667,NA,Plan,3,SB,15.653881253174083,NA,NA,NA,NA,NA,NA
SL,NA,NA,NA,-65.05,45.28916667,-64.88333333,45.34,NA,Plan,3,SB,14.22121072099839,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-65.23333333,45.05498095,-64.70162857,45.22985238,NA,Plan,3,SB,46.06412547753003,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.23333333,45.07359524,-64.72219048,45.2434881,NA,Plan,3,SB,44.35677780510643,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-65.23333333,45.09220952,-64.74275238,45.25712381,NA,Plan,3,SB,42.651083040111104,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-65.23333333,45.11082381,-64.76331429,45.27075952,NA,Plan,3,SB,40.94713786452457,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.23333333,45.1294381,-64.78387619,45.28439524,NA,Plan,3,SB,39.24506014072086,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-65.23333333,45.14805238,-64.8044381,45.29803095,NA,Plan,3,SB,37.54498413916434,NA,NA,NA,NA,NA,NA
