Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
C1,T01,2024-07-15T19:45:19Z,2024-07-15T22:58:51Z,-65.22295979,45.03983094,-64.68371229,45.21428734,48.099610119,Actual,6,SB,48.099610119,2024-07-15T19:45:19Z,2024-07-15T22:58:51Z,11612,8.051838282269802,2024,2024-07-15
C1,T02,2024-07-15T23:24:39Z,2024-07-16T02:00:25Z,-64.76651501,45.27014604,-65.23208752,45.11111246,41.81815028,Actual,6,SB,41.81815028,2024-07-15T23:24:39Z,2024-07-16T02:00:25Z,9346,8.697602529453798,2024,2024-07-15
LB,T01,2024-07-15T19:37:05Z,2024-07-15T22:45:32Z,-65.23246213,45.09227159,-64.74890833,45.26049833,42.937672597,Actual,6,SB,42.937672597,2024-07-15T19:37:05Z,2024-07-15T22:45:32Z,11307,7.381618952945298,2024,2024-07-15
LB,T02,2024-07-15T23:16:13Z,2024-07-16T01:33:55Z,-64.82582252,45.31170841,-65.239555,45.16444167,37.03014825,Actual,6,SB,37.03014825,2024-07-15T23:16:13Z,2024-07-16T01:33:55Z,8262,8.712258941452435,2024,2024-07-15
LJ,T01,2024-07-15T19:43:30Z,2024-07-15T22:54:03Z,-65.23729997,45.05299052,-64.70305425,45.22955126,46.533274903,Actual,6,SB,46.533274903,2024-07-15T19:43:30Z,2024-07-15T22:54:03Z,11433,7.911592852921151,2024,2024-07-15
LJ,T02,2024-07-15T23:20:14Z,2024-07-16T01:43:38Z,-64.78346206,45.28455307,-65.23346662,45.12937234,39.38694089,Actual,6,SB,39.38694089,2024-07-15T23:20:14Z,2024-07-16T01:43:38Z,8604,8.898409016691957,2024,2024-07-15
LM,T01,2024-07-15T19:30:27Z,2024-07-15T22:28:33Z,-65.23249955,45.07465579,-64.7248651,45.24273022,44.437669446,Actual,6,SB,44.437669446,2024-07-15T19:30:27Z,2024-07-15T22:28:33Z,10686,8.083447443001369,2024,2024-07-15
LM,T02,2024-07-15T22:54:52Z,2024-07-16T01:23:54Z,-64.80406815,45.29785911,-65.23245008,45.14922495,37.77424885,Actual,6,SB,37.77424885,2024-07-15T22:54:52Z,2024-07-16T01:23:54Z,8942,8.21148466613554,2024,2024-07-15
BP,T01,2024-07-15T19:34:52Z,2024-07-15T20:32:44Z,-65.05606675,45.28704562,-64.88905885,45.3367599,14.234527963,Actual,6,SB,14.234527963,2024-07-15T19:34:52Z,2024-07-15T20:32:44Z,3472,7.96936775218834,2024,2024-07-15
BP,T02,2024-07-15T20:41:07Z,2024-07-15T21:28:03Z,-64.87175514,45.3306952,-65.04639875,45.27688793,14.96731367,Actual,6,SB,14.96731367,2024-07-15T20:41:07Z,2024-07-15T21:28:03Z,2816,10.33169851004716,2024,2024-07-15
BP,T03,2024-07-15T21:32:56Z,2024-07-15T22:28:51Z,-65.0454786,45.26525935,-64.85902902,45.32187312,15.9422767,Actual,6,SB,15.9422767,2024-07-15T21:32:56Z,2024-07-15T22:28:51Z,3355,9.23673178555231,2024,2024-07-15
BP,T04,2024-07-15T22:37:29Z,2024-07-15T23:25:07Z,-64.85251935,45.31148667,-65.0478609,45.24950606,16.82521857,Actual,6,SB,16.82521857,2024-07-15T22:37:29Z,2024-07-15T23:25:07Z,2858,11.443503451752555,2024,2024-07-15
C1,NA,NA,NA,-65.23333333,45.03636667,-64.68106667,45.21621667,NA,Plan,6,SB,47.77303993942598,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-65.23333333,45.05498095,-64.70162857,45.22985238,NA,Plan,6,SB,46.06412547753003,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-65.23333333,45.07359524,-64.72219048,45.2434881,NA,Plan,6,SB,44.35677780510643,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-65.23333333,45.09220952,-64.74275238,45.25712381,NA,Plan,6,SB,42.651083040111104,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.23333333,45.11082381,-64.76331429,45.27075952,NA,Plan,6,SB,40.94713786452457,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-65.23333333,45.1294381,-64.78387619,45.28439524,NA,Plan,6,SB,39.24506014072086,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-65.23333333,45.14805238,-64.8044381,45.29803095,NA,Plan,6,SB,37.54498413916434,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-65.23333333,45.16666667,-64.825,45.31166667,NA,Plan,6,SB,35.84707290841503,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-65.05,45.25,-64.83333333,45.31666667,NA,Plan,6,SB,18.522072044965643,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-65.05,45.26305,-64.85,45.32445,NA,Plan,6,SB,17.088491673272745,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-65.05,45.27611667,-64.86666667,45.33221667,NA,Plan,6,SB,15.653881253174083,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-65.05,45.28916667,-64.88333333,45.34,NA,Plan,6,SB,14.22121072099839,NA,NA,NA,NA,NA,NA
