id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,BP_T01,Transect,264,34.538727,1133,11118,4859.531281,47205.43865,20250521, 18:42:46.3990,20250521, 21:29:19.4000,45.08874764,-65.24616422,45.24957588,-64.75995071,14.0.230.0,20250618, 15:40:11.1030,BP_May_18_2025,2477167.851,-47.97787288,38,
2,2,BP_T02,Transect,264,34.214457,17045,26892,73044.00468,113166.6067,20250521, 23:08:06.4000,20250522, 01:52:13.4120,45.26940034,-64.77111962,45.12664624,-65.23843887,14.0.230.0,20250618, 15:40:11.1030,BP_May_18_2025,2305351.668,-63.96906527,38,
3,4,BP_T03,Transect,264,45.614478,15044,17013,62429.44038,72885.7816,20250521, 22:34:45.4000,20250521, 23:07:34.4000,45.30783601,-64.64788327,45.26962668,-64.76913126,14.0.230.0,20250618, 15:40:11.1030,BP_May_18_2025,785150.0167,-59.45249326,38,
4,5,BP_T04,Transect,264,30.402887,11126,14436,47236.48227,59170.57727,20250521, 21:29:27.4000,20250521, 22:24:37.4000,45.24969829,-64.75959546,45.28950756,-64.61877392,14.0.230.0,20250618, 15:40:11.1030,BP_May_18_2025,601615.9742,-55.71300966,38,
5,1,C1_T01,Transect,265,37.253704,0,9402,0,41050.18552,20250521, 19:00:44.7100,20250521, 21:37:26.7120,45.11841167,-65.23621167,45.28003243,-64.78508424,14.0.230.0,20250618, 15:40:16.5350,C1_May_18_2025,2641066.753,-47.26340179,38,
6,2,C1_T02,Transect,265,29.974856,9718,17820,42705.16903,78783.11189,20250521, 21:42:42.7120,20250521, 23:57:44.7120,45.29018309,-64.79538691,45.15002975,-65.19436557,14.0.230.0,20250618, 15:40:16.5350,C1_May_18_2025,1820454.304,-49.34366847,38,
7,3,C1_T03,Transect,265,24.92325,18143,26442,80318.94758,115702.3872,20250522, 00:03:07.7130,20250522, 02:21:26.7100,45.16006843,-65.20455035,45.29628562,-64.81299679,14.0.230.0,20250618, 15:40:16.5350,C1_May_18_2025,1394129.505,-43.83794403,38,
8,1,LM_T01,Transect,266,28.851527,0,8774,0,37243.43716,20250521, 19:23:50.2510,20250521, 21:50:04.2490,45.16470667,-65.23691833,45.31218274,-64.82431098,14.0.230.0,20250618, 15:40:23.5400,LM_May_18_2025,1733778.596,-36.27720983,38,
9,2,LM_T02,Transect,266,28.529542,8997,13110,38241.65974,56948.8563,20250521, 21:53:47.2490,20250521, 23:02:20.2490,45.31651491,-64.83375961,45.24973537,-65.05124399,14.0.230.0,20250618, 15:40:23.5400,LM_May_18_2025,852838.7859,-33.64371486,38,
10,3,LM_T03,Transect,266,25.002791,13524,17343,58587.00158,76162.21235,20250521, 23:09:14.2490,20250522, 00:12:53.2490,45.26324131,-65.05009644,45.32564691,-64.84599476,14.0.230.0,20250618, 15:40:23.5400,LM_May_18_2025,690195.7345,-38.25871613,38,
11,4,LM_T04,Transect,266,22.082912,17731,21215,77905.7031,93951.88353,20250522, 00:19:21.2600,20250522, 01:17:25.2490,45.3323743,-64.86448386,45.27623012,-65.05140213,14.0.230.0,20250618, 15:40:23.5400,LM_May_18_2025,556144.6384,-45.4237702,38,
12,5,LM_T05,Transect,266,22.309101,21550,24801,95481.53165,110382.4475,20250522, 01:23:00.2500,20250522, 02:17:11.2490,45.28920484,-65.05243796,45.34026566,-64.87797792,14.0.230.0,20250618, 15:40:23.5400,LM_May_18_2025,507526.9757,-57.75618128,38,
