id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,FM_T01,Transect,376,45.244725,710,9400,2366.655977,41292.43717,20250804, 21:49:10.5300,20250805, 00:14:00.5310,43.57313847,-66.46545514,43.2349712,-66.46434091,14.0.230.0,20250830, 17:35:55.6210,FM_Aug_04_2025,3043202.918,-61.00065405,38,
2,2,FM_T02,Transect,376,34.908586,11454,19940,53027.56669,90766.03511,20250805, 00:48:14.5300,20250805, 03:09:40.5300,43.23548869,-66.32401116,43.56529033,-66.32058852,14.0.230.0,20250830, 17:35:55.6210,FM_Aug_04_2025,2271557.179,-56.15635971,38,
3,3,FM_T03,Transect,376,35.672611,21894,28376,102081.9174,131259.247,20250805, 03:42:14.5310,20250805, 05:30:16.5300,43.50281898,-66.21922432,43.25074815,-66.21859239,14.0.230.0,20250830, 17:35:55.6210,FM_Aug_04_2025,1802064.774,-55.75575998,38,
4,4,FM_T04,Transect,376,28.77743,29711,35955,136556.054,164942.0362,20250805, 05:52:31.5310,20250805, 07:36:35.5310,43.25044484,-66.15983325,43.49782301,-66.16389081,14.0.230.0,20250830, 17:35:55.6210,FM_Aug_04_2025,1371034.121,-62.55948625,38,
5,1,LB_T01,Transect,377,40.906606,991,9601,2463.650122,40604.60458,20250804, 20:32:49.5210,20250804, 22:56:19.5220,43.56681878,-66.43691534,43.23354419,-66.43694171,14.0.230.0,20250830, 17:36:03.8910,LB_Aug_04_2025,2704397.221,-60.17023437,38,
6,2,LB_T02,Transect,377,36.512576,12001,21302,52323.18569,90296.1846,20250804, 23:36:19.5330,20250805, 02:11:20.5220,43.23343512,-66.29645981,43.5650225,-66.29617716,14.0.230.0,20250830, 17:36:03.8910,LB_Aug_04_2025,2401699.428,-56.91484713,38,
7,3,LB_T03,Transect,377,36.248814,23398,30098,100750.8367,129867.0016,20250805, 02:46:16.5220,20250805, 04:37:56.5210,43.5015672,-66.20721205,43.24788893,-66.20674128,14.0.230.0,20250830, 17:36:03.8910,LB_Aug_04_2025,1842306.503,-57.47245093,38,
8,4,LB_T04,Transect,377,27.815861,31361,37435,134951.3411,164170.2923,20250805, 04:58:59.5220,20250805, 06:40:13.5330,43.24966085,-66.14796312,43.50697546,-66.15005485,14.0.230.0,20250830, 17:36:03.8910,LB_Aug_04_2025,1327883.69,-63.95716653,38,
9,1,LJ_T01,Transect,378,38.310191,1,8705,1.430966,37191.86917,20250804, 20:55:31.6490,20250804, 23:20:35.6480,43.56804732,-66.40880643,43.23375063,-66.40868707,14.0.230.0,20250830, 17:36:11.0170,LJ_Aug_04_2025,2499978.027,-59.37577997,38,
10,2,LJ_T02,Transect,378,40.584773,10854,19521,48836.45529,85732.08239,20250804, 23:56:24.6490,20250805, 02:20:51.6490,43.23319457,-66.2677407,43.56483904,-66.26802605,14.0.230.0,20250830, 17:36:11.0170,LJ_Aug_04_2025,2681656.543,-59.21079078,38,
