id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,BP_T01,Transect,252,51.772127,37101,38842,163900.3725,170736.4354,20250506, 21:36:05.1910,20250506, 22:05:06.1910,45.2699333,-64.76433801,45.29212792,-64.68406656,14.0.230.0,20250618, 15:11:03.0490,BP_May_06_2025,599787.9394,-39.62758582,38,
2,2,BP_T02,Transect,252,28.282721,39143,40589,172128.9471,178782.4665,20250506, 22:10:07.1920,20250506, 22:34:13.1920,45.30158125,-64.69336658,45.27948338,-64.7711931,14.0.230.0,20250618, 15:11:03.0490,BP_May_06_2025,293742.1095,-58.38211068,38,
3,3,BP_T03,Transect,252,26.944652,41954,44079,184645.2927,191589.9688,20250506, 22:56:58.1910,20250506, 23:32:23.1930,45.28286003,-64.77947562,45.30604934,-64.69800007,14.0.230.0,20250618, 15:11:03.0490,BP_May_06_2025,294665.8953,-45.40929101,38,
4,1,C1_T01,Transect,253,24.363289,6197,11578,21431.77004,43717.26326,20250506, 20:40:17.2380,20250506, 22:09:58.2390,45.23266909,-65.04662694,45.31933244,-64.8074856,14.0.230.0,20250618, 15:11:06.1110,C1_May_06_2025,883832.6713,-48.46534265,38,
5,2,C1_T02,Transect,253,24.176096,13059,16607,50125.79955,65532.31931,20250506, 22:34:39.2380,20250506, 23:33:47.2380,45.34162203,-64.87397113,45.28906638,-65.04879709,14.0.230.0,20250618, 15:11:06.1110,C1_May_06_2025,589583.8964,-65.21432184,38,
6,3,C1_T03,Transect,253,23.4537,17028,20896,67356.97565,84161.11527,20250506, 23:40:48.2380,20250507, 00:45:16.2490,45.27548181,-65.04881239,45.33317487,-64.85826552,14.0.230.0,20250618, 15:11:06.1110,C1_May_06_2025,626047.9082,-58.90492673,38,
7,4,C1_T04,Transect,253,26.425975,21469,26097,86687.49178,106261.9769,20250507, 00:54:49.2380,20250507, 02:11:57.2490,45.32097687,-64.83388023,45.24974501,-65.04803499,14.0.230.0,20250618, 15:11:06.1110,C1_May_06_2025,810351.6938,-43.41129017,38,
8,5,C1_T05,Transect,253,24.577372,26459,30480,108044.6329,125508.2676,20250507, 02:17:59.2380,20250507, 03:25:00.2400,45.26321307,-65.04906836,45.324125,-64.85034109,14.0.230.0,20250618, 15:11:06.1110,C1_May_06_2025,684972.1315,-44.64106966,38,
9,2,LM_T03,Transect,254,34.406142,19647,29098,82938.61091,123505.6482,20250507, 00:07:00.1310,20250507, 02:44:31.1300,45.1225689,-65.23109399,45.27826015,-64.76860588,14.0.230.0,20250618, 15:11:12.7850,LM_May_06_2025,2368984.619,-61.69328062,38,
10,3,LM_T02,Transect,254,32.128592,10473,19224,42166.19972,81059.55785,20250506, 21:34:06.1300,20250506, 23:59:57.1420,45.28857007,-64.79100141,45.13626974,-65.23395457,14.0.230.0,20250618, 15:11:12.7850,LM_May_06_2025,2121432.748,-66.4676818,38,
11,4,LM_T01,Transect,254,28.332127,235,10049,1383.953027,40321.93155,20250506, 18:43:28.1300,20250506, 21:27:02.1300,45.15090068,-65.23651177,45.30353045,-64.7989093,14.0.230.0,20250618, 15:11:12.7850,LM_May_06_2025,1817690.038,-53.5633571,38,
