id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,C1_T01,Transect,2884,31.52234,640,10361,4013.430661,48270.21751,20230730, 20:33:57.2260,20230730, 23:15:58.2250,45.07960724,-65.22678358,45.24355405,-64.73048236,13.1.120.0,20230817, 16:18:05.5640,C1_Jul30_2023,2387243.705,-52.98246419,38,
2,2,C1_T02,Transect,2884,28.250077,12059,20736,57165.69495,96147.39895,20230730, 23:44:16.2250,20230731, 02:08:53.2260,45.29618646,-64.80538542,45.14516667,-65.23794333,13.1.120.0,20230817, 16:18:05.5640,C1_Jul30_2023,1853356.488,-60.8210736,38,
3,1,FM_T01,Transect,2885,27.628627,83,10243,346.291109,45989.51868,20230731, 21:23:48.9150,20230801, 00:13:08.9140,45.05811353,-65.2275141,45.23059171,-64.70446659,13.1.120.0,20230817, 16:18:13.5480,FM_Jul30_2023,2105198.219,-55.24314146,38,
4,2,FM_T02,Transect,2885,35.311574,12006,21129,54683.40069,95030.06088,20230801, 00:42:31.9140,20230801, 03:14:34.9140,45.28093537,-64.78378752,45.12305892,-65.24419008,13.1.120.0,20230817, 16:18:13.5480,FM_Jul30_2023,2458657.138,-56.08315706,38,
5,1,LB_T01,Transect,2886,30.186168,237,10383,399.757329,45787.65174,20230730, 20:14:36.5020,20230730, 23:03:42.5020,45.06669605,-65.23346677,45.23860789,-64.71398809,13.1.120.0,20230817, 16:18:21.6450,LB_Jul30_2023,2333785.217,-57.24237767,38,
6,2,LB_T02,Transect,2886,31.962125,12356,20972,54687.32975,93376.58723,20230730, 23:36:35.5020,20230731, 02:00:11.5010,45.28924634,-64.79270145,45.13670732,-65.23293481,13.1.120.0,20230817, 16:18:21.6450,LB_Jul30_2023,2121829.882,-58.81728778,38,
7,1,LJ_T01,Transect,2887,25.955834,136,10706,11559.94513,58250.07609,20230730, 20:24:42.2200,20230730, 23:20:52.2210,45.0482745,-65.22831966,45.22357043,-64.69231827,13.1.120.0,20230817, 16:18:28.2650,LJ_Jul30_2023,2042786.968,-59.05175792,38,
8,2,LJ_T02,Transect,2887,36.092689,12475,21310,67060.00976,106855.7981,20230730, 23:50:21.2200,20230731, 02:17:36.2200,45.27424553,-64.77199675,45.11909516,-65.22595968,13.1.120.0,20230817, 16:18:28.2650,LJ_Jul30_2023,2512748.072,-59.01600951,38,
9,1,LM_T01,Transect,2888,32.91249,61,10181,229.708793,43517.78952,20230730, 20:13:45.2980,20230730, 23:02:25.2990,45.08894493,-65.2311262,45.25351749,-64.73550001,13.1.120.0,20230817, 16:18:35.1280,LM_Jul30_2023,2458666.057,-54.45983284,38,
10,2,LM_T02,Transect,2888,26.72837,11861,19989,52081.98946,89181.25511,20230730, 23:30:25.2990,20230731, 01:45:53.2990,45.30518513,-64.81072731,45.15686234,-65.23179167,13.1.120.0,20230817, 16:18:35.1280,LM_Jul30_2023,1630587.557,-60.6305531,38,
11,1,MS_T01,Transect,2889,24.054184,1183,10927,5415.118333,49044.4525,20230730, 20:44:59.1180,20230730, 23:27:23.1100,45.05713812,-65.17300125,45.21626082,-64.68089169,13.1.120.0,20230817, 16:18:41.8630,MS_Jul30_2023,1734471.685,-58.98047281,38,
12,2,MS_T02,Transect,2889,33.475972,12866,22334,58051.04387,100340.8648,20230730, 23:59:42.1080,20230731, 02:37:30.1070,45.26754806,-64.76024888,45.10683541,-65.23233433,13.1.120.0,20230817, 16:18:41.8630,MS_Jul30_2023,2447175.972,-57.09937389,38,
13,1,SL_T01,Transect,2890,33.947005,90,10166,315.466265,44041.79596,20230730, 21:21:52.8040,20230731, 00:09:48.8040,45.09746333,-65.23459293,45.26058239,-64.74727856,13.1.120.0,20230817, 16:18:48.1410,SL_Jul30_2023,2579021.601,-59.90451308,38,
14,2,SL_T02,Transect,2890,28.12896,11898,20397,52864.32824,90503.42443,20230731, 00:38:40.8040,20230731, 03:00:19.8030,45.311765,-64.82468401,45.16513497,-65.23787839,13.1.120.0,20230817, 16:18:48.1410,SL_Jul30_2023,1728990.996,-60.32592894,38,
