Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
LM,T01,2023-08-27T23:38:50Z,2023-08-28T02:35:52Z,-65.23798208,45.05308597,-64.70550221,45.22831537,46.367626169,Actual,8,SB,46.367626169,2023-08-27T23:38:50Z,2023-08-28T02:35:52Z,177.03333333333333,8.4853367023488,2023,2023-08-27
LM,T02,2023-08-28T02:59:52Z,2023-08-28T05:18:02Z,-64.77681161,45.28023775,-65.23302177,45.12306733,40.120650860000005,Actual,8,SB,40.120650860000005,2023-08-28T02:59:52Z,2023-08-28T05:18:02Z,138.16666666666666,9.407494085368203,2023,2023-08-27
MS,T01,2023-08-27T23:50:42Z,2023-08-28T02:46:42Z,-65.23395499,45.04490446,-64.69125421,45.22237109,48.290786741000005,Actual,8,SB,48.290786741000005,2023-08-27T23:50:42Z,2023-08-28T02:46:42Z,176,8.889163153278925,2023,2023-08-27
MS,T02,2023-08-28T03:15:20Z,2023-08-28T05:42:36Z,-64.76834884,45.27392746,-65.21962106,45.11923592,40.41354269000001,Actual,8,SB,40.41354269000001,2023-08-28T03:15:20Z,2023-08-28T05:42:36Z,147.26666666666665,8.890613492816843,2023,2023-08-27
SL,T01,2023-08-28T00:47:07Z,2023-08-28T03:37:55Z,-65.23365098,45.07128439,-64.73129045,45.23788477,44.953615935,Actual,8,SB,44.953615935,2023-08-28T00:47:07Z,2023-08-28T03:37:55Z,170.8,8.52679906314309,2023,2023-08-27
SL,T02,2023-08-28T04:02:14Z,2023-08-28T06:30:36Z,-64.79504812,45.29243167,-65.23261643,45.14032233,39.46686067999999,Actual,8,SB,39.46686067999999,2023-08-28T04:02:14Z,2023-08-28T06:30:36Z,148.36666666666667,8.61798050597744,2023,2023-08-28
NA,NA,NA,NA,NA,NA,NA,NA,NA,Actual,8,SB,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,Actual,8,SB,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,Actual,8,SB,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,Actual,8,SB,NA,NA,NA,NA,NA,NA,NA
SL,NA,NA,NA,-65.23333333,45.03636667,-64.68106667,45.21621667,NA,Plan,8,SB,47.77303993942598,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-65.23333333,45.04505333,-64.69066222,45.22258,NA,Plan,8,SB,46.97535671762817,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-65.23333333,45.05374,-64.70025778,45.22894333,NA,Plan,8,SB,46.178004751187444,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-65.23333333,45.06242667,-64.70985333,45.23530667,NA,Plan,8,SB,45.380994034681216,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-65.23333333,45.07111333,-64.71944889,45.24167,NA,Plan,8,SB,44.58433085648856,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.23333333,45.0798,-64.72904444,45.24803333,NA,Plan,8,SB,43.78802490764279,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-65.23333333,45.08848667,-64.73864,45.25439667,NA,Plan,8,SB,42.99208511401241,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-65.23333333,45.09717333,-64.74823556,45.26076,NA,Plan,8,SB,42.19652181561675,NA,NA,NA,NA,NA,NA
SL,NA,NA,NA,-65.23333333,45.10586,-64.75783111,45.26712333,NA,Plan,8,SB,41.40134608761792,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-65.23333333,45.11454667,-64.76742667,45.27348667,NA,Plan,8,SB,40.606569177919916,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-65.23333333,45.12323333,-64.77702222,45.27985,NA,Plan,8,SB,39.812204649537854,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-65.23333333,45.13192,-64.78661778,45.28621333,NA,Plan,8,SB,39.01826422900478,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-65.23333333,45.14060667,-64.79621333,45.29257667,NA,Plan,8,SB,38.224765058434095,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.23333333,45.14929333,-64.80580889,45.29894,NA,Plan,8,SB,37.43172124193496,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-65.23333333,45.15798,-64.81540444,45.30530333,NA,Plan,8,SB,36.639151036769654,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-65.23333333,45.16666667,-64.825,45.31166667,NA,Plan,8,SB,35.84707290841503,NA,NA,NA,NA,NA,NA
