id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,2,BP_T01,Transect,2959,34.37502,10742,20119,46561.92284,88555.34343,20230827, 20:49:31.4580,20230827, 23:25:48.4580,45.09870648,-65.23909919,45.2614689,-64.75776381,13.1.120.0,20230908, 09:47:37.7220,BP_Aug27_2023,2460234.519,-58.64561631,38,
2,3,BP_T02,Transect,2959,27.554914,21527,28551,96643.65493,131339.4826,20230827, 23:49:16.4580,20230828, 01:46:20.4560,45.30937897,-64.83050932,45.17121913,-65.21931273,13.1.120.0,20230908, 09:47:37.7220,BP_Aug27_2023,1528121.688,-59.68539437,38,
3,1,C1_T01,Transect,2960,29.249255,484,10586,2449.333383,48615.8464,20230827, 19:54:11.0400,20230827, 22:42:33.0400,45.06286988,-65.2388676,45.23308485,-64.72116201,13.1.120.0,20230908, 09:47:44.6380,C1_Aug27_2023,2287167.124,-59.4848617,38,
4,2,C1_T02,Transect,2960,32.243669,12002,20288,57121.01445,96796.38205,20230827, 23:06:09.0400,20230828, 01:24:15.0410,45.28298254,-64.79139579,45.13197203,-65.23571879,13.1.120.0,20230908, 09:47:44.6380,C1_Aug27_2023,2191890.255,-57.03965796,38,
5,1,FM_T01,Transect,2961,32.194609,261,10314,624.398373,44289.28722,20230828, 20:49:18.5660,20230828, 23:36:51.5660,45.08008311,-65.23228741,45.24706484,-64.73232482,13.1.120.0,20230908, 09:47:52.6430,FM_Aug27_2023,2396140.784,-55.52651695,38,
6,2,FM_T02,Transect,2961,26.664327,11836,19781,52944.79598,89980.36556,20230829, 00:02:13.5660,20230829, 02:14:38.5650,45.29888138,-64.80763079,45.15110704,-65.22794222,13.1.120.0,20230908, 09:47:52.6430,FM_Aug27_2023,1631245.174,-59.36815726,38,
7,1,LB_T01,Transect,2962,25.409314,1220,11970,1905.167595,49778.57839,20230827, 19:36:57.0530,20230827, 22:36:07.0420,45.03396899,-65.23815804,45.21348974,-64.68922786,13.1.120.0,20230908, 09:47:59.8850,LB_Aug27_2023,1987938.081,-58.53881469,38,
8,2,LB_T02,Transect,2962,33.240542,13770,22372,58701.55359,99865.67195,20230827, 23:06:07.0420,20230828, 01:29:29.0420,45.26780903,-64.7618822,45.10693266,-65.23036434,13.1.120.0,20230908, 09:47:59.8850,LB_Aug27_2023,2352433.964,-60.18299861,38,
9,1,LJ_T01,Transect,2963,32.743118,38,9989,151.784156,43726.90012,20230827, 19:50:43.9630,20230827, 22:36:34.9630,45.08794363,-65.23623895,45.2540716,-64.73940681,13.1.120.0,20230908, 09:48:06.5570,LJ_Aug27_2023,2542363.195,-58.56289779,38,
10,2,LJ_T02,Transect,2963,25.550301,11493,19492,52271.19291,89045.53606,20230827, 23:01:38.9620,20230828, 01:14:57.9620,45.30483495,-64.81677849,45.15791497,-65.23348842,13.1.120.0,20230908, 09:48:06.5570,LJ_Aug27_2023,1604207.099,-60.8508606,38,
11,1,LM_T01,Transect,2964,27.055964,133,10755,389.124811,46756.75098,20230827, 19:38:50.1600,20230827, 22:35:52.1600,45.05308597,-65.23798208,45.22831537,-64.70550221,13.1.120.0,20230908, 09:48:12.9260,LM_Aug27_2023,2093688.926,-61.79916788,38,
12,2,LM_T02,Transect,2964,34.751629,12195,20485,55008.36286,95129.01372,20230827, 22:59:52.1590,20230828, 01:18:02.1600,45.28023775,-64.77681161,45.12306733,-65.23302177,13.1.120.0,20230908, 09:48:12.9260,LM_Aug27_2023,2394991.924,-59.43921761,38,
13,1,MS_T01,Transect,2965,25.968632,2427,12987,8217.934979,56508.72172,20230827, 19:50:42.3290,20230827, 22:46:42.3290,45.04490446,-65.23395499,45.22237109,-64.69125421,13.1.120.0,20230908, 09:48:19.7210,MS_Aug27_2023,2078882.899,-60.06402722,38,
14,2,MS_T02,Transect,2965,35.070902,14705,23541,65256.47551,105670.0182,20230827, 23:15:20.3290,20230828, 01:42:36.3300,45.27392746,-64.76834884,45.11923592,-65.21962106,13.1.120.0,20230908, 09:48:19.7210,MS_Aug27_2023,2446191.319,-60.73651465,38,
15,1,SL_T01,Transect,2966,30.978766,110,10358,689.067075,45642.68301,20230827, 20:47:07.0880,20230827, 23:37:55.0770,45.07128439,-65.23365098,45.23788477,-64.73129045,13.1.120.0,20230908, 09:48:25.3500,SL_Aug27_2023,2372555.626,-59.86973537,38,
16,2,SL_T02,Transect,2966,29.331401,11817,20719,54100.5045,93567.36518,20230828, 00:02:14.0760,20230828, 02:30:36.0760,45.29243167,-64.79504812,45.14032233,-65.23261643,13.1.120.0,20230908, 09:48:25.3500,SL_Aug27_2023,1959506.757,-60.12681579,38,
