cruise_id,latitude,longitude,year,month,day,cruise_time,datatype,pressure,temperature,salinity,maximum_depth,flag,stn_id,time
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,1,12.0394,30.6682,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,2,12.0412,30.6689,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,3,12.0469,30.6688,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,4,12.0415,30.668,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,5,12.0445,30.6679,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,6,12.0435,30.6685,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,7,12.0514,30.6702,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,8,12.0519,30.6703,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,9,12.0531,30.6701,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,10,12.0521,30.6701,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,11,12.0517,30.6705,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,12,12.0525,30.6707,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,13,12.0518,30.6703,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,14,12.0456,30.6692,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,15,12.046,30.6691,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,16,12.0468,30.6687,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,17,12.0465,30.6688,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,18,12.0466,30.6688,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,19,12.0419,30.6686,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,20,12.0388,30.6685,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,21,12.0363,30.6686,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,22,12.0389,30.6686,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,23,12.0463,30.6691,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,24,12.0508,30.6728,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,25,12.0798,30.7016,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,26,12.0982,30.718,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,27,12.1177,30.7545,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,28,12.1014,30.9021,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,29,12.0838,30.9265,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,30,12.0751,30.9358,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,31,12.0687,30.943,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,32,12.063,30.9487,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,33,12.0608,30.9502,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,34,12.0574,30.9521,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,35,12.0554,30.9521,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,36,12.0505,30.953,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,37,12.0484,30.9537,38,N,001,2009-10-27 11:38
VIC2009057,43.6624,-64.9743,2009,10,27,1138,CD,38,12.0484,30.9537,38,N,001,2009-10-27 11:38
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,1,12.0731,30.7286,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,2,12.0684,30.7293,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,3,12.0725,30.7291,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,4,12.0778,30.7297,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,5,12.0753,30.7296,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,6,12.0735,30.7293,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,7,12.0752,30.7294,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,8,12.0798,30.7295,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,9,12.0794,30.7296,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,10,12.0788,30.7296,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,11,12.0754,30.7295,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,12,12.0742,30.7293,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,13,12.0726,30.7298,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,14,12.0682,30.73,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,15,12.0639,30.7301,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,16,12.057,30.7302,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,17,12.0417,30.7302,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,18,12.034,30.7299,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,19,12.0305,30.731,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,20,12.0308,30.7331,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,21,12.0342,30.7358,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,22,12.0425,30.7393,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,23,12.0552,30.7453,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,24,12.0675,30.7512,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,25,12.0726,30.7535,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,26,12.0758,30.7551,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,27,12.0765,30.7557,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,28,12.0784,30.7592,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,29,12.0794,30.7601,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,30,12.0812,30.7614,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,31,12.0841,30.7638,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,32,12.0857,30.7647,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,33,12.0863,30.7652,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,34,12.0859,30.7671,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,35,12.0852,30.7689,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,36,12.0838,30.7712,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,37,12.0818,30.7793,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,38,12.0829,30.7838,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,39,12.0872,30.787,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,40,12.0838,30.8029,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,41,12.0348,30.8498,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,42,11.9822,30.8974,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,43,11.9573,30.9294,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,44,11.9234,30.966,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,45,11.8886,31.0473,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,46,11.8831,31.0817,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,47,11.8909,31.1029,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,48,11.8496,31.1292,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,49,11.6369,31.2064,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,50,11.4544,31.36,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,51,11.5001,31.417,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,52,11.5138,31.4451,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,53,11.4929,31.4678,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,54,11.4172,31.4781,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,55,11.3151,31.4941,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,56,11.2828,31.4999,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,57,11.2089,31.5098,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,58,11.1496,31.5156,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,59,11.0698,31.5231,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,60,11.0371,31.5252,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,61,10.9049,31.5353,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,62,10.6927,31.5508,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,63,10.5385,31.5466,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,64,10.5259,31.5464,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,65,10.4507,31.5467,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,66,10.3752,31.552,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,67,10.3385,31.5532,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,68,10.288,31.5549,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,69,10.2518,31.5565,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,70,10.1843,31.5595,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,71,10.1425,31.5624,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,72,10.0666,31.5686,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,73,9.9587,31.5788,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,74,9.915,31.5858,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,75,9.7904,31.6053,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,76,9.71,31.6204,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,77,9.3136,31.7236,78,N,002,2009-10-27 20:00
VIC2009057,43.5005,-65.1669,2009,10,27,2000,CD,78,9.0589,31.7943,78,N,002,2009-10-27 20:00
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,1,11.9261,NA,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,2,11.9314,NA,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,3,11.9309,30.5894,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,4,11.9284,30.6196,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,5,11.9308,30.6297,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,6,11.9331,30.6336,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,7,11.9321,30.6359,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,8,11.9444,30.6369,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,9,11.9449,30.638,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,10,11.9442,30.638,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,11,11.9436,30.6385,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,12,11.9449,30.6391,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,13,11.9444,30.6398,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,14,11.9429,30.6391,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,15,11.9432,30.6389,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,16,11.9425,30.6391,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,17,11.9428,30.6392,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,18,11.9429,30.639,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,19,11.9423,30.6391,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,20,11.9426,30.6392,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,21,11.9426,30.64,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,22,11.9409,30.6433,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,23,11.9407,30.6438,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,24,11.9398,30.6447,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,25,11.9389,30.6461,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,26,11.9374,30.6496,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,27,11.9363,30.6514,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,28,11.9358,30.6526,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,29,11.9358,30.6539,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,30,11.9383,30.6633,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,31,11.9428,30.6689,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,32,11.9509,30.6743,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,33,12.0014,30.6964,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,34,12.0368,30.713,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,35,12.0546,30.7344,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,36,12.0643,30.7509,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,37,12.0677,30.7568,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,38,12.0726,30.7615,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,39,12.0829,30.7678,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,40,12.1281,30.7939,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,41,12.1656,30.8295,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,42,12.1811,30.873,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,43,12.1761,30.9146,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,44,12.1555,30.9828,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,45,12.1312,31.0091,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,46,12.1132,31.0271,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,47,12.0885,31.0549,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,48,12.0863,31.0621,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,49,12.0789,31.0753,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,50,12.0685,31.0934,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,51,12.0572,31.1112,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,52,12.0465,31.1225,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,53,12.0139,31.1529,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,54,11.912,31.2374,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,55,11.8012,31.3089,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,56,11.6523,31.3678,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,57,11.4965,31.4158,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,58,11.4554,31.4258,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,59,11.417,31.4339,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,60,11.3563,31.44,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,61,10.9015,31.5041,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,62,10.4095,31.5728,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,63,10.287,31.5878,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,64,10.1811,31.601,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,65,9.9408,31.6476,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,66,9.6612,31.6969,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,67,9.2081,31.7895,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,68,9.0902,31.8157,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,69,8.9105,31.8638,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,70,8.8126,31.8895,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,71,8.7253,31.9114,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,72,8.6346,31.9319,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,73,8.5695,31.9482,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,74,8.5406,31.9562,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,75,8.5276,31.9602,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,76,8.5218,31.9623,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,77,8.4963,31.9686,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,78,8.4726,31.9745,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,79,8.4379,31.982,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,80,8.3393,32.0035,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,81,8.1907,32.0351,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,82,7.9819,32.0816,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,83,7.817,32.118,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,84,7.632,32.1589,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,85,7.506,32.1892,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,86,7.4332,32.2053,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,87,7.3631,32.2202,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,88,7.276,32.2403,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,89,7.1489,32.2676,90,N,003,2009-10-27 22:32
VIC2009057,43.3295,-65.334,2009,10,27,2232,CD,90,7.1156,32.2815,90,N,003,2009-10-27 22:32
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,1,12.0137,NA,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,2,12.0226,NA,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,3,12.0232,NA,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,4,12.0227,NA,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,5,12.0218,NA,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,6,12.0213,NA,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,7,12.0218,NA,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,8,12.0212,NA,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,9,12.023,NA,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,10,12.0176,NA,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,11,12.0259,NA,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,12,12.0347,30.9904,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,13,12.0367,30.9955,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,14,12.0354,30.9956,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,15,12.0339,30.9955,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,16,12.0349,30.9956,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,17,12.0363,30.9955,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,18,12.039,30.9955,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,19,12.038,30.9957,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,20,12.0348,30.9954,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,21,12.0341,30.9955,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,22,12.033,30.9951,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,23,12.0313,30.9954,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,24,12.0312,30.9957,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,25,12.0328,30.9956,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,26,12.0339,30.9949,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,27,12.0357,30.9959,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,28,12.0374,30.9956,41,N,004,2009-10-28 1:47
VIC2009057,43.3326,-65.7469,2009,10,28,147,CD,29,12.0389,30.9956,41,N,004,2009-10-28 1:47
