id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,FM_T01,Transect,387,25.988445,34,9696,252.853845,45557.63381,20250811, 22:00:50.4420,20250812, 00:41:52.4430,45.06219146,-65.2352179,45.23338281,-64.71735365,14.0.230.0,20250831, 10:23:23.8630,FM_Aug_11_2025,1927715.776,-57.50012341,38,
2,2,FM_T02,Transect,387,31.050564,12532,21164,55160.08491,92894.9767,20250812, 01:29:08.4420,20250812, 03:53:00.4420,45.29021816,-64.80070762,45.14246591,-65.22960401,14.0.230.0,20250831, 10:23:23.8630,FM_Aug_11_2025,1972666.652,-54.96808251,38,
3,1,LJ_T01,Transect,388,21.268371,0,10295,0,47717.21901,20250811, 20:24:56.4340,20250811, 23:16:31.4310,45.03616667,-65.23408333,45.21540009,-64.68376742,14.0.230.0,20250831, 10:23:29.3850,LJ_Aug_11_2025,1619944.751,-62.13519985,38,
4,2,LJ_T02,Transect,388,36.983187,13229,23409,57509.41576,98309.59679,20250812, 00:05:25.4320,20250812, 02:55:05.4310,45.27338354,-64.76738896,45.11445384,-65.23363653,14.0.230.0,20250831, 10:23:29.3850,LJ_Aug_11_2025,2653413.701,-52.74615292,38,
5,1,LM_T01,Transect,389,30.270177,0,10188,0.148503,44423.34841,20250811, 20:22:31.8470,20250811, 23:12:19.8460,45.08478203,-65.24664652,45.25313612,-64.73780909,14.0.230.0,20250831, 10:23:34.4390,LM_Aug_11_2025,2247619.707,-58.55555701,38,
6,2,LM_T02,Transect,389,28.713361,13123,21534,54259.63783,91155.0928,20250812, 00:01:14.8560,20250812, 02:21:25.8440,45.31162055,-64.82267921,45.1657535,-65.23425513,14.0.230.0,20250831, 10:23:34.4390,LM_Aug_11_2025,1725398.251,-56.62410799,38,
7,1,MS_T01,Transect,390,26.343994,0,4530,0,19184.51311,20250811, 20:02:19.5240,20250811, 21:17:49.5250,45.24920167,-65.05124,45.31644027,-64.83523467,14.0.230.0,20250831, 10:23:39.9980,MS_Aug_11_2025,771077.192,-67.33696628,38,
8,2,MS_T02,Transect,390,24.076232,4987,9528,20929.314,38515.25953,20250811, 21:25:26.5230,20250811, 22:41:07.5260,45.32324171,-64.85155213,45.26454058,-65.04574323,14.0.230.0,20250831, 10:23:39.9980,MS_Aug_11_2025,678415.9526,-56.61012026,38,
9,3,MS_T03,Transect,390,23.092095,9811,13242,40022.60587,55696.59193,20250811, 22:45:50.5250,20250811, 23:43:01.5230,45.27677202,-65.04760191,45.33162155,-64.86872272,14.0.230.0,20250831, 10:23:39.9980,MS_Aug_11_2025,587308.861,-61.37332828,38,
10,4,MS_T04,Transect,390,24.31812,13663,17226,57516.05119,71823.89743,20250811, 23:50:02.5240,20250812, 00:49:25.5230,45.3385392,-64.8862811,45.29096143,-65.04420477,14.0.230.0,20250831, 10:23:39.9980,MS_Aug_11_2025,543747.0638,-52.96310675,38,
